unitid,year,level_of_study,credit_hours,contact_hours,acttype,est_fte,rep_fte,fips,,,,,,,,,,
445850,2017,2,,,1,,,45,,,,,,,,,,
445850,2018,2,,,1,,,45,,,,,,,,,,
445850,2019,2,,,1,,,45,,,,,,,,,,
445850,2020,2,,,1,,,45,,,,,,,,,,
445850,2021,2,,,1,,,45,,,,,,,,,,
445850,2004,3,,,1,,,45,,,,,,,,,,
445850,2005,3,,,1,,,45,,,,,,,,,,
445850,2006,3,,,1,,,45,,,,,,,,,,
445850,2007,3,,,1,,,45,,,,,,,,,,
445850,2008,3,,,1,,,45,,,,,,,,,,
445850,2009,3,,,1,,,45,,,,,,,,,,
445850,2010,3,,,1,,,45,,,,,,,,,,
445850,2011,3,,,1,,,45,,,,,,,,,,
445850,2012,3,,,1,,,45,,,,,,,,,,
445850,2013,3,,,1,,,45,,,,,,,,,,
445850,2014,3,,,1,,,45,,,,,,,,,,
445850,2015,3,,,1,,,45,,,,,,,,,,
445850,2016,3,,,1,,,45,,,,,,,,,,
445850,2017,3,,,1,,,45,,,,,,,,,,
445850,2018,3,,,1,,,45,,,,,,,,,,
445850,2019,3,,,1,,,45,,,,,,,,,,
445850,2020,3,,,1,,,45,,,,,,,,,,
445850,2021,3,,,1,,,45,,,,,,,,,,
445869,2004,1,,,-2,,,51,,,,,,,,,,
445869,2005,1,,,2,,,51,,,,,,,,,,
445869,2006,1,,,2,,,51,,,,,,,,,,
445869,2007,1,,,2,,,51,,,,,,,,,,
445869,2008,1,,,2,,,51,,,,,,,,,,
445869,2009,1,,,-2,,,51,,,,,,,,,,
445869,2010,1,,,-2,,,51,,,,,,,,,,
445869,2011,1,,,-2,,,51,,,,,,,,,,
445869,2012,1,,,-2,,,51,,,,,,,,,,
445869,2013,1,,,-2,,,51,,,,,,,,,,
445869,2014,1,,,-2,,,51,,,,,,,,,,
445869,2015,1,,,-2,,,51,,,,,,,,,,
445869,2016,1,,,-2,,,51,,,,,,,,,,
445869,2017,1,,,-2,,,51,,,,,,,,,,
445869,2018,1,,,-2,,,51,,,,,,,,,,
445869,2019,1,,,-2,,,51,,,,,,,,,,
445869,2020,1,,,-2,,,51,,,,,,,,,,
445869,2021,1,,,-2,,,51,,,,,,,,,,
445869,2004,2,585,,-2,24,37,51,,,,,,,,,,
445869,2005,2,822,,2,34,34,51,,,,,,,,,,
445869,2006,2,842,,2,35,35,51,,,,,,,,,,
445869,2007,2,1012,,2,42,42,51,,,,,,,,,,
445869,2008,2,1188,,2,50,61,51,,,,,,,,,,
445869,2009,2,1664,,-2,69,69,51,,,,,,,,,,
445869,2010,2,1625,,-2,68,68,51,,,,,,,,,,
445869,2011,2,879,,-2,37,37,51,,,,,,,,,,
445869,2012,2,893,,-2,37,37,51,,,,,,,,,,
445869,2013,2,1010,,-2,42,42,51,,,,,,,,,,
445869,2014,2,1221,,-2,51,51,51,,,,,,,,,,
445869,2015,2,1468,,-2,61,61,51,,,,,,,,,,
445869,2016,2,2542,,-2,106,106,51,,,,,,,,,,
445869,2017,2,3567,,-2,149,149,51,,,,,,,,,,
445869,2018,2,4215,,-2,176,176,51,,,,,,,,,,
445869,2019,2,4872,,-2,203,203,51,,,,,,,,,,
445869,2020,2,5689,,-2,237,237,51,,,,,,,,,,
445869,2021,2,7975,,-2,332,332,51,,,,,,,,,,
445869,2004,3,,,-2,,,51,,,,,,,,,,
445869,2005,3,,,2,,,51,,,,,,,,,,
445869,2006,3,,,2,,,51,,,,,,,,,,
445869,2007,3,,,2,,,51,,,,,,,,,,
445869,2008,3,,,2,,,51,,,,,,,,,,
445869,2009,3,,,-2,,,51,,,,,,,,,,
445869,2010,3,,,-2,,,51,,,,,,,,,,
445869,2011,3,,,-2,,43,51,,,,,,,,,,
445869,2012,3,,,-2,,46,51,,,,,,,,,,
445869,2013,3,,,-2,,40,51,,,,,,,,,,
445869,2014,3,,,-2,,48,51,,,,,,,,,,
445869,2015,3,,,-2,,61,51,,,,,,,,,,
445869,2016,3,,,-2,,51,51,,,,,,,,,,
445869,2017,3,,,-2,,58,51,,,,,,,,,,
445869,2018,3,,,-2,,70,51,,,,,,,,,,
445869,2019,3,,,-2,,72,51,,,,,,,,,,
445869,2020,3,,,-2,,72,51,,,,,,,,,,
445869,2021,3,,,-2,,65,51,,,,,,,,,,
445887,2004,1,,27617,1,31,31,28,,,,,,,,,,
445887,2004,2,,,1,,,28,,,,,,,,,,
445887,2004,3,,,1,,,28,,,,,,,,,,
445896,2004,1,,121830,1,135,135,17,,,,,,,,,,
445896,2005,1,,147237,1,164,164,17,,,,,,,,,,
445896,2006,1,,140102,1,156,156,17,,,,,,,,,,
445896,2007,1,,211800,1,235,235,17,,,,,,,,,,
445896,2008,1,,182700,1,203,203,17,,,,,,,,,,
445896,2009,1,,163800,1,182,182,17,,,,,,,,,,
445896,2010,1,,141300,1,157,157,17,,,,,,,,,,
445896,2011,1,,97200,1,108,108,17,,,,,,,,,,
445896,2012,1,,75600,1,84,84,17,,,,,,,,,,
445896,2013,1,,12215,1,14,14,17,,,,,,,,,,
445896,2004,2,,,1,,,17,,,,,,,,,,
445896,2005,2,,,1,,,17,,,,,,,,,,
445896,2006,2,,,1,,,17,,,,,,,,,,
445896,2007,2,,,1,,,17,,,,,,,,,,
445896,2008,2,,,1,,,17,,,,,,,,,,
445896,2009,2,,,1,,,17,,,,,,,,,,
445896,2010,2,,,1,,,17,,,,,,,,,,
445896,2011,2,,,1,,,17,,,,,,,,,,
445896,2012,2,,,1,,,17,,,,,,,,,,
445896,2013,2,,,1,,,17,,,,,,,,,,
445896,2004,3,,,1,,,17,,,,,,,,,,
445896,2005,3,,,1,,,17,,,,,,,,,,
445896,2006,3,,,1,,,17,,,,,,,,,,
445896,2007,3,,,1,,,17,,,,,,,,,,
445896,2008,3,,,1,,,17,,,,,,,,,,
445896,2009,3,,,1,,,17,,,,,,,,,,
445896,2010,3,,,1,,,17,,,,,,,,,,
445896,2011,3,,,1,,,17,,,,,,,,,,
445896,2012,3,,,1,,,17,,,,,,,,,,
445896,2013,3,,,1,,,17,,,,,,,,,,
445902,2004,1,,86432,1,96,96,1,,,,,,,,,,
445902,2004,2,,,1,,,1,,,,,,,,,,
445902,2004,3,,,1,,,1,,,,,,,,,,
445911,2004,1,106495,,2,3550,3550,9,,,,,,,,,,
445911,2005,1,18948,,2,632,632,9,,,,,,,,,,
445911,2006,1,18588,,2,620,620,9,,,,,,,,,,
445911,2007,1,22305,,2,744,744,9,,,,,,,,,,
445911,2008,1,26173,,2,872,872,9,,,,,,,,,,
445911,2009,1,,813363,1,904,904,9,,,,,,,,,,
445911,2010,1,,835801,1,929,929,9,,,,,,,,,,
445911,2011,1,,591069,1,657,657,9,,,,,,,,,,
445911,2012,1,,554858,1,617,617,9,,,,,,,,,,
445911,2013,1,,527566,1,586,586,9,,,,,,,,,,
445911,2014,1,18486,,2,616,616,9,,,,,,,,,,
445911,2015,1,16662,,2,555,555,9,,,,,,,,,,
445911,2016,1,18436,,2,615,615,9,,,,,,,,,,
445911,2017,1,19100,,2,637,637,9,,,,,,,,,,
445911,2018,1,21004,,2,700,700,9,,,,,,,,,,
445911,2019,1,21596,,2,720,720,9,,,,,,,,,,
445911,2020,1,22200,,2,740,832,9,,,,,,,,,,
445911,2021,1,26714,,2,890,890,9,,,,,,,,,,
445911,2004,2,,,2,,,9,,,,,,,,,,
445911,2005,2,,,2,,,9,,,,,,,,,,
445911,2006,2,,,2,,,9,,,,,,,,,,
445911,2007,2,,,2,,,9,,,,,,,,,,
445911,2008,2,,,2,,,9,,,,,,,,,,
445911,2009,2,,,1,,,9,,,,,,,,,,
445911,2010,2,,,1,,,9,,,,,,,,,,
445911,2011,2,,,1,,,9,,,,,,,,,,
445911,2012,2,,,1,,,9,,,,,,,,,,
445911,2013,2,,,1,,,9,,,,,,,,,,
445911,2014,2,,,2,,,9,,,,,,,,,,
445911,2015,2,,,2,,,9,,,,,,,,,,
445911,2016,2,,,2,,,9,,,,,,,,,,
445911,2017,2,,,2,,,9,,,,,,,,,,
445911,2018,2,,,2,,,9,,,,,,,,,,
445911,2019,2,,,2,,,9,,,,,,,,,,
445911,2020,2,,,2,,,9,,,,,,,,,,
445911,2021,2,,,2,,,9,,,,,,,,,,
445911,2004,3,,,2,,,9,,,,,,,,,,
445911,2005,3,,,2,,,9,,,,,,,,,,
445911,2006,3,,,2,,,9,,,,,,,,,,
445911,2007,3,,,2,,,9,,,,,,,,,,
445911,2008,3,,,2,,,9,,,,,,,,,,
445911,2009,3,,,1,,,9,,,,,,,,,,
445911,2010,3,,,1,,,9,,,,,,,,,,
445911,2011,3,,,1,,,9,,,,,,,,,,
445911,2012,3,,,1,,,9,,,,,,,,,,
445911,2013,3,,,1,,,9,,,,,,,,,,
445911,2014,3,,,2,,,9,,,,,,,,,,
445911,2015,3,,,2,,,9,,,,,,,,,,
445911,2016,3,,,2,,,9,,,,,,,,,,
445911,2017,3,,,2,,,9,,,,,,,,,,
445911,2018,3,,,2,,,9,,,,,,,,,,
445911,2019,3,,,2,,,9,,,,,,,,,,
445911,2020,3,,,2,,,9,,,,,,,,,,
445911,2021,3,,,2,,,9,,,,,,,,,,
445920,2004,1,9584,,2,213,213,27,,,,,,,,,,
445920,2005,1,28299,,2,629,629,27,,,,,,,,,,
445920,2006,1,34072,,2,757,757,27,,,,,,,,,,
445920,2007,1,35698,,2,793,793,27,,,,,,,,,,
445920,2008,1,38957,,2,866,866,27,,,,,,,,,,
445920,2009,1,40586,,2,902,902,27,,,,,,,,,,
445920,2010,1,36745,,2,817,817,27,,,,,,,,,,
445920,2011,1,25728,,2,572,572,27,,,,,,,,,,
445920,2012,1,18221,,2,405,405,27,,,,,,,,,,
445920,2013,1,14982,,2,333,333,27,,,,,,,,,,
445920,2014,1,8900,,2,198,198,27,,,,,,,,,,
445920,2015,1,6559,,2,146,146,27,,,,,,,,,,
445920,2004,2,0,,2,0,0,27,,,,,,,,,,
445920,2005,2,0,,2,0,0,27,,,,,,,,,,
445920,2006,2,0,,2,,,27,,,,,,,,,,
445920,2007,2,,,2,,,27,,,,,,,,,,
445920,2008,2,,,2,,,27,,,,,,,,,,
445920,2009,2,,,2,,,27,,,,,,,,,,
445920,2010,2,,,2,,,27,,,,,,,,,,
445920,2011,2,,,2,,,27,,,,,,,,,,
445920,2012,2,,,2,,,27,,,,,,,,,,
445920,2013,2,,,2,,,27,,,,,,,,,,
445920,2014,2,,,2,,,27,,,,,,,,,,
445920,2015,2,,,2,,,27,,,,,,,,,,
445920,2004,3,,,2,,,27,,,,,,,,,,
445920,2005,3,,,2,,,27,,,,,,,,,,
445920,2006,3,,,2,,,27,,,,,,,,,,
445920,2007,3,,,2,,,27,,,,,,,,,,
445920,2008,3,,,2,,,27,,,,,,,,,,
445920,2009,3,,,2,,,27,,,,,,,,,,
445920,2010,3,,,2,,,27,,,,,,,,,,
445920,2011,3,,,2,,,27,,,,,,,,,,
445920,2012,3,,,2,,,27,,,,,,,,,,
445920,2013,3,,,2,,,27,,,,,,,,,,
445920,2014,3,,,2,,,27,,,,,,,,,,
445920,2015,3,,,2,,,27,,,,,,,,,,
445939,2004,1,7091,,2,158,158,27,,,,,,,,,,
445939,2005,1,10651,,2,237,237,27,,,,,,,,,,
445939,2006,1,31500,,2,700,700,27,,,,,,,,,,
445939,2007,1,17479,,2,388,388,27,,,,,,,,,,
445939,2008,1,15624,,2,347,347,27,,,,,,,,,,
445939,2009,1,15464,,2,344,344,27,,,,,,,,,,
445939,2010,1,14746,,2,328,328,27,,,,,,,,,,
445939,2011,1,10719,,2,238,238,27,,,,,,,,,,
445939,2012,1,7883,,2,175,175,27,,,,,,,,,,
445939,2013,1,5140,,2,114,114,27,,,,,,,,,,
445939,2004,2,0,,2,,,27,,,,,,,,,,
445939,2005,2,0,,2,,,27,,,,,,,,,,
445939,2006,2,0,,2,,,27,,,,,,,,,,
445939,2007,2,,,2,,,27,,,,,,,,,,
445939,2008,2,,,2,,,27,,,,,,,,,,
445939,2009,2,,,2,,,27,,,,,,,,,,
445939,2010,2,,,2,,,27,,,,,,,,,,
445939,2011,2,,,2,,,27,,,,,,,,,,
445939,2012,2,,,2,,,27,,,,,,,,,,
445939,2013,2,,,2,,,27,,,,,,,,,,
445939,2004,3,,,2,,,27,,,,,,,,,,
445939,2005,3,,,2,,,27,,,,,,,,,,
445939,2006,3,,,2,,,27,,,,,,,,,,
445939,2007,3,,,2,,,27,,,,,,,,,,
445939,2008,3,,,2,,,27,,,,,,,,,,
445939,2009,3,,,2,,,27,,,,,,,,,,
445939,2010,3,,,2,,,27,,,,,,,,,,
445939,2011,3,,,2,,,27,,,,,,,,,,
445939,2012,3,,,2,,,27,,,,,,,,,,
445939,2013,3,,,2,,,27,,,,,,,,,,
445948,2004,1,4459,,2,149,149,32,,,,,,,,,,
445948,2005,1,5665,,2,189,189,32,,,,,,,,,,
445948,2006,1,2721,50200,3,146,146,32,,,,,,,,,,
445948,2007,1,2721,50200,3,146,146,32,,,,,,,,,,
445948,2008,1,4100,,2,137,137,32,,,,,,,,,,
445948,2009,1,5265,,2,176,176,32,,,,,,,,,,
445948,2010,1,5283,,2,176,176,32,,,,,,,,,,
445948,2011,1,,239312,1,266,266,32,,,,,,,,,,
445948,2012,1,4595,,2,153,153,32,,,,,,,,,,
445948,2013,1,6391,,2,213,213,32,,,,,,,,,,
445948,2014,1,8454,2397,3,284,284,32,,,,,,,,,,
445948,2015,1,12049,3416,3,405,405,32,,,,,,,,,,
445948,2016,1,20002,3220,3,670,670,32,,,,,,,,,,
445948,2017,1,31780,36000,3,1099,1099,32,,,,,,,,,,
445948,2018,1,32870,48208,3,1149,1149,32,,,,,,,,,,
445948,2019,1,46791,,2,1560,1300,32,,,,,,,,,,
445948,2020,1,58750,,2,1958,1632,32,,,,,,,,,,
445948,2021,1,55173,,2,1839,1839,32,,,,,,,,,,
445948,2004,2,,,2,,,32,,,,,,,,,,
445948,2005,2,,,2,,,32,,,,,,,,,,
445948,2006,2,,,3,,,32,,,,,,,,,,
445948,2007,2,,,3,,,32,,,,,,,,,,
445948,2008,2,,,2,,,32,,,,,,,,,,
445948,2009,2,,,2,,,32,,,,,,,,,,
445948,2010,2,,,2,,,32,,,,,,,,,,
445948,2011,2,,,1,,,32,,,,,,,,,,
445948,2012,2,,,2,,,32,,,,,,,,,,
445948,2013,2,,,2,,,32,,,,,,,,,,
445948,2014,2,,,3,,,32,,,,,,,,,,
445948,2015,2,,,3,,,32,,,,,,,,,,
445948,2016,2,,,3,,,32,,,,,,,,,,
445948,2017,2,,,3,,,32,,,,,,,,,,
445948,2018,2,,,3,,,32,,,,,,,,,,
445948,2019,2,,,2,,,32,,,,,,,,,,
445948,2020,2,,,2,,,32,,,,,,,,,,
445948,2021,2,,,2,,,32,,,,,,,,,,
445948,2004,3,,,2,,,32,,,,,,,,,,
445948,2005,3,,,2,,,32,,,,,,,,,,
445948,2006,3,,,3,,,32,,,,,,,,,,
445948,2007,3,,,3,,,32,,,,,,,,,,
445948,2008,3,,,2,,,32,,,,,,,,,,
445948,2009,3,,,2,,,32,,,,,,,,,,
445948,2010,3,,,2,,,32,,,,,,,,,,
445948,2011,3,,,1,,,32,,,,,,,,,,
445948,2012,3,,,2,,,32,,,,,,,,,,
445948,2013,3,,,2,,,32,,,,,,,,,,
445948,2014,3,,,3,,,32,,,,,,,,,,
445948,2015,3,,,3,,,32,,,,,,,,,,
445948,2016,3,,,3,,,32,,,,,,,,,,
445948,2017,3,,,3,,,32,,,,,,,,,,
445948,2018,3,,,3,,,32,,,,,,,,,,
445948,2019,3,,,2,,,32,,,,,,,,,,
445948,2020,3,,,2,,,32,,,,,,,,,,
445948,2021,3,,,2,,,32,,,,,,,,,,
445957,2004,1,,105893,1,118,118,17,,,,,,,,,,
445957,2005,1,,89568,1,100,188,17,,,,,,,,,,
445957,2006,1,,179067,1,199,239,17,,,,,,,,,,
445957,2007,1,,211452,1,235,282,17,,,,,,,,,,
445957,2008,1,,213408,1,237,237,17,,,,,,,,,,
445957,2009,1,,212052,1,236,236,17,,,,,,,,,,
445957,2010,1,4880,47106,3,215,215,17,,,,,,,,,,
445957,2011,1,5424,89654,3,280,280,17,,,,,,,,,,
445957,2012,1,,178629,1,198,198,17,,,,,,,,,,
445957,2013,1,,158413,1,176,176,17,,,,,,,,,,
445957,2014,1,,154402,1,172,172,17,,,,,,,,,,
445957,2015,1,,131590,1,146,146,17,,,,,,,,,,
445957,2016,1,,124503,1,138,138,17,,,,,,,,,,
445957,2017,1,,150705,1,167,167,17,,,,,,,,,,
445957,2018,1,,144256,1,160,160,17,,,,,,,,,,
445957,2019,1,,166795,1,185,185,17,,,,,,,,,,
445957,2020,1,,184025,1,204,204,17,,,,,,,,,,
445957,2021,1,,150538,1,167,167,17,,,,,,,,,,
445957,2004,2,,,1,,,17,,,,,,,,,,
445957,2005,2,,,1,,,17,,,,,,,,,,
445957,2006,2,,,1,,,17,,,,,,,,,,
445957,2007,2,,,1,,,17,,,,,,,,,,
445957,2008,2,,,1,,,17,,,,,,,,,,
445957,2009,2,,,1,,,17,,,,,,,,,,
445957,2010,2,,,3,,,17,,,,,,,,,,
445957,2011,2,,,3,,,17,,,,,,,,,,
445957,2012,2,,,1,,,17,,,,,,,,,,
445957,2013,2,,,1,,,17,,,,,,,,,,
445957,2014,2,,,1,,,17,,,,,,,,,,
445957,2015,2,,,1,,,17,,,,,,,,,,
445957,2016,2,,,1,,,17,,,,,,,,,,
445957,2017,2,,,1,,,17,,,,,,,,,,
445957,2018,2,,,1,,,17,,,,,,,,,,
445957,2019,2,,,1,,,17,,,,,,,,,,
445957,2020,2,,,1,,,17,,,,,,,,,,
445957,2021,2,,,1,,,17,,,,,,,,,,
445957,2004,3,,,1,,,17,,,,,,,,,,
445957,2005,3,,,1,,,17,,,,,,,,,,
445957,2006,3,,,1,,,17,,,,,,,,,,
445957,2007,3,,,1,,,17,,,,,,,,,,
445957,2008,3,,,1,,,17,,,,,,,,,,
445957,2009,3,,,1,,,17,,,,,,,,,,
445957,2010,3,,,3,,,17,,,,,,,,,,
445957,2011,3,,,3,,,17,,,,,,,,,,
445957,2012,3,,,1,,,17,,,,,,,,,,
445957,2013,3,,,1,,,17,,,,,,,,,,
445957,2014,3,,,1,,,17,,,,,,,,,,
445957,2015,3,,,1,,,17,,,,,,,,,,
445957,2016,3,,,1,,,17,,,,,,,,,,
445957,2017,3,,,1,,,17,,,,,,,,,,
445957,2018,3,,,1,,,17,,,,,,,,,,
445957,2019,3,,,1,,,17,,,,,,,,,,
445957,2020,3,,,1,,,17,,,,,,,,,,
445957,2021,3,,,1,,,17,,,,,,,,,,
445966,2004,1,,,-2,,,12,,,,,,,,,,
445966,2005,1,,,2,,,12,,,,,,,,,,
445966,2006,1,,,2,,,12,,,,,,,,,,
445966,2004,2,42420,,-2,1768,1768,12,,,,,,,,,,
445966,2005,2,79,,2,3,3,12,,,,,,,,,,
445966,2006,2,1625,,2,68,68,12,,,,,,,,,,
445966,2004,3,,,-2,,,12,,,,,,,,,,
445966,2005,3,,,2,,,12,,,,,,,,,,
445966,2006,3,,,2,,,12,,,,,,,,,,
445984,2004,1,,19200,1,21,21,72,,,,,,,,,,
445984,2005,1,,20200,1,22,22,72,,,,,,,,,,
445984,2006,1,,28800,1,32,29,72,,,,,,,,,,
445984,2007,1,,30600,1,34,34,72,,,,,,,,,,
445984,2008,1,,36900,1,41,41,72,,,,,,,,,,
445984,2009,1,,27000,1,30,30,72,,,,,,,,,,
445984,2010,1,,29700,1,33,33,72,,,,,,,,,,
445984,2011,1,,24750,1,28,28,72,,,,,,,,,,
445984,2012,1,,22400,1,25,25,72,,,,,,,,,,
445984,2013,1,,56000,1,62,62,72,,,,,,,,,,
445984,2014,1,,80500,1,89,89,72,,,,,,,,,,
445984,2015,1,,73450,1,82,82,72,,,,,,,,,,
445984,2016,1,,62520,1,69,69,72,,,,,,,,,,
445984,2004,2,,,1,,,72,,,,,,,,,,
445984,2005,2,,,1,,,72,,,,,,,,,,
445984,2006,2,,,1,,,72,,,,,,,,,,
445984,2007,2,,,1,,,72,,,,,,,,,,
445984,2008,2,,,1,,,72,,,,,,,,,,
445984,2009,2,,,1,,,72,,,,,,,,,,
445984,2010,2,,,1,,,72,,,,,,,,,,
445984,2011,2,,,1,,,72,,,,,,,,,,
445984,2012,2,,,1,,,72,,,,,,,,,,
445984,2013,2,,,1,,,72,,,,,,,,,,
445984,2014,2,,,1,,,72,,,,,,,,,,
445984,2015,2,,,1,,,72,,,,,,,,,,
445984,2016,2,,,1,,,72,,,,,,,,,,
445984,2004,3,,,1,,,72,,,,,,,,,,
445984,2005,3,,,1,,,72,,,,,,,,,,
445984,2006,3,,,1,,,72,,,,,,,,,,
445984,2007,3,,,1,,,72,,,,,,,,,,
445984,2008,3,,,1,,,72,,,,,,,,,,
445984,2009,3,,,1,,,72,,,,,,,,,,
445984,2010,3,,,1,,,72,,,,,,,,,,
445984,2011,3,,,1,,,72,,,,,,,,,,
445984,2012,3,,,1,,,72,,,,,,,,,,
445984,2013,3,,,1,,,72,,,,,,,,,,
445984,2014,3,,,1,,,72,,,,,,,,,,
445984,2015,3,,,1,,,72,,,,,,,,,,
445984,2016,3,,,1,,,72,,,,,,,,,,
445993,2004,1,,80617,1,90,90,9,,,,,,,,,,
445993,2005,1,,91395,1,102,102,9,,,,,,,,,,
445993,2006,1,,89025,1,99,99,9,,,,,,,,,,
445993,2007,1,,68320,1,76,76,9,,,,,,,,,,
445993,2008,1,,72000,1,80,80,9,,,,,,,,,,
445993,2009,1,,64730,1,72,72,9,,,,,,,,,,
445993,2010,1,,89963,1,100,100,9,,,,,,,,,,
445993,2011,1,,324368,1,360,360,9,,,,,,,,,,
445993,2012,1,,309185,1,344,344,9,,,,,,,,,,
445993,2013,1,,307566,1,342,342,9,,,,,,,,,,
445993,2014,1,,229527,1,255,255,9,,,,,,,,,,
445993,2004,2,,,1,,,9,,,,,,,,,,
445993,2005,2,,,1,,,9,,,,,,,,,,
445993,2006,2,,,1,,,9,,,,,,,,,,
445993,2007,2,,,1,,,9,,,,,,,,,,
445993,2008,2,,,1,,,9,,,,,,,,,,
445993,2009,2,,,1,,,9,,,,,,,,,,
445993,2010,2,,,1,,,9,,,,,,,,,,
445993,2011,2,,,1,,,9,,,,,,,,,,
445993,2012,2,,,1,,,9,,,,,,,,,,
445993,2013,2,,,1,,,9,,,,,,,,,,
445993,2014,2,,,1,,,9,,,,,,,,,,
445993,2004,3,,,1,,,9,,,,,,,,,,
445993,2005,3,,,1,,,9,,,,,,,,,,
445993,2006,3,,,1,,,9,,,,,,,,,,
445993,2007,3,,,1,,,9,,,,,,,,,,
445993,2008,3,,,1,,,9,,,,,,,,,,
445993,2009,3,,,1,,,9,,,,,,,,,,
445993,2010,3,,,1,,,9,,,,,,,,,,
445993,2011,3,,,1,,,9,,,,,,,,,,
445993,2012,3,,,1,,,9,,,,,,,,,,
445993,2013,3,,,1,,,9,,,,,,,,,,
445993,2014,3,,,1,,,9,,,,,,,,,,
446002,2004,1,,,-2,,,27,,,,,,,,,,
446002,2005,1,,,2,,,27,,,,,,,,,,
446002,2006,1,,,2,,,27,,,,,,,,,,
446002,2007,1,,,2,,,27,,,,,,,,,,
446002,2008,1,,,2,,,27,,,,,,,,,,
446002,2009,1,,,-2,,,27,,,,,,,,,,
446002,2010,1,,,-2,,,27,,,,,,,,,,
446002,2011,1,,,-2,,,27,,,,,,,,,,
446002,2012,1,,,-2,,,27,,,,,,,,,,
446002,2013,1,,,-2,,,27,,,,,,,,,,
446002,2014,1,,,-2,,,27,,,,,,,,,,
446002,2015,1,,,-2,,,27,,,,,,,,,,
446002,2016,1,,,-2,,,27,,,,,,,,,,
446002,2017,1,,,-2,,,27,,,,,,,,,,
446002,2018,1,,,-2,,,27,,,,,,,,,,
446002,2019,1,,,-2,,,27,,,,,,,,,,
446002,2020,1,,,-2,,,27,,,,,,,,,,
446002,2021,1,,,-2,,,27,,,,,,,,,,
446002,2004,2,63,,-2,3,3,27,,,,,,,,,,
446002,2005,2,71,,2,3,3,27,,,,,,,,,,
446002,2006,2,2056,,2,86,86,27,,,,,,,,,,
446002,2007,2,2056,,2,86,86,27,,,,,,,,,,
446002,2008,2,1506,,2,63,63,27,,,,,,,,,,
446002,2009,2,1500,,-2,63,63,27,,,,,,,,,,
446002,2010,2,1820,,-2,76,78,27,,,,,,,,,,
446002,2011,2,1720,,-2,72,72,27,,,,,,,,,,
446002,2012,2,1420,,-2,59,59,27,,,,,,,,,,
446002,2013,2,1190,,-2,50,50,27,,,,,,,,,,
446002,2014,2,1130,,-2,47,47,27,,,,,,,,,,
446002,2015,2,1170,,-2,49,49,27,,,,,,,,,,
446002,2016,2,1295,,-2,54,54,27,,,,,,,,,,
446002,2017,2,1285,,-2,54,54,27,,,,,,,,,,
446002,2018,2,1265,,-2,53,53,27,,,,,,,,,,
446002,2019,2,1136,,-2,47,47,27,,,,,,,,,,
446002,2020,2,965,,-2,40,40,27,,,,,,,,,,
446002,2021,2,624,,-2,26,26,27,,,,,,,,,,
446002,2004,3,,,-2,,,27,,,,,,,,,,
446002,2005,3,,,2,,,27,,,,,,,,,,
446002,2006,3,,,2,,,27,,,,,,,,,,
446002,2007,3,,,2,,,27,,,,,,,,,,
446002,2008,3,,,2,,,27,,,,,,,,,,
446002,2009,3,,,-2,,,27,,,,,,,,,,
446002,2010,3,,,-2,,,27,,,,,,,,,,
446002,2011,3,,,-2,,,27,,,,,,,,,,
446002,2012,3,,,-2,,,27,,,,,,,,,,
446002,2013,3,,,-2,,,27,,,,,,,,,,
446002,2014,3,,,-2,,,27,,,,,,,,,,
446002,2015,3,,,-2,,0,27,,,,,,,,,,
446002,2016,3,,,-2,,13,27,,,,,,,,,,
446002,2017,3,,,-2,,20,27,,,,,,,,,,
446002,2018,3,,,-2,,18,27,,,,,,,,,,
446002,2019,3,,,-2,,23,27,,,,,,,,,,
446002,2020,3,,,-2,,9,27,,,,,,,,,,
446002,2021,3,,,-2,,11,27,,,,,,,,,,
446011,2004,1,,33840,1,38,38,6,,,,,,,,,,
446011,2005,1,36,29970,3,35,35,6,,,,,,,,,,
446011,2006,1,810,,2,27,27,6,,,,,,,,,,
446011,2004,2,,,1,,,6,,,,,,,,,,
446011,2005,2,,,3,,,6,,,,,,,,,,
446011,2006,2,,,2,,,6,,,,,,,,,,
446011,2004,3,,,1,,,6,,,,,,,,,,
446011,2005,3,,,3,,,6,,,,,,,,,,
446011,2006,3,,,2,,,6,,,,,,,,,,
446020,2004,1,,0,1,0,0,48,,,,,,,,,,
446020,2005,1,,51840,1,58,58,48,,,,,,,,,,
446020,2006,1,,45936,1,51,51,48,,,,,,,,,,
446020,2007,1,,45936,1,51,51,48,,,,,,,,,,
446020,2004,2,,,1,,,48,,,,,,,,,,
446020,2005,2,,,1,,,48,,,,,,,,,,
446020,2006,2,,,1,,,48,,,,,,,,,,
446020,2007,2,,,1,,,48,,,,,,,,,,
446020,2004,3,,,1,,,48,,,,,,,,,,
446020,2005,3,,,1,,,48,,,,,,,,,,
446020,2006,3,,,1,,,48,,,,,,,,,,
446020,2007,3,,,1,,,48,,,,,,,,,,
446039,2004,1,,,-2,,,4,,,,,,,,,,
446039,2005,1,,,2,,,4,,,,,,,,,,
446039,2006,1,,,2,,,4,,,,,,,,,,
446039,2007,1,,,2,,,4,,,,,,,,,,
446039,2008,1,,,2,,,4,,,,,,,,,,
446039,2009,1,,,-2,,,4,,,,,,,,,,
446039,2010,1,,,-2,,,4,,,,,,,,,,
446039,2011,1,,,-2,,,4,,,,,,,,,,
446039,2012,1,,,-2,,,4,,,,,,,,,,
