unitid,line,section,"lstudy","xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
101569,8,1,"1","Z",0,"Z",0,"R",303,"R",717,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",14,"Z",0,"R",2,"Z",0,"G",319,"G",719
101569,14,1,"4","G",0,"G",0,"G",303,"G",717,"G",0,"G",0,"G",0,"G",1,"G",0,"G",1,"G",14,"G",0,"G",2,"G",0,"G",319,"G",719
101569,15,2,"1","Z",0,"Z",0,"R",9,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"G",12,"G",25
101569,17,2,"1","G",0,"G",0,"G",182,"G",395,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",12,"G",5,"G",2,"G",0,"G",198,"G",400
101569,22,2,"1","Z",0,"Z",0,"R",191,"R",420,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",5,"R",3,"Z",0,"G",210,"G",425
101569,28,2,"4","G",0,"G",0,"G",191,"G",420,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",14,"G",5,"G",3,"G",0,"G",210,"G",425
101569,29,3,"4","G",0,"G",0,"G",494,"G",1137,"G",2,"G",0,"G",0,"G",1,"G",0,"G",1,"G",28,"G",5,"G",5,"G",0,"G",529,"G",1144
101587,1,1,"1","R",1,"R",0,"R",57,"R",75,"R",0,"R",2,"R",1,"R",0,"R",2,"R",1,"R",104,"R",87,"R",0,"R",0,"G",165,"G",165
101587,3,1,"1","G",5,"G",5,"G",185,"G",251,"G",2,"G",2,"G",0,"G",2,"G",2,"G",1,"G",301,"G",364,"G",0,"G",0,"G",495,"G",625
101587,8,1,"1","R",6,"R",5,"R",242,"R",326,"R",2,"R",4,"R",1,"R",2,"R",4,"R",2,"R",405,"R",451,"R",0,"R",0,"G",660,"G",790
101587,11,1,"3","R",0,"R",1,"R",19,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",58,"R",0,"R",0,"G",38,"G",122
101587,14,1,"4","G",6,"G",6,"G",261,"G",389,"G",2,"G",4,"G",1,"G",2,"G",4,"G",2,"G",424,"G",509,"G",0,"G",0,"G",698,"G",912
101587,15,2,"1","R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"G",3,"G",5
101587,17,2,"1","G",0,"G",1,"G",18,"G",43,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",32,"G",42,"G",0,"G",0,"G",51,"G",86
101587,22,2,"1","R",0,"R",1,"R",21,"R",44,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",32,"R",46,"R",0,"R",0,"G",54,"G",91
101587,25,2,"3","R",0,"R",0,"R",18,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",75,"R",0,"R",0,"G",33,"G",136
101587,28,2,"4","G",0,"G",1,"G",39,"G",105,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",47,"G",121,"G",0,"G",0,"G",87,"G",227
101587,29,3,"4","G",6,"G",7,"G",300,"G",494,"G",2,"G",4,"G",1,"G",2,"G",5,"G",2,"G",471,"G",630,"G",0,"G",0,"G",785,"G",1139
101602,1,1,"1","R",0,"R",0,"R",14,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93,"R",121,"R",0,"R",0,"G",107,"G",149
101602,3,1,"1","G",0,"G",0,"G",17,"G",32,"G",2,"G",1,"G",0,"G",0,"G",2,"G",0,"G",132,"G",156,"G",0,"G",0,"G",153,"G",189
101602,8,1,"1","R",0,"R",0,"R",31,"R",60,"R",2,"R",1,"R",0,"R",0,"R",2,"R",0,"R",225,"R",277,"R",0,"R",0,"G",260,"G",338
101602,14,1,"4","G",0,"G",0,"G",31,"G",60,"G",2,"G",1,"G",0,"G",0,"G",2,"G",0,"G",225,"G",277,"G",0,"G",0,"G",260,"G",338
101602,15,2,"1","R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",8,"R",0,"R",0,"G",16,"G",10
101602,17,2,"1","G",0,"G",0,"G",7,"G",20,"G",1,"G",0,"G",0,"G",0,"G",0,"G",1,"G",62,"G",87,"G",0,"G",0,"G",70,"G",108
101602,22,2,"1","R",0,"R",0,"R",8,"R",22,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",77,"R",95,"R",0,"R",0,"G",86,"G",118
101602,28,2,"4","G",0,"G",0,"G",8,"G",22,"G",1,"G",0,"G",0,"G",0,"G",0,"G",1,"G",77,"G",95,"G",0,"G",0,"G",86,"G",118
101602,29,3,"4","G",0,"G",0,"G",39,"G",82,"G",3,"G",1,"G",0,"G",0,"G",2,"G",1,"G",302,"G",372,"G",0,"G",0,"G",346,"G",456
101648,1,1,"1","R",0,"R",0,"R",17,"R",2,"R",0,"R",1,"R",9,"R",1,"R",7,"R",4,"R",82,"R",7,"R",0,"Z",0,"G",115,"G",15
101648,3,1,"1","G",0,"G",0,"G",8,"G",1,"G",1,"G",0,"G",7,"G",0,"G",5,"G",0,"G",20,"G",3,"G",0,"G",0,"G",41,"G",4
101648,8,1,"1","R",0,"R",0,"R",25,"R",3,"R",1,"R",1,"R",16,"R",1,"R",12,"R",4,"R",102,"R",10,"R",0,"Z",0,"G",156,"G",19
101648,14,1,"4","G",0,"G",0,"G",25,"G",3,"G",1,"G",1,"G",16,"G",1,"G",12,"G",4,"G",102,"G",10,"G",0,"G",0,"G",156,"G",19
101648,29,3,"4","G",0,"G",0,"G",25,"G",3,"G",1,"G",1,"G",16,"G",1,"G",12,"G",4,"G",102,"G",10,"G",0,"G",0,"G",156,"G",19
101675,1,1,"1","Z",0,"Z",0,"R",205,"R",220,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"G",205,"G",220
101675,3,1,"1","G",0,"G",0,"G",442,"G",566,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",442,"G",566
101675,8,1,"1","Z",0,"Z",0,"R",647,"R",786,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"G",647,"G",786
101675,14,1,"4","G",0,"G",0,"G",647,"G",786,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",647,"G",786
101675,15,2,"1","Z",0,"Z",0,"R",13,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"G",13,"G",12
101675,17,2,"1","G",0,"G",0,"G",20,"G",24,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",20,"G",24
101675,22,2,"1","Z",0,"Z",0,"R",33,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"G",33,"G",36
101675,28,2,"4","G",0,"G",0,"G",33,"G",36,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",33,"G",36
101675,29,3,"4","G",0,"G",0,"G",680,"G",822,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",680,"G",822
101693,1,1,"1","R",7,"R",6,"R",22,"R",55,"R",2,"R",4,"R",0,"R",1,"R",7,"R",2,"R",111,"R",204,"R",8,"R",19,"G",157,"G",291
101693,3,1,"1","G",9,"G",1,"G",26,"G",158,"G",7,"G",7,"G",3,"G",1,"G",1,"G",7,"G",245,"G",395,"G",56,"G",135,"G",347,"G",704
101693,8,1,"1","R",16,"R",7,"R",48,"R",213,"R",9,"R",11,"R",3,"R",2,"R",8,"R",9,"R",356,"R",599,"R",64,"R",154,"G",504,"G",995
101693,11,1,"3","R",0,"R",0,"R",0,"R",5,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",17,"R",3,"R",2,"G",6,"G",25
101693,14,1,"4","G",16,"G",7,"G",48,"G",218,"G",9,"G",12,"G",3,"G",2,"G",8,"G",9,"G",359,"G",616,"G",67,"G",156,"G",510,"G",1020
101693,15,2,"1","R",0,"R",0,"R",2,"R",26,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",15,"R",40,"R",1,"R",2,"G",18,"G",69
101693,17,2,"1","G",0,"G",2,"G",7,"G",54,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",25,"G",70,"G",4,"G",15,"G",36,"G",142
101693,22,2,"1","R",0,"R",2,"R",9,"R",80,"R",0,"Z",0,"R",0,"R",2,"R",0,"R",0,"R",40,"R",110,"R",5,"R",17,"G",54,"G",211
101693,25,2,"3","R",1,"R",0,"R",6,"R",26,"R",0,"R",1,"R",2,"R",0,"R",1,"R",0,"R",35,"R",74,"R",13,"R",14,"G",58,"G",115
101693,28,2,"4","G",1,"G",2,"G",15,"G",106,"G",0,"G",1,"G",2,"G",2,"G",1,"G",0,"G",75,"G",184,"G",18,"G",31,"G",112,"G",326
101693,29,3,"4","G",17,"G",9,"G",63,"G",324,"G",9,"G",13,"G",5,"G",4,"G",9,"G",9,"G",434,"G",800,"G",85,"G",187,"G",622,"G",1346
101709,1,1,"1","R",8,"R",11,"R",22,"R",61,"R",0,"R",1,"R",1,"R",2,"R",0,"R",3,"R",109,"R",281,"R",0,"R",4,"G",140,"G",363
101709,3,1,"1","G",16,"G",13,"G",70,"G",166,"G",6,"G",6,"G",4,"G",5,"G",8,"G",5,"G",483,"G",978,"G",3,"G",19,"G",590,"G",1192
101709,8,1,"1","R",24,"R",24,"R",92,"R",227,"R",6,"R",7,"R",5,"R",7,"R",8,"R",8,"R",592,"R",1259,"R",3,"R",23,"G",730,"G",1555
101709,11,1,"3","R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",35,"R",101,"R",0,"R",0,"G",37,"G",105
101709,14,1,"4","G",25,"G",26,"G",93,"G",228,"G",6,"G",7,"G",5,"G",7,"G",8,"G",9,"G",627,"G",1360,"G",3,"G",23,"G",767,"G",1660
101709,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",0,"R",0,"G",4,"G",3
101709,17,2,"1","G",4,"G",0,"G",9,"G",28,"G",0,"G",1,"G",0,"G",1,"G",1,"G",1,"G",68,"G",148,"G",2,"G",2,"G",84,"G",181
101709,22,2,"1","R",4,"R",0,"R",9,"R",28,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",72,"R",151,"R",2,"R",2,"G",88,"G",184
101709,25,2,"3","R",1,"R",3,"R",6,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",56,"R",216,"R",1,"R",0,"G",64,"G",251
101709,28,2,"4","G",5,"G",3,"G",15,"G",56,"G",0,"G",1,"G",0,"G",1,"G",1,"G",5,"G",128,"G",367,"G",3,"G",2,"G",152,"G",435
101709,29,3,"4","G",30,"G",29,"G",108,"G",284,"G",6,"G",8,"G",5,"G",8,"G",9,"G",14,"G",755,"G",1727,"G",6,"G",25,"G",919,"G",2095
101736,1,1,"1","R",13,"R",8,"R",28,"R",54,"R",9,"R",9,"R",0,"R",0,"R",2,"R",0,"R",309,"R",308,"R",0,"R",0,"G",361,"G",379
101736,3,1,"1","G",9,"G",7,"G",50,"G",126,"G",8,"G",16,"G",1,"G",0,"G",4,"G",4,"G",441,"G",678,"G",0,"G",0,"G",513,"G",831
101736,8,1,"1","R",22,"R",15,"R",78,"R",180,"R",17,"R",25,"R",1,"R",0,"R",6,"R",4,"R",750,"R",986,"R",0,"R",0,"G",874,"G",1210
101736,14,1,"4","G",22,"G",15,"G",78,"G",180,"G",17,"G",25,"G",1,"G",0,"G",6,"G",4,"G",750,"G",986,"G",0,"G",0,"G",874,"G",1210
102049,11,1,"3","R",7,"R",0,"R",3,"R",16,"R",0,"R",0,"R",1,"R",1,"R",1,"R",1,"R",51,"R",52,"R",5,"R",6,"G",68,"G",76
102049,14,1,"4","G",26,"G",9,"G",82,"G",151,"G",6,"G",5,"G",16,"G",36,"G",15,"G",17,"G",1476,"G",2055,"G",14,"G",20,"G",1635,"G",2293
102049,15,2,"1","R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"G",2,"G",0
102049,17,2,"1","G",0,"G",0,"G",7,"G",24,"G",0,"G",0,"G",1,"G",0,"G",0,"G",1,"G",55,"G",98,"G",0,"G",4,"G",63,"G",127
102049,22,2,"1","R",0,"R",0,"R",8,"R",24,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",56,"R",98,"R",0,"R",4,"G",65,"G",127
102049,23,2,"2","R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",13,"R",6,"R",0,"R",0,"G",16,"G",7
102049,25,2,"3","R",1,"R",2,"R",5,"R",21,"R",1,"R",0,"R",1,"R",0,"R",0,"R",3,"R",64,"R",121,"R",10,"R",7,"G",82,"G",154
102049,28,2,"4","G",1,"G",2,"G",15,"G",46,"G",1,"G",0,"G",3,"G",0,"G",0,"G",4,"G",133,"G",225,"G",10,"G",11,"G",163,"G",288
102049,29,3,"4","G",27,"G",11,"G",97,"G",197,"G",7,"G",5,"G",19,"G",36,"G",15,"G",21,"G",1609,"G",2280,"G",24,"G",31,"G",1798,"G",2581
102067,1,1,"1","R",0,"R",0,"R",103,"R",198,"R",0,"R",1,"R",1,"R",1,"R",2,"R",3,"R",350,"R",307,"R",13,"R",8,"G",469,"G",518
102067,3,1,"1","G",0,"G",0,"G",153,"G",361,"G",0,"G",1,"G",15,"G",4,"G",4,"G",10,"G",636,"G",568,"G",22,"G",18,"G",830,"G",962
102067,8,1,"1","R",0,"R",0,"R",256,"R",559,"R",0,"R",2,"R",16,"R",5,"R",6,"R",13,"R",986,"R",875,"R",35,"R",26,"G",1299,"G",1480
102067,14,1,"4","G",0,"G",0,"G",256,"G",559,"G",0,"G",2,"G",16,"G",5,"G",6,"G",13,"G",986,"G",875,"G",35,"G",26,"G",1299,"G",1480
102067,15,2,"1","R",0,"R",0,"R",20,"R",36,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",90,"R",74,"R",9,"R",5,"G",120,"G",116
102067,17,2,"1","G",0,"G",0,"G",215,"G",353,"G",4,"G",3,"G",13,"G",15,"G",8,"G",8,"G",794,"G",756,"G",107,"G",39,"G",1141,"G",1174
102067,22,2,"1","R",0,"R",0,"R",235,"R",389,"R",4,"R",3,"R",14,"R",16,"R",8,"R",8,"R",884,"R",830,"R",116,"R",44,"G",1261,"G",1290
102067,28,2,"4","G",0,"G",0,"G",235,"G",389,"G",4,"G",3,"G",14,"G",16,"G",8,"G",8,"G",884,"G",830,"G",116,"G",44,"G",1261,"G",1290
102067,29,3,"4","G",0,"G",0,"G",491,"G",948,"G",4,"G",5,"G",30,"G",21,"G",14,"G",21,"G",1870,"G",1705,"G",151,"G",70,"G",2560,"G",2770
102076,1,1,"1","Z",0,"Z",0,"R",6,"R",6,"R",2,"R",2,"Z",0,"R",1,"R",2,"Z",0,"R",151,"R",195,"R",1,"R",2,"G",162,"G",206
102076,3,1,"1","G",0,"G",0,"G",15,"G",6,"G",3,"G",4,"G",1,"G",0,"G",0,"G",2,"G",251,"G",338,"G",1,"G",1,"G",271,"G",351
102076,8,1,"1","Z",0,"Z",0,"R",21,"R",12,"R",5,"R",6,"R",1,"R",1,"R",2,"R",2,"R",402,"R",533,"R",2,"R",3,"G",433,"G",557
102076,14,1,"4","G",0,"G",0,"G",21,"G",12,"G",5,"G",6,"G",1,"G",1,"G",2,"G",2,"G",402,"G",533,"G",2,"G",3,"G",433,"G",557
102076,15,2,"1","Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",14,"R",37,"Z",0,"R",1,"G",16,"G",38
102076,17,2,"1","G",0,"G",0,"G",1,"G",6,"G",2,"G",2,"G",1,"G",2,"G",1,"G",3,"G",181,"G",335,"G",0,"G",1,"G",186,"G",349
102076,22,2,"1","Z",0,"Z",0,"R",1,"R",6,"R",3,"R",2,"R",1,"R",2,"R",2,"R",3,"R",195,"R",372,"Z",0,"R",2,"G",202,"G",387
102076,28,2,"4","G",0,"G",0,"G",1,"G",6,"G",3,"G",2,"G",1,"G",2,"G",2,"G",3,"G",195,"G",372,"G",0,"G",2,"G",202,"G",387
102076,29,3,"4","G",0,"G",0,"G",22,"G",18,"G",8,"G",8,"G",2,"G",3,"G",4,"G",5,"G",597,"G",905,"G",2,"G",5,"G",635,"G",944
102094,1,1,"1","R",16,"R",10,"R",41,"R",122,"R",2,"R",8,"R",16,"R",24,"R",1,"R",9,"R",304,"R",506,"R",0,"R",0,"G",380,"G",679
102094,3,1,"1","G",209,"G",91,"G",170,"G",514,"G",14,"G",24,"G",56,"G",84,"G",33,"G",28,"G",1434,"G",2133,"G",0,"G",0,"G",1916,"G",2874
102094,8,1,"1","R",225,"R",101,"R",211,"R",636,"R",16,"R",32,"R",72,"R",108,"R",34,"R",37,"R",1738,"R",2639,"R",0,"R",0,"G",2296,"G",3553
102094,9,1,"2","R",0,"R",1,"R",7,"R",20,"R",2,"R",0,"R",4,"R",9,"R",1,"R",0,"R",127,"R",86,"R",0,"R",0,"G",141,"G",116
102094,11,1,"3","R",153,"R",51,"R",19,"R",119,"R",5,"R",6,"R",7,"R",16,"R",6,"R",7,"R",226,"R",671,"R",0,"R",0,"G",416,"G",870
102094,14,1,"4","G",378,"G",153,"G",237,"G",775,"G",23,"G",38,"G",83,"G",133,"G",41,"G",44,"G",2091,"G",3396,"G",0,"G",0,"G",2853,"G",4539
102094,15,2,"1","R",7,"R",1,"R",28,"R",54,"R",3,"R",3,"R",2,"R",1,"R",2,"R",1,"R",100,"R",140,"R",0,"R",0,"G",142,"G",200
102094,17,2,"1","G",158,"G",45,"G",141,"G",329,"G",11,"G",21,"G",38,"G",34,"G",29,"G",29,"G",1017,"G",1189,"G",0,"G",0,"G",1394,"G",1647
102094,22,2,"1","R",165,"R",46,"R",169,"R",383,"R",14,"R",24,"R",40,"R",35,"R",31,"R",30,"R",1117,"R",1329,"R",0,"R",0,"G",1536,"G",1847
102094,25,2,"3","R",39,"R",13,"R",28,"R",125,"R",2,"R",6,"R",2,"R",5,"R",2,"R",4,"R",195,"R",477,"R",0,"R",0,"G",268,"G",630
102094,28,2,"4","G",204,"G",59,"G",197,"G",508,"G",16,"G",30,"G",42,"G",40,"G",33,"G",34,"G",1312,"G",1806,"G",0,"G",0,"G",1804,"G",2477
102094,29,3,"4","G",582,"G",212,"G",434,"G",1283,"G",39,"G",68,"G",125,"G",173,"G",74,"G",78,"G",3403,"G",5202,"G",0,"G",0,"G",4657,"G",7016
102100,1,1,"1","I",2,"I",2,"I",51,"I",58,"I",0,"I",3,"I",28,"I",35,"I",95,"I",98,"I",121,"I",150,"I",7,"I",10,"G",304,"G",356
102100,3,1,"1","G",61,"G",58,"G",239,"G",365,"G",4,"G",3,"G",134,"G",185,"G",336,"G",601,"G",503,"G",614,"G",9,"G",13,"G",1286,"G",1839
102100,8,1,"1","I",63,"I",60,"I",290,"I",423,"I",4,"I",6,"I",162,"I",220,"I",431,"I",699,"I",624,"I",764,"I",16,"I",23,"G",1590,"G",2195
102100,11,1,"3","I",0,"I",0,"I",2,"I",4,"I",0,"I",0,"I",1,"I",3,"I",6,"I",8,"I",5,"I",18,"I",6,"I",9,"G",20,"G",42
102100,14,1,"4","G",63,"G",60,"G",292,"G",427,"G",4,"G",6,"G",163,"G",223,"G",437,"G",707,"G",629,"G",782,"G",22,"G",32,"G",1610,"G",2237
102100,15,2,"1","I",0,"I",0,"I",35,"I",53,"I",0,"I",0,"I",17,"I",18,"I",57,"I",114,"I",37,"I",72,"I",5,"I",6,"G",151,"G",263
102100,17,2,"1","G",8,"G",10,"G",105,"G",306,"G",2,"G",0,"G",71,"G",78,"G",179,"G",334,"G",355,"G",695,"G",20,"G",36,"G",740,"G",1459
102100,22,2,"1","I",8,"I",10,"I",140,"I",359,"I",2,"I",0,"I",88,"I",96,"I",236,"I",448,"I",392,"I",767,"I",25,"I",42,"G",891,"G",1722
102100,25,2,"3","I",0,"I",0,"I",53,"I",140,"I",1,"I",1,"I",15,"I",52,"I",52,"I",226,"I",325,"I",827,"I",64,"I",126,"G",510,"G",1372
102100,28,2,"4","G",8,"G",10,"G",193,"G",499,"G",3,"G",1,"G",103,"G",148,"G",288,"G",674,"G",717,"G",1594,"G",89,"G",168,"G",1401,"G",3094
102100,29,3,"4","G",71,"G",70,"G",485,"G",926,"G",7,"G",7,"G",266,"G",371,"G",725,"G",1381,"G",1346,"G",2376,"G",111,"G",200,"G",3011,"G",5331
102216,1,1,"1","P",0,"P",0,"P",1,"P",15,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"G",1,"G",15
102216,3,1,"1","G",0,"G",0,"G",3,"G",17,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",3,"G",17
102216,8,1,"1","P",0,"P",0,"P",4,"P",32,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"G",4,"G",32
102216,14,1,"4","G",0,"G",0,"G",4,"G",32,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",32
102216,15,2,"1","P",0,"P",0,"P",0,"P",2,"P",0,"P",0,"P",0,"P",1,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"G",0,"G",3
102216,17,2,"1","G",0,"G",0,"G",0,"G",3,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",3
102216,22,2,"1","P",0,"P",0,"P",0,"P",5,"P",0,"P",0,"P",0,"P",1,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"G",0,"G",6
102216,28,2,"4","G",0,"G",0,"G",0,"G",5,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",6
102216,29,3,"4","G",0,"G",0,"G",4,"G",37,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",38
102234,1,1,"1","R",1,"R",0,"R",4,"R",13,"R",1,"R",2,"R",1,"R",1,"R",8,"R",7,"R",82,"R",162,"R",1,"R",2,"G",98,"G",187
102234,3,1,"1","G",11,"G",5,"G",18,"G",51,"G",2,"G",3,"G",5,"G",6,"G",11,"G",11,"G",256,"G",333,"G",8,"G",5,"G",311,"G",414
102234,8,1,"1","R",12,"R",5,"R",22,"R",64,"R",3,"R",5,"R",6,"R",7,"R",19,"R",18,"R",338,"R",495,"R",9,"R",7,"G",409,"G",601
102234,11,1,"3","Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",13,"Z",0,"Z",0,"G",5,"G",16
102234,14,1,"4","G",12,"G",5,"G",22,"G",67,"G",3,"G",5,"G",6,"G",7,"G",19,"G",18,"G",343,"G",508,"G",9,"G",7,"G",414,"G",617
102234,15,2,"1","Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"G",1,"G",0
102234,17,2,"1","G",1,"G",0,"G",12,"G",68,"G",0,"G",0,"G",0,"G",3,"G",2,"G",0,"G",39,"G",76,"G",6,"G",9,"G",60,"G",156
102234,22,2,"1","R",1,"R",0,"R",12,"R",68,"R",0,"R",0,"R",0,"R",3,"R",2,"R",0,"R",40,"R",76,"R",6,"R",9,"G",61,"G",156
102234,25,2,"3","R",2,"R",0,"R",7,"R",25,"R",0,"R",2,"R",1,"R",0,"R",2,"R",2,"R",57,"R",132,"R",3,"R",3,"G",72,"G",164
102234,28,2,"4","G",3,"G",0,"G",19,"G",93,"G",0,"G",2,"G",1,"G",3,"G",4,"G",2,"G",97,"G",208,"G",9,"G",12,"G",133,"G",320
439127,14,1,"4","G",0,"G",0,"G",2,"G",44,"G",0,"G",0,"G",0,"G",1,"G",2,"G",58,"G",4,"G",86,"G",0,"G",3,"G",8,"G",192
439127,29,3,"4","G",0,"G",0,"G",2,"G",44,"G",0,"G",0,"G",0,"G",1,"G",2,"G",58,"G",4,"G",86,"G",0,"G",3,"G",8,"G",192
439136,1,1,"1","R",14,"R",1,"R",4,"R",0,"R",0,"R",0,"R",2,"R",0,"R",6,"R",0,"R",30,"R",4,"R",0,"R",0,"G",56,"G",5
436836,15,2,"1","R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",3,"R",0,"R",0,"G",3,"G",5
436836,17,2,"1","G",2,"G",2,"G",15,"G",24,"G",0,"G",1,"G",11,"G",13,"G",24,"G",30,"G",181,"G",203,"G",0,"G",0,"G",233,"G",273
436836,22,2,"1","R",2,"R",3,"R",15,"R",24,"R",0,"R",1,"R",11,"R",13,"R",24,"R",31,"R",184,"R",206,"R",0,"R",0,"G",236,"G",278
436836,25,2,"3","R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",2,"R",4,"R",0,"R",1,"R",23,"R",35,"R",0,"R",0,"G",25,"G",41
436836,28,2,"4","G",2,"G",4,"G",15,"G",24,"G",0,"G",1,"G",13,"G",17,"G",24,"G",32,"G",207,"G",241,"G",0,"G",0,"G",261,"G",319
436836,29,3,"4","G",5,"G",7,"G",41,"G",40,"G",0,"G",2,"G",32,"G",41,"G",46,"G",76,"G",338,"G",435,"G",0,"G",0,"G",462,"G",601
436845,1,1,"1","R",7,"R",3,"R",5,"R",4,"R",0,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"G",16,"G",8
436845,3,1,"1","G",8,"G",7,"G",5,"G",7,"G",0,"G",0,"G",9,"G",1,"G",1,"G",2,"G",9,"G",4,"G",1,"G",2,"G",33,"G",23
436845,8,1,"1","R",15,"R",10,"R",10,"R",11,"R",0,"R",0,"R",11,"R",1,"R",2,"R",2,"R",9,"R",5,"R",2,"R",2,"G",49,"G",31
436845,11,1,"3","R",7,"R",8,"R",4,"R",9,"R",0,"R",1,"R",3,"R",4,"R",1,"R",1,"R",2,"R",1,"R",1,"R",1,"G",18,"G",25
436845,14,1,"4","G",22,"G",18,"G",14,"G",20,"G",0,"G",1,"G",14,"G",5,"G",3,"G",3,"G",11,"G",6,"G",3,"G",3,"G",67,"G",56
436845,15,2,"1","R",0,"R",0,"R",13,"R",23,"R",0,"R",0,"R",3,"R",0,"R",1,"R",3,"R",3,"R",7,"R",2,"R",2,"G",22,"G",35
436845,17,2,"1","G",3,"G",2,"G",25,"G",34,"G",0,"G",0,"G",19,"G",12,"G",9,"G",9,"G",44,"G",40,"G",10,"G",6,"G",110,"G",103
