unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
176628,"R",30484,"A",,"R",5417
176637,"R",28224,"A",,"A",
176664,"R",19265,"A",,"R",754
176716,"A",,"R",89600,"A",
176734,"R",0,"R",30162,"R",0
176770,"R",7525,"R",0,"R",0
176789,"R",6329,"A",,"R",708
176798,"Z",0,"R",119000,"A",
176910,"R",5475,"A",,"A",
176938,"R",22360,"R",397777,"R",0
176947,"R",36566,"A",,"R",1071
176965,"R",247232,"A",,"R",24392
176983,"R",0,"R",81450,"R",0
176992,"A",,"R",1500,"A",
177038,"R",1855,"A",,"A",
177056,"R",0,"R",131051,"R",0
177065,"R",211938,"R",0,"R",3924
177074,"R",44625,"R",44625,"R",0
177083,"R",2396,"R",0,"Z",0
177092,"A",,"A",,"R",2605
177117,"R",6720,"R",0,"R",0
177126,"A",,"A",,"R",12127
177135,"R",79799,"A",,"A",
177144,"R",12467,"R",0,"R",0
177153,"R",5814,"A",,"A",
177162,"R",102634,"A",,"R",7468
177214,"R",95937,"A",,"R",5523
177250,"R",59658,"A",,"A",
177278,"A",,"A",,"R",800
177287,"A",,"R",135273,"A",
177302,"R",8670,"A",,"A",
177339,"R",24513,"A",,"R",436
177418,"R",16892,"R",0,"R",5456
177427,"A",,"A",,"R",7253
177436,"Z",0,"R",37162,"A",
177472,"R",144856,"A",,"A",
177542,"R",24894,"R",0,"R",0
177551,"R",35462,"A",,"A",
177579,"R",16087,"A",,"A",
177588,"R",0,"R",66245,"R",0
177603,"Z",0,"R",276100,"A",
177676,"R",79454,"A",,"A",
177685,"A",,"R",46500,"A",
177719,"R",9206,"A",,"R",887
177746,"R",16748,"A",,"A",
177807,"Z",0,"R",24300,"A",
177816,"R",0,"R",0,"Z",0
177834,"R",0,"R",0,"R",13272
177870,"Z",0,"R",15925,"A",
177889,"R",0,"R",0,"R",0
177922,"Z",0,"R",59367,"A",
177931,"Z",0,"R",52830,"A",
177940,"R",72452,"A",,"R",3099
177968,"R",123609,"A",,"R",47891
177977,"R",23815,"R",0,"A",
177986,"R",1107,"R",0,"R",23937
177995,"R",104041,"A",,"A",
178004,"R",1592,"A",,"A",
178022,"R",86548,"A",,"A",
178031,"R",1209,"A",,"A",
178059,"R",59841,"A",,"R",10989
178077,"A",,"R",93000,"A",
178110,"R",22800,"R",0,"R",0
178183,"Z",0,"R",92560,"A",
178208,"R",649,"A",,"R",6205
178217,"R",71737,"A",,"R",0
178226,"Z",0,"R",4380,"A",
178244,"R",42133,"R",56928,"R",5197
178262,"A",,"R",60750,"A",
178305,"R",23126,"R",0,"R",0
178314,"A",,"R",39700,"A",
178332,"Z",0,"R",41566,"A",
178341,"R",138605,"A",,"A",
178350,"R",4572,"R",64551,"R",0
178369,"R",21354,"A",,"A",
178387,"R",127139,"A",,"A",
178396,"R",512881,"A",,"R",83918
178402,"R",177177,"A",,"R",49092
178411,"R",101719,"A",,"R",21820
178420,"R",234301,"A",,"R",37595
178448,"R",63354,"A",,"A",
178457,"Z",0,"R",9468,"A",
178466,"Z",0,"R",136416,"A",
178484,"Z",0,"R",159900,"A",
178518,"A",,"A",,"R",5783
178527,"Z",0,"R",29689,"A",
178563,"Z",0,"R",162046,"A",
178606,"Z",0,"R",45500,"A",
178615,"R",159109,"R",0,"R",12176
178624,"R",156045,"R",0,"R",14300
178679,"R",19163,"A",,"A",
178697,"R",40601,"A",,"A",
178721,"R",226261,"A",,"R",3174
178767,"R",0,"R",132909,"R",0
178785,"R",79899,"A",,"A",
178828,"A",,"R",21842,"A",
178891,"R",37600,"R",716717,"R",0
178989,"R",5755,"A",,"R",205
178998,"A",,"R",11520,"A",
179025,"Z",0,"R",55100,"A",
179043,"R",45604,"A",,"R",12402
179052,"Z",0,"R",228556,"A",
179070,"R",26560,"A",,"A",
179113,"R",249764,"A",,"A",
179159,"R",210929,"R",0,"R",35930
179195,"A",,"R",37680,"A",
179201,"R",13557,"R",170265,"A",
179229,"Z",0,"R",45000,"A",
179238,"Z",0,"R",112792,"A",
179256,"R",4911,"A",,"A",
179265,"R",26111,"A",,"R",111
179292,"R",135228,"A",,"A",
179308,"R",131793,"A",,"A",
179317,"A",,"A",,"R",4098
179326,"R",64800,"A",,"R",18407
179344,"R",13256,"R",0,"A",
179399,"R",0,"R",58596,"R",0
179450,"R",2940,"A",,"A",
179511,"R",11562,"R",245805,"R",0
179539,"R",76509,"A",,"A",
179548,"R",15288,"A",,"R",691
179557,"R",203333,"R",0,"R",16178
179566,"R",402299,"A",,"R",32805
179645,"R",58596,"A",,"A",
179715,"R",28580,"A",,"A",
179724,"Z",0,"R",59184,"A",
179742,"K",0,"K",0,"K",745
179867,"R",209130,"A",,"R",100039
179894,"R",96238,"A",,"R",231589
179919,"R",2184,"R",0,"R",0
179946,"R",23125,"A",,"A",
179955,"R",36411,"A",,"A",
179964,"R",28193,"A",,"R",17345
179991,"R",0,"R",34000,"R",0
180045,"R",15324,"A",,"A",
180054,"R",16256,"A",,"A",
180063,"Z",0,"R",21759,"A",
180081,"R",8790,"R",0,"R",0
180106,"R",37481,"A",,"A",
180124,"A",,"R",59000,"A",
180142,"Z",0,"R",22800,"A",
180151,"R",13268,"A",,"A",
180160,"R",4872,"Z",0,"A",
180179,"R",93234,"A",,"R",7102
180197,"R",38228,"A",,"A",
180203,"R",6209,"R",0,"R",0
180212,"R",10636,"R",0,"R",0
180249,"R",28608,"R",28408,"A",
180258,"R",19870,"R",0,"R",1880
180276,"R",20769,"A",,"A",
180328,"R",4998,"R",0,"R",0
180373,"R",15079,"R",0,"R",0
180391,"A",,"R",78240,"A",
180416,"R",45801,"R",0,"R",1954
180461,"R",288603,"A",,"R",19366
180489,"R",307122,"A",,"R",36428
180522,"R",39997,"R",0,"R",3764
180595,"R",23476,"R",0,"R",0
180629,"Z",0,"R",1960,"A",
180638,"Z",0,"R",2080,"A",
180647,"R",36538,"A",,"A",
180692,"R",30383,"A",,"Z",0
180717,"R",673,"R",9422,"A",
180771,"R",0,"R",112139,"R",0
180814,"R",38947,"R",0,"R",10414
180832,"R",9594,"A",,"R",952
180878,"A",,"R",269280,"A",
180902,"R",105972,"R",0,"A",
180948,"R",61020,"A",,"R",5006
180957,"R",0,"R",186354,"R",0
180984,"R",37137,"A",,"R",3005
181002,"R",111975,"R",0,"R",9035
181011,"R",18287,"A",,"A",
181020,"R",48282,"A",,"R",13580
181093,"R",13678,"R",0,"R",1035
181127,"R",33904,"A",,"R",883
181136,"A",,"R",42000,"A",
181145,"Z",0,"R",46000,"A",
181190,"R",0,"R",187269,"R",0
181215,"R",153912,"A",,"R",15124
181242,"R",27921,"A",,"A",
181251,"A",,"R",2000,"A",
181297,"R",9375,"R",48032,"R",584
181303,"R",334984,"A",,"A",
181312,"R",47902,"A",,"A",
181330,"R",37014,"R",377879,"R",0
181376,"R",3874,"A",,"A",
181394,"R",283083,"A",,"R",40469
181400,"R",23524,"A",,"A",
181419,"R",5297,"R",0,"A",
181428,"R",17356,"R",0,"R",66152
181446,"R",44864,"A",,"R",1695
181464,"R",488730,"A",,"R",74358
181491,"R",80857,"A",,"A",
181534,"R",31203,"A",,"R",1651
181543,"R",1159,"A",,"A",
181604,"R",22498,"A",,"Z",0
181640,"R",329664,"A",,"A",
181738,"R",26370,"A",,"A",
181756,"R",0,"R",269568,"R",0
181765,"R",8342,"A",,"A",
181783,"R",79767,"A",,"R",8870
181792,"R",152,"Z",0,"A",
181817,"R",38747,"A",,"A",
181853,"R",13175,"A",,"A",
181880,"A",,"R",241328,"A",
181941,"R",0,"R",284160,"R",0
182005,"R",498494,"A",,"A",
182111,"R",11400,"A",,"A",
182148,"R",31884,"A",,"A",
182209,"A",,"R",239950,"A",
182281,"R",521064,"A",,"R",57383
182290,"R",283522,"R",0,"R",40306
182306,"R",23699,"R",13199,"R",0
182430,"R",1326,"R",0,"R",504
182458,"R",8169,"R",385335,"R",5933
182485,"R",0,"R",179634,"R",0
182500,"R",158337,"A",,"A",
182564,"R",66962,"A",,"A",
182634,"R",26151,"A",,"A",
182652,"Z",0,"R",65586,"A",
182661,"R",28141,"A",,"A",
182670,"R",130934,"A",,"R",55246
182704,"R",1500,"R",35000,"R",0
182722,"R",1500,"R",37000,"R",0
182795,"R",45913,"R",0,"R",0
182810,"R",23855,"R",0,"R",4164
182829,"A",,"A",,"R",2622
182865,"R",76437,"A",,"A",
182883,"Z",0,"R",31812,"A",
182892,"R",0,"R",41165,"R",0
182908,"R",117,"A",,"A",
182917,"R",720,"Z",0,"A",
182944,"R",38025,"A",,"A",
182953,"R",0,"R",21000,"R",0
182980,"R",22480,"R",0,"R",2334
182999,"A",,"R",60466,"A",
183026,"R",116125,"A",,"R",31004
183044,"R",354188,"A",,"R",38188
183062,"R",123024,"R",0,"R",2451
183080,"R",101697,"A",,"R",13333
183099,"R",63274,"A",,"A",
183105,"R",27672,"R",0,"R",0
183132,"R",47291,"A",,"A",
183141,"R",20752,"A",,"A",
183202,"R",0,"R",35200,"R",0
183211,"R",31947,"A",,"R",11262
183239,"R",61427,"A",,"A",
183248,"A",,"R",47251,"A",
183257,"R",35272,"A",,"R",1133
183275,"R",2379,"A",,"A",
183345,"R",3638,"A",,"A",
183488,"R",9000,"R",150000,"R",0
183600,"R",600,"A",,"A",
183655,"R",126000,"A",,"A",
183725,"R",11692,"R",287560,"R",0
183743,"R",261144,"A",,"A",
183789,"R",97915,"A",,"A",
183804,"R",44253,"A",,"R",49089
183822,"R",46440,"A",,"R",0
183831,"R",0,"R",370500,"R",0
183859,"R",246030,"A",,"A",
183877,"R",124459,"A",,"A",
183901,"R",9473,"R",7325,"R",0
183910,"R",42754,"A",,"R",4498
183938,"R",248083,"A",,"A",
183974,"R",35222,"A",,"R",2325
183983,"R",0,"R",120714,"R",0
184010,"R",2760,"R",0,"R",0
184047,"R",0,"R",362880,"R",0
184056,"Z",0,"R",725533,"A",
184135,"R",10870,"R",353280,"R",0
184144,"R",0,"R",65100,"R",0
184153,"A",,"R",29022,"A",
184180,"R",173963,"A",,"A",
184205,"P",59348,"P",0,"P",0
184269,"R",133100,"A",,"A",
184278,"A",,"R",101520,"A",
184320,"R",13536,"R",417360,"R",0
184348,"R",49443,"A",,"R",6278
184357,"R",1500,"Z",0,"A",
184427,"A",,"R",93426,"A",
184481,"R",226463,"R",676170,"A",
184506,"Z",0,"R",152650,"A",
184603,"R",144781,"A",,"R",41811
184612,"R",14052,"R",0,"R",366
184746,"Z",0,"R",19413,"A",
184773,"R",43541,"A",,"R",11625
184782,"R",210127,"A",,"R",12826
184791,"R",97175,"A",,"A",
184816,"Z",0,"R",66512,"A",
184870,"R",0,"R",171119,"R",0
184959,"R",12785,"R",335700,"R",0
184968,"R",3848,"A",,"A",
184995,"R",122150,"R",0,"A",
185129,"R",174110,"A",,"R",24205
185174,"Z",0,"R",67500,"A",
185235,"R",32488,"R",974640,"R",0
185244,"R",10800,"R",0,"R",0
185262,"R",240452,"A",,"R",31101
185332,"R",7971,"R",173100,"A",
185396,"R",0,"R",1433440,"R",0
185466,"R",0,"R",206700,"R",0
185509,"R",148126,"A",,"A",
185536,"R",233575,"A",,"A",
185572,"R",120621,"A",,"R",22598
185590,"R",48749,"A",,"R",296439
185624,"Z",0,"R",41625,"A",
185651,"R",1027,"R",18184,"R",0
185679,"R",2729,"R",38910,"R",0
185721,"Z",0,"R",459880,"A",
185730,"A",,"R",109200,"A",
185758,"Z",0,"A",,"R",3482
185767,"Z",0,"R",289200,"A",
185828,"R",155726,"A",,"R",49836
185873,"R",150791,"R",2409750,"A",
185916,"R",0,"R",84810,"R",0
185934,"R",3268,"R",0,"R",0
185970,"R",0,"R",157500,"R",0
186016,"A",,"R",223000,"A",
186034,"P",0,"P",4870,"P",18
186052,"A",,"R",385344,"A",
186122,"R",4,"A",,"R",17864
186131,"R",151784,"A",,"R",27612
186186,"R",8745,"A",,"A",
186201,"R",135340,"A",,"R",6914
186274,"A",,"R",138768,"A",
186283,"R",114518,"R",0,"R",14957
186335,"A",,"R",129600,"A",
186371,"R",95245,"A",,"R",9337
186380,"R",850259,"A",,"R",115622
186399,"R",164947,"A",,"R",46946
186405,"R",180,"A",,"A",
186423,"R",900,"A",,"A",
186432,"R",72701,"A",,"R",11538
186469,"R",22705,"A",,"A",
186584,"R",152567,"A",,"R",79424
186593,"A",,"R",40011,"A",
186618,"R",26380,"R",0,"R",4804
186645,"R",104592,"A",,"A",
186830,"A",,"R",133342,"A",
186849,"A",,"R",220534,"A",
186867,"R",59224,"A",,"R",38466
186876,"R",178112,"R",0,"R",5544
186885,"R",0,"R",98500,"R",0
186900,"R",930,"A",,"A",
187000,"A",,"R",27018,"A",
187046,"R",13885,"A",,"R",806
187134,"R",180004,"A",,"R",13374
187161,"R",206646,"R",206646,"R",0
187198,"R",168053,"R",0,"A",
187222,"R",999,"A",,"R",999
187444,"R",235765,"A",,"R",18707
187505,"R",0,"R",105960,"R",0
187514,"R",0,"R",52800,"R",0
187532,"R",364917,"A",,"A",
187596,"R",3456,"R",55296,"A",
187602,"R",0,"R",74784,"R",0
187620,"R",80421,"A",,"A",
187639,"R",56384,"A",,"A",
187648,"R",82499,"A",,"R",6403
187666,"R",43309,"A",,"A",
187675,"R",0,"R",48000,"R",0
187745,"R",3973,"R",59595,"A",
187897,"R",44450,"A",,"R",22337
187903,"R",27684,"R",28067,"R",0
187912,"R",13586,"R",0,"R",0
187958,"R",45077,"A",,"A",
187967,"R",31533,"R",0,"R",7744
187976,"R",13483,"A",,"A",
187985,"R",447542,"A",,"R",80592
187994,"R",33295,"A",,"A",
188003,"R",20771,"A",,"A",
188021,"R",12772,"A",,"A",
188030,"R",340142,"A",,"R",35562
188049,"R",30406,"A",,"A",
188058,"R",20200,"R",0,"R",0
188100,"R",114920,"R",0,"R",0
188137,"R",63699,"A",,"A",
188146,"R",39207,"A",,"R",7085
188182,"R",16079,"A",,"R",2934
188207,"A",,"A",,"R",4411
188216,"R",22926,"R",0,"R",0
188225,"R",17197,"A",,"A",
188261,"R",9059,"R",0,"R",0
188304,"R",49167,"R",0,"R",7429
188340,"R",23056,"A",,"A",
188429,"R",91463,"A",,"R",67098
188438,"R",65632,"A",,"R",0
188465,"R",19119,"Z",0,"A",
188517,"R",8463,"Z",0,"A",
188526,"R",19463,"A",,"A",
188535,"A",,"A",,"R",88
188580,"A",,"A",,"R",2179
188641,"R",41630,"A",,"R",4792
188650,"A",,"R",294865,"A",
188669,"R",2190,"R",0,"R",0
188678,"R",6090,"R",121800,"A",
188687,"R",5844,"A",,"R",0
188696,"R",900,"R",0,"R",0
188854,"R",0,"R",540000,"R",0
188890,"A",,"R",1129132,"A",
188915,"R",1191,"R",0,"R",0
188924,"R",348,"A",,"R",0
188942,"R",2640,"A",,"A",
188988,"R",0,"R",91080,"R",0
189015,"R",0,"R",0,"R",17948
189088,"R",41369,"R",1861605,"R",3457
189097,"R",65852,"R",0,"R",0
189103,"A",,"R",86172,"A",
189158,"A",,"R",65226,"A",
189219,"R",0,"R",189600,"A",
189228,"R",85774,"A",,"A",
189246,"R",25924,"A",,"A",
189264,"R",2186,"A",,"A",
189273,"R",2871,"A",,"R",1065
189282,"R",2207,"A",,"A",
189404,"R",0,"R",157400,"R",0
189413,"R",46044,"A",,"R",560
189422,"R",20580,"R",412230,"A",
189459,"R",78993,"R",0,"A",
189468,"A",,"R",154151,"A",
189547,"R",130068,"A",,"R",0
189556,"R",8250,"R",66645,"A",
189565,"R",9700,"A",,"A",
189574,"R",13704,"A",,"A",
189583,"R",16611,"R",147060,"A",
189592,"R",5037,"R",5595,"R",0
189653,"R",6240,"A",,"A",
189705,"R",95926,"R",0,"R",31262
189714,"R",0,"R",56750,"R",0
189787,"R",0,"R",933037,"R",0
189802,"R",0,"R",0,"R",1845
189811,"R",1520,"A",,"A",
189839,"R",55480,"A",,"R",0
189848,"R",25581,"R",0,"R",0
189857,"R",11956,"A",,"R",2548
189954,"R",0,"R",25885,"R",0
189981,"A",,"A",,"R",1271
190008,"R",962,"A",,"A",
190044,"R",78131,"A",,"R",5568
190053,"R",37623,"A",,"R",0
190071,"R",3572,"A",,"R",0
190080,"A",,"A",,"R",374
190099,"R",86480,"R",0,"R",280
190114,"R",56493,"A",,"R",9838
190150,"R",221219,"R",0,"R",235191
190169,"R",31849,"A",,"R",0
190239,"A",,"R",376924,"A",
190248,"R",19613,"A",,"A",
190293,"A",,"R",72502,"A",
190309,"A",,"R",32597,"A",
190318,"A",,"R",179642,"A",
190372,"R",21801,"R",0,"R",529
190381,"R",0,"R",154036,"R",0
190415,"R",272570,"A",,"R",79176
190424,"R",2208,"R",0,"R",2413
190433,"R",168776,"A",,"R",40998
190442,"R",88112,"A",,"R",0
190451,"R",4161,"R",0,"R",0
190503,"R",85481,"A",,"A",
190512,"R",334614,"R",59175,"R",50803
190521,"R",276457,"R",1552290,"A",
190530,"R",115716,"R",769260,"A",
190549,"R",248496,"R",43898,"R",58375
190558,"R",212526,"R",293295,"R",16817
190567,"R",184830,"R",19095,"R",31582
190576,"Z",0,"A",,"R",35982
190585,"R",59685,"R",412260,"A",
190594,"R",351271,"R",45645,"R",66376
190600,"R",239373,"R",98445,"R",15312
190619,"R",267151,"R",793283,"A",
190628,"R",193234,"R",1203293,"A",
190637,"R",153707,"R",58455,"R",25609
190646,"R",86760,"R",281363,"A",
190655,"R",222701,"R",528090,"A",
190664,"R",275852,"R",18330,"R",50900
190673,"R",171214,"R",756435,"A",
190691,"R",115165,"R",75120,"A",
190707,"A",,"R",38000,"A",
190716,"R",22726,"A",,"R",38358
190725,"R",50257,"R",15623,"R",1515
190734,"R",1110,"A",,"R",300
190761,"R",29340,"A",,"R",1893
190770,"P",64370,"P",0,"P",48472
190789,"R",0,"R",421620,"R",0
190798,"R",0,"R",516900,"R",0
190804,"R",0,"R",687000,"R",0
190840,"R",127332,"A",,"R",0
190956,"R",1711,"A",,"A",
190974,"R",8205,"R",0,"A",
190983,"R",43497,"A",,"R",6084
191083,"R",245732,"Z",0,"R",0
191126,"R",256337,"A",,"R",1820
191153,"R",0,"R",12890,"R",0
191199,"R",92367,"A",,"R",0
191205,"R",27883,"A",,"R",982
191241,"R",208210,"A",,"R",142448
191287,"Z",0,"R",258840,"A",
191302,"R",47248,"A",,"R",0
191311,"R",0,"R",131124,"R",0
191320,"R",0,"R",0,"R",390
191339,"R",81720,"A",,"R",0
191384,"Z",0,"R",304800,"A",
191393,"Z",0,"R",237600,"A",
191515,"R",13755,"A",,"A",
191533,"R",42771,"A",,"A",
191597,"R",12196,"A",,"A",
191612,"R",71492,"A",,"R",0
191621,"R",21835,"R",337230,"R",0
191630,"R",60960,"R",0,"R",0
191649,"R",270096,"A",,"R",49986
191676,"R",41842,"A",,"R",0
191719,"R",199174,"A",,"R",0
191728,"R",0,"R",361481,"R",0
191764,"R",3684,"A",,"R",0
191834,"A",,"R",373377,"A",
191870,"R",40353,"A",,"A",
191931,"R",94465,"A",,"R",15053
191940,"Z",0,"R",96000,"A",
191959,"R",8247,"A",,"A",
191968,"R",186318,"A",,"R",8164
191986,"R",72257,"A",,"R",0
192004,"R",14094,"R",0,"R",0
192022,"R",69642,"A",,"R",0
192040,"R",5594,"A",,"R",9784
192110,"R",20043,"R",0,"R",7993
192147,"R",250000,"R",0,"R",0
192156,"R",14400,"R",509828,"R",0
192165,"R",3540,"A",,"Z",0
192192,"R",31055,"R",0,"R",30
192244,"R",912,"A",,"R",128
192271,"R",10838,"A",,"A",
192323,"R",67890,"A",,"R",10483
192439,"R",130811,"R",191736,"R",34493
192448,"R",122855,"R",0,"R",61863
192466,"R",37627,"R",0,"R",8246
192475,"R",1073,"R",0,"R",0
192484,"A",,"R",197531,"A",
192509,"R",4240,"R",0,"R",0
192536,"K",575,"K",0,"K",0
192554,"R",0,"A",,"R",7047
192563,"R",1279,"A",,"R",12961
192624,"R",3735,"A",,"A",
192688,"R",0,"R",470650,"R",0
192703,"R",77376,"R",0,"R",6418
192712,"P",12788,"P",0,"P",11049
192749,"R",45617,"A",,"R",9151
192785,"R",14397,"A",,"A",
192800,"Z",0,"R",27060,"A",
192819,"R",131178,"R",0,"R",14328
192828,"Z",0,"R",28000,"Z",0
192855,"R",24189,"A",,"A",
192864,"R",60706,"A",,"A",
192925,"R",41786,"R",0,"R",5089
192961,"R",1399,"R",0,"R",0
192970,"R",302,"R",242000,"A",
192998,"R",1576,"A",,"A",
193016,"R",72200,"R",0,"R",19935
193052,"R",6630,"A",,"R",3510
193061,"R",912,"A",,"R",592
193070,"R",1420,"A",,"R",690
193089,"Z",0,"R",92370,"A",
193186,"A",,"R",82000,"A",
193201,"R",12583,"R",8400,"R",0
193247,"R",6500,"A",,"R",1416
193265,"A",,"R",79315,"A",
193283,"R",119861,"A",,"R",0
193292,"R",54077,"A",,"R",6908
193308,"R",113134,"A",,"A",
193317,"R",38007,"A",,"A",
193326,"R",301856,"A",,"R",0
193353,"R",51421,"R",0,"R",8856
193380,"R",972,"A",,"A",
193399,"R",36531,"R",0,"R",6945
193405,"A",,"A",,"R",224
193478,"R",417527,"A",,"R",0
193584,"R",50654,"R",0,"R",22311
193609,"R",0,"R",105414,"R",0
193645,"R",144522,"R",0,"R",27630
193654,"R",115789,"R",0,"R",45140
193672,"P",0,"P",51904,"P",0
193788,"R",0,"R",127956,"R",0
193830,"R",0,"R",0,"R",9714
193858,"R",0,"R",288000,"R",0
193894,"A",,"A",,"R",1010
193900,"R",608214,"A",,"R",300396
193946,"R",100099,"A",,"R",0
193973,"R",69990,"A",,"R",16706
193991,"A",,"R",35000,"A",
194028,"R",27300,"A",,"R",0
194091,"R",75266,"A",,"R",27552
194107,"R",46756,"A",,"R",12725
194116,"K",21081,"K",0,"K",0
194152,"R",22597,"A",,"R",2737
194161,"R",55868,"A",,"R",5501
194189,"R",2590,"A",,"A",
194204,"A",,"R",59696,"A",
194222,"R",157549,"A",,"R",0
194240,"R",108388,"A",,"R",0
194259,"A",,"R",40936,"A",
194310,"R",247395,"A",,"R",85299
194392,"R",27297,"R",0,"R",0
194435,"A",,"R",87717,"A",
194453,"R",0,"R",72563,"R",0
194499,"R",37875,"R",0,"R",0
194541,"R",20209,"R",0,"R",51970
194569,"R",7614,"R",0,"R",0
194578,"R",97721,"R",0,"R",22664
194611,"Z",0,"R",598806,"A",
194657,"R",6630,"A",,"R",1953
194666,"R",7080,"A",,"A",
194675,"R",3630,"A",,"R",888
194693,"R",960,"A",,"R",30
194709,"R",3120,"A",,"R",72
194718,"R",676,"A",,"R",30
194736,"R",4412,"A",,"A",
194763,"R",8906,"A",,"R",3530
194824,"R",176481,"A",,"R",36461
194879,"R",0,"R",169200,"R",0
194958,"R",35865,"A",,"R",10965
194967,"R",39033,"A",,"R",0
195003,"R",465227,"A",,"R",56484
195030,"R",144972,"R",0,"R",70305
195049,"A",,"A",,"R",3780
195058,"R",133360,"A",,"R",0
195067,"A",,"R",694337,"A",
195128,"R",24037,"A",,"A",
195137,"R",25701,"A",,"R",19232
195155,"A",,"A",,"R",1523
195164,"R",64844,"R",0,"R",9892
195173,"R",60270,"A",,"R",0
195191,"R",5415,"R",0,"A",
195216,"R",60048,"R",0,"R",2166
195234,"R",74163,"R",0,"R",29496
195243,"R",42890,"R",0,"R",3402
195289,"R",1968,"R",0,"R",0
195304,"R",35474,"R",0,"R",7389
195322,"R",64905,"A",,"R",0
195429,"R",0,"R",0,"R",858
195438,"R",4590,"A",,"R",312
195474,"R",92185,"R",0,"R",33
195492,"R",1800,"A",,"A",
195526,"R",68460,"A",,"R",219
195544,"R",17181,"R",0,"R",573
195562,"R",87780,"R",0,"R",2252
195571,"R",0,"R",0,"R",2775
195580,"A",,"A",,"R",605
195623,"R",0,"R",39023,"R",0
195669,"Z",0,"R",29260,"A",
195687,"R",5178,"Z",0,"A",
195702,"Z",0,"R",34800,"A",
195720,"R",62415,"R",0,"R",8542
195784,"R",1120,"A",,"A",
195793,"Z",0,"R",21880,"A",
195809,"R",389693,"A",,"R",46803
195845,"R",12825,"R",192375,"R",0
195924,"P",965,"P",829,"P",0
195933,"A",,"R",360865,"A",
195988,"R",33851,"A",,"R",0
196006,"R",86837,"A",,"R",0
196015,"R",53482,"A",,"R",0
196024,"R",60366,"A",,"R",0
196033,"R",67985,"A",,"R",0
196042,"R",123898,"A",,"R",0
196051,"R",79184,"A",,"R",0
196060,"R",340761,"A",,"R",81841
196079,"R",324911,"A",,"R",42359
196088,"R",504102,"A",,"R",113623
196097,"R",407355,"A",,"R",99370
196103,"R",35972,"A",,"R",7692
196112,"R",46730,"A",,"R",6383
196121,"R",182413,"A",,"R",27081
196130,"R",251773,"A",,"R",29832
196149,"R",166174,"A",,"R",27155
196158,"R",142812,"A",,"R",7749
196167,"R",157950,"A",,"R",4788
196176,"R",163319,"A",,"R",27017
196185,"R",162093,"A",,"R",3992
196194,"R",197056,"A",,"R",21884
196200,"R",105964,"A",,"R",20863
196219,"R",111523,"A",,"R",4255
196228,"R",0,"R",0,"R",420
196237,"R",83847,"A",,"R",0
196246,"R",152063,"A",,"R",15310
196255,"R",9183,"A",,"R",5741
196264,"R",177377,"A",,"R",5301
196291,"R",23303,"A",,"R",2398
196307,"R",6114,"A",,"R",4578
196389,"R",19779,"A",,"A",
196413,"R",366251,"A",,"R",82183
196431,"R",10304,"A",,"A",
196440,"R",435,"A",,"R",180
196459,"R",97,"R",169680,"R",0
196468,"A",,"A",,"R",75430
196477,"R",147774,"A",,"A",
196565,"R",57118,"A",,"R",0
196583,"R",5520,"A",,"R",180
196592,"R",230748,"A",,"R",77378
196644,"R",0,"R",17000,"R",0
196653,"R",16917,"Z",0,"A",
196662,"P",0,"P",1100,"P",0
196680,"R",1,"Z",0,"R",1345
196699,"R",55852,"A",,"R",0
196857,"R",0,"R",675555,"R",0
196866,"R",92940,"A",,"R",10350
196884,"R",0,"R",0,"R",4746
197018,"P",21173,"P",0,"P",0
197027,"R",39405,"A",,"A",
197036,"R",121230,"A",,"A",
197045,"R",57879,"A",,"R",3235
197081,"R",22057,"A",,"A",
197133,"R",20695,"A",,"Z",0
197142,"R",9283,"R",0,"R",0
197151,"R",101551,"A",,"R",9049
197197,"R",49829,"A",,"R",5331
197221,"R",2669,"R",0,"R",0
197230,"R",12154,"A",,"A",
197285,"R",75954,"A",,"A",
197294,"R",198299,"A",,"R",0
197337,"A",,"R",79040,"A",
197522,"R",19155,"A",,"A",
197531,"Z",0,"R",404470,"A",
197601,"R",1890,"A",,"R",180
197610,"R",1120,"A",,"R",800
197647,"R",3373,"A",,"R",1280
197674,"R",5160,"A",,"R",720
197692,"R",1465,"Z",0,"R",570
197708,"R",118914,"R",0,"R",18488
197735,"R",8736,"A",,"R",2996
197744,"R",3675,"A",,"R",784
197814,"R",61931,"A",,"A",
197832,"R",19949,"R",240360,"A",
197850,"R",37000,"R",48940,"A",
197869,"R",366863,"A",,"R",22500
197887,"R",97512,"A",,"A",
197902,"R",0,"R",94500,"R",0
197911,"R",34405,"A",,"A",
197948,"R",18206,"Z",0,"A",
197957,"R",0,"R",72000,"R",0
197966,"R",32654,"A",,"A",
197984,"R",23384,"A",,"A",
197993,"R",7890,"A",,"R",0
198011,"R",25266,"A",,"A",
198039,"R",41843,"A",,"A",
198066,"R",20868,"R",0,"R",0
198075,"R",0,"R",122880,"R",0
198084,"R",25306,"R",0,"R",0
198109,"R",6145,"R",0,"R",0
198118,"R",72197,"A",,"A",
198136,"R",171520,"R",158583,"R",8914
198154,"R",131397,"A",,"A",
198206,"R",35752,"A",,"A",
198215,"R",38974,"A",,"R",171
198233,"R",84063,"R",13100,"A",
198242,"R",5902,"A",,"A",
198251,"R",93887,"R",156287,"R",0
198260,"R",139386,"A",,"A",
