UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
113582,"R",5538,"A",,"A",,"G",185,"A",,"G",185,"A",,"A",,2
113634,"R",390446,"A",,"A",,"G",13015,"A",,"G",13015,"A",,"A",,2
113698,"R",44521,"A",,"R",10663,"G",1484,"G",444,"G",1484,"G",444,"A",,2
113704,"A",,"A",,"R",1665,"A",,"G",69,"A",,"G",69,"A",,-2
113856,"R",518909,"A",,"A",,"G",17297,"A",,"G",17297,"A",,"A",,2
113908,"R",7,"R",975646,"A",,"G",1084,"A",,"G",1084,"A",,"A",,3
113980,"R",418571,"A",,"A",,"G",13952,"A",,"G",13952,"A",,"A",,2
114044,"R",2328,"A",,"A",,"G",78,"A",,"G",78,"A",,"A",,2
114071,"A",,"R",468294,"A",,"G",520,"A",,"G",520,"A",,"A",,1
114080,"A",,"R",425429,"A",,"G",473,"A",,"G",473,"A",,"A",,1
114114,"A",,"A",,"R",3400,"A",,"G",94,"A",,"G",94,"R",24,-2
114123,"A",,"R",290997,"A",,"G",323,"A",,"G",323,"A",,"A",,1
114266,"R",166168,"A",,"A",,"G",5539,"A",,"G",5539,"A",,"A",,2
114354,"R",166718,"A",,"A",,"G",3705,"A",,"G",3705,"A",,"A",,2
114390,"R",29604,"A",,"A",,"G",658,"A",,"G",658,"A",,"A",,2
114415,"R",12093,"A",,"A",,"G",269,"A",,"G",269,"A",,"A",,2
114433,"R",35131,"A",,"A",,"G",1171,"A",,"G",1171,"A",,"A",,2
114460,"A",,"R",265012,"A",,"G",294,"A",,"G",294,"A",,"A",,1
114549,"A",,"A",,"R",24582,"A",,"G",1024,"A",,"R",954,"A",,-2
114585,"A",,"A",,"R",13231,"A",,"G",551,"A",,"G",551,"A",,-2
114628,"A",,"R",82100,"A",,"G",91,"A",,"G",91,"A",,"A",,1
114716,"R",433590,"A",,"A",,"G",9635,"A",,"G",9635,"A",,"A",,2
114734,"A",,"A",,"R",737,"A",,"G",31,"A",,"G",31,"A",,-2
114761,"A",,"R",76364,"A",,"G",85,"A",,"G",85,"A",,"A",,1
114789,"R",389831,"A",,"A",,"G",12994,"A",,"G",12994,"A",,"A",,2
114813,"R",71803,"A",,"R",16565,"G",2393,"G",690,"G",2393,"G",690,"A",,2
114840,"A",,"A",,"R",67412,"A",,"G",1873,"A",,"G",1873,"R",435,-2
114859,"R",333718,"A",,"A",,"G",11124,"A",,"G",11124,"A",,"A",,2
114938,"R",99802,"A",,"A",,"G",3327,"A",,"G",3327,"A",,"A",,2
114947,"A",,"R",301080,"A",,"G",335,"A",,"G",335,"A",,"A",,1
115001,"R",340454,"A",,"A",,"G",11348,"A",,"G",11348,"A",,"A",,2
115010,"A",,"R",377594,"A",,"G",420,"A",,"G",420,"A",,"A",,1
115083,"R",12672,"A",,"R",33456,"G",422,"G",1394,"G",422,"G",1394,"R",834,2
115126,"R",220741,"A",,"A",,"G",7358,"A",,"G",7358,"A",,"A",,2
115214,"A",,"A",,"R",5798,"A",,"G",242,"A",,"G",242,"A",,-2
115296,"R",313819,"A",,"A",,"G",10461,"A",,"G",10461,"A",,"A",,2
115357,"A",,"R",33926,"A",,"G",38,"A",,"G",38,"A",,"A",,1
115393,"R",165193,"A",,"A",,"G",5506,"A",,"G",5506,"A",,"A",,2
115409,"R",25321,"A",,"A",,"G",844,"A",,"R",788,"A",,"A",,2
115454,"R",64963,"A",,"A",,"G",1444,"A",,"G",1444,"A",,"A",,2
115472,"R",98936,"A",,"A",,"G",2199,"A",,"G",2199,"A",,"A",,2
115490,"R",88881,"A",,"A",,"G",1975,"A",,"G",1975,"A",,"A",,2
115515,"R",55349,"A",,"A",,"G",1230,"A",,"G",1230,"A",,"A",,2
115533,"R",77390,"A",,"A",,"G",1720,"A",,"G",1720,"A",,"A",,2
115658,"A",,"R",188291,"A",,"G",209,"A",,"G",209,"A",,"A",,1
115728,"R",24509,"A",,"R",8411,"G",817,"G",350,"G",817,"G",350,"A",,2
115746,"A",,"A",,"R",27911,"A",,"G",775,"A",,"G",775,"A",,-2
115755,"R",212428,"A",,"R",6520,"G",7081,"G",272,"G",7081,"G",272,"A",,2
115773,"R",51112,"A",,"R",2912,"G",1136,"G",81,"G",1136,"R",91,"R",157,2
115861,"R",159396,"A",,"A",,"G",5313,"A",,"G",5313,"A",,"A",,2
115931,"R",6330,"A",,"A",,"G",211,"A",,"G",211,"A",,"A",,2
116226,"R",7660,"A",,"R",142,"G",170,"G",4,"G",170,"G",4,"A",,2
116350,"A",,"R",335356,"A",,"G",373,"A",,"G",373,"A",,"A",,1
116439,"R",240157,"A",,"A",,"G",8005,"A",,"G",8005,"A",,"A",,2
116466,"R",62713,"A",,"A",,"G",1394,"A",,"G",1394,"A",,"A",,2
116475,"R",22971,"A",,"A",,"G",510,"A",,"G",510,"A",,"A",,2
116484,"R",43699,"A",,"A",,"G",971,"A",,"G",971,"A",,"A",,2
116563,"A",,"R",203757,"A",,"G",226,"A",,"G",226,"A",,"A",,1
116660,"A",,"R",41400,"A",,"G",46,"A",,"G",46,"A",,"A",,1
116712,"R",14838,"A",,"R",22726,"G",330,"G",631,"G",330,"G",631,"R",272,2
116846,"R",3526,"A",,"R",3160,"G",118,"G",132,"G",118,"G",132,"A",,2
117052,"R",244333,"A",,"A",,"G",8144,"A",,"G",8144,"A",,"A",,2
117104,"R",13124,"A",,"R",1044,"G",437,"G",44,"G",437,"G",44,"A",,2
117113,"R",98095,"A",,"A",,"G",2180,"A",,"G",2180,"A",,"A",,2
117140,"R",134276,"A",,"R",60174,"G",4476,"G",2507,"G",4476,"G",2507,"R",207,2
117168,"R",12986,"A",,"R",704,"G",433,"G",29,"G",433,"G",29,"A",,2
117195,"R",59200,"A",,"A",,"G",1316,"A",,"G",1316,"A",,"A",,2
117238,"A",,"R",110335,"A",,"G",123,"A",,"G",123,"A",,"A",,1
117247,"R",170050,"A",,"A",,"G",5668,"A",,"G",5668,"A",,"A",,2
117274,"R",39867,"A",,"A",,"G",1329,"A",,"G",1329,"A",,"A",,2
117520,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",446,-2
117557,"R",2310,"R",344,"R",4915,"G",77,"G",205,"G",77,"G",205,"A",,3
117575,"R",1856,"A",,"R",1950,"G",62,"G",81,"G",62,"G",81,"R",37,2
117627,"R",88143,"A",,"R",8857,"G",1959,"G",246,"G",1959,"G",246,"A",,2
117636,"R",53593,"A",,"R",59325,"G",1191,"G",1648,"G",1191,"G",1648,"R",1714,2
117645,"R",468074,"A",,"A",,"G",15602,"A",,"G",15602,"A",,"A",,2
117672,"R",9277,"A",,"R",3847,"G",309,"G",160,"G",309,"G",160,"R",487,2
117690,"R",158537,"A",,"A",,"G",5285,"A",,"G",5285,"A",,"A",,2
117706,"R",329867,"A",,"A",,"G",10996,"A",,"G",10996,"A",,"A",,2
117715,"R",97406,"A",,"A",,"G",3247,"A",,"G",3247,"A",,"A",,2
117724,"R",222617,"A",,"A",,"G",7421,"A",,"G",7421,"A",,"A",,2
117733,"R",283758,"A",,"A",,"G",9459,"A",,"G",9459,"A",,"A",,2
117751,"R",38133,"A",,"R",9527,"G",1271,"G",397,"G",1271,"G",397,"R",25,2
117788,"R",300822,"A",,"A",,"G",10027,"A",,"G",10027,"A",,"A",,2
117803,"R",4267,"A",,"A",,"G",142,"A",,"G",142,"A",,"A",,2
117867,"R",144735,"A",,"A",,"G",4825,"A",,"G",4825,"A",,"A",,2
117894,"R",158670,"A",,"A",,"G",5289,"A",,"G",5289,"A",,"A",,2
117928,"R",60028,"A",,"R",252,"G",1334,"G",7,"G",1334,"G",7,"A",,2
117946,"R",186687,"A",,"R",35924,"G",6223,"G",1497,"R",5743,"R",1447,"R",1259,2
117955,"A",,"R",248245,"A",,"G",276,"A",,"G",276,"A",,"A",,1
118116,"A",,"R",64011,"A",,"G",71,"A",,"G",71,"A",,"A",,1
118125,"A",,"R",27670,"A",,"G",31,"A",,"G",31,"A",,"A",,1
118134,"A",,"R",84538,"A",,"G",94,"A",,"G",94,"A",,"A",,1
118143,"A",,"R",83928,"A",,"G",93,"A",,"G",93,"A",,"A",,1
118161,"A",,"R",133616,"A",,"G",148,"A",,"G",148,"A",,"A",,1
118189,"A",,"R",130450,"A",,"G",145,"A",,"G",145,"A",,"A",,1
118198,"R",28595,"A",,"A",,"G",953,"A",,"G",953,"A",,"A",,2
118259,"R",26846,"A",,"A",,"G",895,"A",,"G",895,"A",,"A",,2
118277,"R",51003,"A",,"A",,"G",1700,"A",,"G",1700,"A",,"A",,2
118286,"R",41017,"A",,"A",,"G",1367,"A",,"G",1367,"A",,"A",,2
118347,"R",134670,"A",,"A",,"G",4489,"A",,"G",4489,"A",,"A",,2
118356,"A",,"R",3530824,"A",,"G",3923,"A",,"G",3923,"A",,"A",,1
118541,"R",27967,"A",,"A",,"G",932,"A",,"G",932,"A",,"A",,2
118684,"R",67891,"A",,"A",,"G",2263,"A",,"G",2263,"A",,"A",,2
118693,"R",21696,"A",,"A",,"G",723,"A",,"G",723,"A",,"A",,2
118718,"R",209186,"A",,"A",,"G",6973,"A",,"G",6973,"A",,"A",,2
118772,"R",85271,"A",,"A",,"G",2842,"A",,"G",2842,"A",,"A",,2
118888,"R",27793,"A",,"R",15315,"G",926,"G",638,"G",926,"G",638,"A",,2
118912,"R",335682,"A",,"A",,"G",11189,"A",,"G",11189,"A",,"A",,2
118921,"A",,"R",800389,"A",,"G",889,"A",,"G",889,"A",,"A",,1
118930,"R",168761,"A",,"A",,"G",5625,"A",,"G",5625,"A",,"A",,2
118958,"A",,"R",45157,"A",,"G",50,"A",,"G",50,"A",,"A",,1
118967,"R",39289,"A",,"A",,"G",1310,"A",,"G",1310,"A",,"A",,2
118976,"R",319059,"A",,"A",,"G",10635,"A",,"G",10635,"A",,"A",,2
118994,"A",,"R",84100,"A",,"G",93,"A",,"G",93,"A",,"A",,1
119058,"R",676,"A",,"R",22001,"G",23,"G",917,"G",23,"G",917,"A",,2
119067,"R",137648,"A",,"A",,"G",4588,"A",,"G",4588,"A",,"A",,2
119137,"R",280128,"A",,"A",,"G",9338,"A",,"G",9338,"A",,"A",,2
119164,"R",596717,"A",,"A",,"G",19891,"A",,"G",19891,"A",,"A",,2
119173,"R",64720,"A",,"R",6569,"G",2157,"G",274,"G",2157,"G",274,"R",99,2
119216,"R",252771,"A",,"A",,"G",8426,"A",,"R",9516,"A",,"A",,2
119234,"A",,"R",106392,"A",,"G",118,"A",,"G",118,"A",,"A",,1
119270,"R",62570,"A",,"A",,"G",1390,"A",,"G",1390,"A",,"A",,2
119331,"R",113398,"A",,"A",,"G",3780,"A",,"G",3780,"A",,"A",,2
119340,"R",11157,"A",,"A",,"G",372,"A",,"G",372,"A",,"A",,2
119359,"R",31472,"A",,"A",,"G",1049,"A",,"G",1049,"A",,"A",,2
119368,"R",10262,"A",,"A",,"G",342,"A",,"G",342,"A",,"A",,2
119438,"R",11327,"A",,"A",,"G",378,"A",,"G",378,"A",,"A",,2
119456,"R",21975,"A",,"A",,"G",733,"A",,"G",733,"A",,"A",,2
119465,"R",28082,"A",,"A",,"G",936,"A",,"G",936,"A",,"A",,2
119508,"R",31907,"A",,"A",,"G",1064,"A",,"G",1064,"A",,"A",,2
119544,"R",11056,"A",,"R",5230,"G",369,"G",218,"G",369,"R",237,"A",,2
119553,"A",,"R",404521,"A",,"G",449,"A",,"G",449,"A",,"A",,1
119605,"R",365392,"A",,"R",288837,"G",12180,"G",12035,"G",12180,"G",12035,"Z",0,2
119678,"A",,"A",,"R",178219,"A",,"G",4951,"A",,"R",2785,"A",,-2
119775,"R",16372,"A",,"R",8536,"G",364,"G",237,"G",364,"G",237,"A",,2
119845,"A",,"R",197137,"A",,"G",219,"A",,"G",219,"A",,"A",,1
119951,"A",,"R",237050,"A",,"G",263,"A",,"G",263,"A",,"A",,1
120069,"A",,"R",408982,"A",,"G",454,"A",,"G",454,"A",,"A",,1
120078,"A",,"R",672096,"A",,"G",747,"A",,"G",747,"A",,"A",,1
120087,"A",,"R",294842,"A",,"G",328,"A",,"G",328,"A",,"A",,1
120166,"R",6246,"A",,"R",11447,"G",208,"G",477,"G",208,"G",477,"R",36,2
120184,"R",30373,"A",,"R",13472,"G",1012,"G",561,"G",1012,"G",561,"A",,2
120254,"R",68263,"A",,"R",16,"G",2275,"G",1,"G",2275,"G",1,"A",,2
120272,"A",,"R",101160,"A",,"G",112,"A",,"G",112,"A",,"A",,1
120290,"R",184594,"A",,"A",,"G",6153,"A",,"G",6153,"A",,"A",,2
120342,"R",387539,"A",,"A",,"G",12918,"A",,"G",12918,"A",,"A",,2
120403,"R",34892,"A",,"R",1963,"G",1163,"G",82,"G",1163,"G",82,"A",,2
120421,"R",116372,"A",,"A",,"G",3879,"A",,"G",3879,"A",,"A",,2
120537,"R",22444,"A",,"R",6696,"G",748,"G",279,"G",748,"G",279,"A",,2
120661,"A",,"R",1099503,"A",,"G",1222,"A",,"G",1222,"A",,"A",,1
120698,"R",7022,"A",,"R",23296,"G",156,"G",647,"R",151,"R",686,"A",,2
120740,"A",,"A",,"R",2031,"A",,"G",85,"A",,"G",85,"A",,-2
120768,"R",13679,"A",,"R",12369,"G",456,"G",515,"G",456,"G",515,"A",,2
120795,"A",,"A",,"R",3212,"A",,"G",134,"A",,"G",134,"A",,-2
120838,"R",882,"A",,"R",5600,"G",20,"G",156,"G",20,"G",156,"A",,2
120865,"R",66503,"A",,"R",199,"G",1478,"G",6,"G",1478,"G",6,"A",,2
120883,"R",125831,"A",,"R",19311,"G",4194,"G",805,"G",4194,"G",805,"R",2496,2
120953,"R",33949,"A",,"A",,"G",1132,"A",,"G",1132,"A",,"A",,2
120971,"R",451115,"A",,"A",,"G",15037,"A",,"G",15037,"A",,"A",,2
121017,"A",,"R",91342,"A",,"G",101,"A",,"G",101,"A",,"A",,1
121044,"R",441349,"A",,"A",,"G",14712,"A",,"G",14712,"A",,"A",,2
121150,"R",113959,"A",,"R",70150,"G",3799,"G",2923,"G",3799,"G",2923,"R",682,2
121257,"R",33184,"A",,"A",,"G",1106,"A",,"R",1037,"A",,"A",,2
121275,"R",12420,"A",,"A",,"G",414,"A",,"G",414,"A",,"A",,2
121309,"R",74820,"A",,"R",16668,"G",2494,"G",695,"G",2494,"G",695,"A",,2
121345,"R",49379,"A",,"A",,"G",1646,"A",,"R",1590,"A",,"A",,2
121363,"R",76803,"A",,"A",,"G",2560,"A",,"G",2560,"A",,"A",,2
121381,"R",40776,"A",,"A",,"G",906,"A",,"G",906,"A",,"A",,2
121433,"A",,"R",113272,"A",,"G",126,"A",,"G",126,"A",,"A",,1
121619,"R",352672,"A",,"A",,"G",11756,"A",,"G",11756,"A",,"A",,2
121628,"A",,"A",,"R",1860,"A",,"G",52,"A",,"G",52,"A",,-2
121637,"A",,"R",81274,"A",,"G",90,"A",,"G",90,"A",,"A",,1
121691,"R",104425,"A",,"R",32942,"G",3481,"G",1373,"G",3481,"G",1373,"A",,2
121707,"A",,"R",3969000,"A",,"G",4410,"A",,"G",4410,"A",,"A",,1
121859,"A",,"R",270779,"A",,"G",301,"A",,"G",301,"A",,"A",,1
121868,"A",,"R",131186,"A",,"G",146,"A",,"G",146,"A",,"A",,1
121886,"R",288295,"A",,"A",,"G",9610,"A",,"G",9610,"A",,"A",,2
121901,"R",319838,"A",,"A",,"G",10661,"A",,"G",10661,"A",,"A",,2
121983,"R",3600,"A",,"R",4686,"G",120,"G",195,"G",120,"G",195,"R",97,2
121992,"A",,"R",198989,"A",,"G",221,"A",,"G",221,"A",,"A",,1
122117,"R",2160,"A",,"R",9525,"G",48,"G",265,"R",69,"G",265,"R",25,2
122180,"R",478887,"A",,"A",,"G",15963,"A",,"G",15963,"A",,"A",,2
122205,"R",411490,"A",,"A",,"G",13716,"A",,"G",13716,"A",,"A",,2
122250,"R",180,"A",,"R",2472,"G",6,"G",103,"G",6,"G",103,"A",,2
122296,"R",23788,"A",,"R",21738,"G",793,"G",906,"G",793,"G",906,"R",153,2
122339,"R",239160,"A",,"A",,"G",7972,"A",,"G",7972,"A",,"A",,2
122366,"R",6893,"A",,"A",,"G",230,"A",,"G",230,"A",,"A",,2
122375,"R",374599,"A",,"A",,"G",12487,"A",,"G",12487,"A",,"A",,2
122384,"R",153835,"A",,"A",,"G",5128,"A",,"G",5128,"A",,"A",,2
122409,"R",726033,"A",,"R",79558,"G",24201,"G",3315,"G",24201,"G",3315,"A",,2
122436,"R",172643,"A",,"R",44019,"G",5755,"G",1834,"G",5755,"G",1834,"R",939,2
122454,"R",12396,"A",,"R",5784,"G",413,"G",241,"G",413,"G",241,"A",,2
122506,"R",7873,"A",,"R",8698,"G",262,"G",362,"R",191,"R",230,"A",,2
122597,"R",662324,"A",,"R",61609,"G",22077,"G",2567,"G",22077,"G",2567,"R",1,2
122603,"A",,"A",,"R",1684,"A",,"G",70,"A",,"G",70,"R",37,-2
122612,"R",200775,"A",,"R",59926,"G",6693,"G",2497,"G",6693,"G",2497,"R",594,2
122649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",171,-2
122658,"R",364995,"A",,"A",,"G",12167,"A",,"G",12167,"A",,"A",,2
122685,"R",67055,"R",135305,"A",,"G",2386,"A",,"R",3128,"A",,"A",,3
122694,"R",28730,"R",37065,"A",,"G",999,"A",,"R",1109,"A",,"A",,3
122728,"R",30066,"A",,"R",986,"G",1002,"G",41,"G",1002,"G",41,"A",,2
122746,"R",165772,"A",,"A",,"G",5526,"A",,"G",5526,"A",,"A",,2
122755,"R",612422,"A",,"R",70625,"G",20414,"G",2943,"G",20414,"G",2943,"A",,2
122791,"R",161947,"A",,"A",,"G",5398,"A",,"G",5398,"A",,"A",,2
122834,"R",29181,"A",,"A",,"G",648,"A",,"G",648,"A",,"A",,2
122843,"R",108145,"A",,"R",1634,"G",2403,"G",45,"G",2403,"G",45,"A",,2
122852,"R",9707,"A",,"A",,"G",216,"A",,"G",216,"A",,"A",,2
122889,"R",377048,"A",,"A",,"G",12568,"A",,"G",12568,"A",,"A",,2
122931,"R",271176,"A",,"R",58100,"G",6026,"G",1614,"G",6026,"G",1614,"R",3321,2
122977,"R",609333,"A",,"A",,"G",20311,"A",,"G",20311,"A",,"A",,2
123013,"R",391422,"A",,"A",,"G",13047,"A",,"G",13047,"A",,"A",,2
123095,"A",,"A",,"R",12872,"A",,"G",536,"A",,"G",536,"R",21,-2
123165,"R",23948,"A",,"R",432,"G",798,"G",18,"R",950,"R",25,"A",,2
123208,"R",71497,"A",,"A",,"G",2383,"A",,"G",2383,"A",,"A",,2
123217,"R",209446,"A",,"A",,"G",6982,"A",,"G",6982,"A",,"A",,2
123280,"R",1304,"A",,"R",165,"G",43,"G",7,"G",43,"G",7,"A",,2
123299,"R",169335,"A",,"A",,"G",5645,"A",,"G",5645,"A",,"A",,2
123341,"R",344630,"A",,"A",,"G",11488,"A",,"G",11488,"A",,"A",,2
123350,"A",,"R",88300,"A",,"G",98,"A",,"G",98,"A",,"A",,1
123396,"A",,"R",162680,"A",,"G",181,"A",,"G",181,"A",,"A",,1
123448,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",249,-2
123457,"R",28752,"A",,"R",5323,"G",958,"G",222,"G",958,"G",222,"A",,2
123484,"R",49764,"A",,"A",,"G",1659,"A",,"G",1659,"A",,"A",,2
123493,"A",,"R",959464,"A",,"G",1066,"A",,"G",1066,"A",,"A",,1
123509,"R",174728,"A",,"A",,"G",5824,"A",,"G",5824,"A",,"A",,2
123527,"R",223329,"A",,"A",,"G",7444,"A",,"G",7444,"A",,"A",,2
123554,"R",91596,"A",,"R",27522,"G",3053,"G",1147,"G",3053,"R",971,"A",,2
123563,"R",173686,"A",,"A",,"G",5790,"A",,"G",5790,"A",,"A",,2
123572,"R",223478,"A",,"R",8330,"G",7449,"G",347,"G",7449,"G",347,"A",,2
123581,"A",,"R",400000,"A",,"G",444,"A",,"G",444,"A",,"A",,1
123633,"R",7875,"A",,"R",19944,"G",175,"G",554,"G",175,"G",554,"R",128,2
123642,"A",,"R",299952,"A",,"G",333,"A",,"G",333,"A",,"A",,1
123651,"R",58195,"A",,"R",3933,"G",1940,"G",164,"G",1940,"G",164,"A",,2
123679,"A",,"R",1285525,"A",,"G",1428,"A",,"G",1428,"A",,"A",,1
123800,"R",322819,"A",,"A",,"G",10761,"A",,"G",10761,"A",,"A",,2
123855,"A",,"A",,"R",2385,"A",,"G",99,"A",,"G",99,"A",,-2
123916,"A",,"A",,"R",1617,"A",,"G",67,"A",,"G",67,"A",,-2
123943,"A",,"A",,"R",153,"A",,"G",4,"A",,"G",4,"R",403,-2
123952,"R",7660,"A",,"R",5554,"G",255,"G",231,"G",255,"G",231,"A",,2
123961,"R",586171,"A",,"R",326937,"G",19539,"G",13622,"G",19539,"G",13622,"R",2752,2
123970,"A",,"A",,"R",626,"A",,"G",26,"A",,"G",26,"R",1021,-2
124113,"R",63632,"A",,"A",,"G",2121,"A",,"G",2121,"A",,"A",,2
124283,"A",,"A",,"R",4440,"A",,"G",185,"A",,"G",185,"R",32,-2
124292,"R",13330,"A",,"A",,"G",444,"A",,"G",444,"A",,"A",,2
124344,"A",,"R",555999,"A",,"G",618,"A",,"G",618,"A",,"A",,1
124487,"R",8973,"A",,"A",,"G",199,"A",,"G",199,"A",,"A",,2
124681,"R",154530,"A",,"A",,"G",5151,"A",,"G",5151,"A",,"A",,2
124706,"A",,"R",885246,"A",,"G",984,"A",,"G",984,"A",,"A",,1
124779,"A",,"R",39608,"A",,"G",44,"A",,"G",44,"A",,"A",,1
124937,"A",,"R",721580,"A",,"G",802,"A",,"G",802,"A",,"A",,1
125028,"R",253806,"A",,"A",,"G",8460,"A",,"G",8460,"A",,"A",,2
125037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",113,-2
125082,"A",,"R",110182,"A",,"G",122,"A",,"G",122,"A",,"A",,1
125091,"R",228896,"A",,"A",,"G",7630,"A",,"G",7630,"A",,"A",,2
125170,"R",94371,"A",,"A",,"G",3146,"A",,"G",3146,"A",,"A",,2
125231,"R",372307,"A",,"R",1201506,"G",12410,"G",50063,"G",12410,"G",50063,"A",,2
125310,"A",,"R",32863,"A",,"G",37,"A",,"G",37,"A",,"A",,1
125462,"R",48811,"A",,"A",,"G",1627,"A",,"R",1898,"A",,"A",,2
125471,"R",156636,"A",,"A",,"G",5221,"A",,"G",5221,"A",,"A",,2
125499,"R",183852,"A",,"A",,"G",6128,"A",,"G",6128,"A",,"A",,2
125532,"R",46673,"A",,"A",,"G",1556,"A",,"G",1556,"A",,"A",,2
125718,"A",,"A",,"R",4093,"A",,"G",171,"A",,"R",148,"A",,-2
125727,"R",41900,"A",,"R",448,"G",1397,"G",19,"G",1397,"G",19,"A",,2
125763,"R",47854,"A",,"R",2392,"G",1595,"G",100,"G",1595,"G",100,"R",613,2
125897,"R",45335,"A",,"R",5224,"G",1511,"G",218,"G",1511,"G",218,"A",,2
126012,"A",,"A",,"R",10500,"A",,"G",438,"A",,"G",438,"A",,-2
126030,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",467,-2
126049,"A",,"A",,"R",1952,"A",,"G",81,"A",,"G",81,"R",839,-2
126076,"R",5760,"A",,"A",,"G",192,"A",,"G",192,"A",,"A",,2
126119,"R",142114,"A",,"A",,"G",4737,"A",,"G",4737,"A",,"A",,2
126164,"R",3588,"A",,"A",,"G",120,"A",,"G",120,"A",,"A",,2
126182,"R",63442,"A",,"R",16557,"G",2115,"G",690,"G",2115,"G",690,"A",,2
126207,"R",107949,"A",,"A",,"G",3598,"A",,"G",3598,"A",,"A",,2
126289,"R",198558,"A",,"A",,"G",6619,"A",,"G",6619,"A",,"A",,2
126359,"R",44026,"A",,"A",,"G",978,"A",,"G",978,"A",,"A",,2
126401,"R",16347,"A",,"A",,"G",545,"A",,"G",545,"A",,"A",,2
126562,"R",297781,"A",,"R",115213,"G",9926,"G",4801,"G",9926,"G",4801,"R",2275,2
126580,"R",225179,"A",,"R",28654,"G",7506,"G",1194,"G",7506,"G",1194,"R",10,2
126605,"R",42654,"A",,"A",,"G",948,"A",,"G",948,"A",,"A",,2
126614,"R",751653,"A",,"R",78559,"G",25055,"G",3273,"G",25055,"G",3273,"R",533,2
126669,"R",80562,"A",,"R",6578,"G",2685,"G",274,"G",2685,"G",274,"A",,2
126678,"R",64062,"A",,"R",1536,"G",2135,"G",64,"R",2002,"G",64,"A",,2
126687,"A",,"R",1292245,"A",,"G",1436,"A",,"G",1436,"A",,"A",,1
126702,"R",83456,"A",,"A",,"G",1855,"A",,"G",1855,"A",,"A",,2
126711,"R",103881,"A",,"A",,"G",3463,"A",,"G",3463,"A",,"A",,2
126748,"R",22699,"A",,"A",,"G",757,"A",,"G",757,"A",,"A",,2
126775,"R",132291,"A",,"R",26317,"G",4410,"G",1097,"G",4410,"G",1097,"A",,2
126784,"A",,"R",133650,"A",,"G",149,"A",,"G",149,"A",,"A",,1
126818,"R",642379,"A",,"R",88467,"G",21413,"G",3686,"G",21413,"R",2949,"R",551,2
126827,"R",61308,"A",,"R",24736,"G",1362,"G",687,"G",1362,"G",687,"A",,2
126854,"A",,"R",27905,"A",,"G",31,"A",,"G",31,"A",,"A",,1
126863,"R",141891,"A",,"A",,"G",4730,"A",,"G",4730,"A",,"A",,2
126872,"R",27390,"A",,"A",,"G",913,"A",,"G",913,"A",,"A",,2
126915,"R",9191,"A",,"A",,"G",306,"A",,"G",306,"A",,"A",,2
126924,"R",4722,"A",,"A",,"G",105,"A",,"G",105,"A",,"A",,2
126942,"R",219860,"A",,"A",,"G",7329,"A",,"G",7329,"A",,"A",,2
126951,"A",,"R",1143261,"A",,"G",1270,"A",,"G",1270,"A",,"A",,1
126979,"A",,"A",,"R",15261,"A",,"G",636,"A",,"G",636,"A",,-2
127024,"R",30099,"A",,"A",,"G",669,"A",,"G",669,"A",,"A",,2
127060,"R",234605,"A",,"R",158678,"G",5213,"G",4408,"G",5213,"G",4408,"R",899,2
127158,"R",73803,"A",,"A",,"G",2460,"A",,"G",2460,"A",,"A",,2
127185,"R",108917,"A",,"A",,"G",3631,"A",,"G",3631,"A",,"A",,2
127200,"R",442681,"A",,"A",,"G",14756,"A",,"R",13526,"A",,"A",,2
127219,"R",1484,"A",,"A",,"G",49,"A",,"G",49,"A",,"A",,2
127228,"R",6371,"A",,"A",,"G",212,"A",,"G",212,"A",,"A",,2
127273,"A",,"A",,"R",9161,"A",,"G",254,"A",,"G",254,"R",1,-2
127316,"R",11693,"A",,"A",,"G",390,"A",,"G",390,"A",,"A",,2
127389,"R",21720,"A",,"A",,"G",724,"A",,"R",707,"A",,"A",,2
127556,"R",228535,"A",,"R",1271,"G",7618,"G",53,"G",7618,"G",53,"R",45,2
127565,"R",507776,"A",,"R",7592,"G",16926,"G",316,"G",16926,"R",253,"A",,2
127617,"R",30342,"A",,"A",,"G",1011,"A",,"G",1011,"A",,"A",,2
127653,"R",10502,"A",,"R",12217,"G",350,"G",509,"G",350,"G",509,"A",,2
127680,"R",11614,"A",,"A",,"G",258,"A",,"G",258,"A",,"A",,2
127699,"R",9578,"A",,"A",,"G",213,"A",,"G",213,"A",,"A",,2
127714,"R",11807,"A",,"A",,"G",394,"A",,"G",394,"A",,"A",,2
127732,"R",40095,"A",,"A",,"G",1337,"A",,"G",1337,"A",,"A",,2
127741,"R",286432,"A",,"R",46115,"G",9548,"G",1921,"G",9548,"G",1921,"A",,2
127778,"R",33892,"A",,"A",,"G",1130,"A",,"R",1167,"A",,"A",,2
