UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
431123,"R",11111,"A",,"A",,"G",370,"A",,"G",370,"A",,"A",,2
431141,"A",,"R",2581732,"A",,"G",2869,"A",,"G",2869,"A",,"A",,1
431169,"A",,"R",226632,"A",,"G",252,"A",,"R",168,"A",,"A",,1
431187,"A",,"R",42300,"A",,"G",47,"A",,"G",47,"A",,"A",,1
431196,"A",,"R",233254,"A",,"G",259,"A",,"G",259,"A",,"A",,1
431202,"A",,"R",30208,"A",,"G",34,"A",,"G",34,"A",,"A",,1
431248,"A",,"A",,"R",540,"A",,"G",23,"A",,"G",23,"A",,-2
431266,"A",,"R",46644,"A",,"G",52,"A",,"G",52,"A",,"A",,1
431275,"A",,"R",95041,"A",,"G",106,"A",,"G",106,"A",,"A",,1
431284,"A",,"R",41084,"A",,"G",46,"A",,"G",46,"A",,"A",,1
431309,"R",16741,"A",,"A",,"G",558,"A",,"G",558,"A",,"A",,2
431558,"A",,"R",280589,"A",,"G",312,"A",,"G",312,"A",,"A",,1
431594,"A",,"A",,"R",573,"A",,"G",24,"A",,"R",11,"A",,-2
431600,"R",2520,"A",,"A",,"G",56,"A",,"G",56,"A",,"A",,2
431637,"A",,"R",769106,"A",,"G",855,"A",,"G",855,"A",,"A",,1
431691,"A",,"R",49800,"A",,"G",55,"A",,"R",56,"A",,"A",,1
431707,"A",,"R",36540,"A",,"G",41,"A",,"G",41,"A",,"A",,1
431716,"A",,"R",523000,"A",,"G",581,"A",,"G",581,"A",,"A",,1
431770,"A",,"R",44100,"A",,"G",49,"A",,"G",49,"A",,"A",,1
431877,"A",,"R",54648,"A",,"G",61,"A",,"G",61,"A",,"A",,1
431886,"R",38892,"A",,"A",,"G",1296,"A",,"G",1296,"A",,"A",,2
431929,"R",10127,"A",,"A",,"G",338,"A",,"G",338,"A",,"A",,2
431956,"R",1581,"A",,"A",,"G",53,"A",,"G",53,"A",,"A",,2
431965,"A",,"R",182000,"A",,"G",202,"A",,"R",190,"A",,"A",,1
431983,"R",2910,"A",,"A",,"G",97,"A",,"G",97,"A",,"A",,2
432074,"A",,"R",163284,"A",,"G",181,"A",,"G",181,"A",,"A",,1
432117,"A",,"R",139580,"A",,"G",155,"A",,"G",155,"A",,"A",,1
432199,"R",51339,"A",,"A",,"G",1711,"A",,"R",1426,"A",,"A",,2
432214,"R",13292,"A",,"A",,"G",443,"A",,"R",369,"A",,"A",,2
432223,"R",18969,"A",,"R",2263,"G",632,"G",94,"G",632,"G",94,"A",,2
432232,"R",30738,"A",,"R",4460,"G",1025,"G",186,"G",1025,"G",186,"A",,2
432241,"R",25648,"A",,"R",1968,"G",855,"G",82,"G",855,"G",82,"A",,2
432269,"A",,"R",200880,"A",,"G",223,"A",,"G",223,"A",,"A",,1
432302,"R",16424,"A",,"A",,"G",547,"A",,"G",547,"A",,"A",,2
432348,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",333,-2
432357,"A",,"A",,"R",3881,"A",,"G",162,"A",,"G",162,"A",,-2
432384,"R",30488,"A",,"A",,"G",1016,"A",,"G",1016,"A",,"A",,2
432524,"R",8145,"A",,"A",,"G",272,"A",,"G",272,"A",,"A",,2
432533,"R",93126,"A",,"A",,"G",2069,"A",,"G",2069,"A",,"A",,2
433004,"R",9884,"A",,"R",335,"G",220,"G",9,"G",220,"G",9,"A",,2
433013,"R",15983,"R",15983,"A",,"G",551,"A",,"G",551,"A",,"A",,3
433040,"A",,"R",30404,"A",,"G",34,"A",,"G",34,"A",,"A",,1
433068,"A",,"R",404254,"A",,"G",449,"A",,"G",449,"A",,"A",,1
433101,"A",,"R",567854,"A",,"G",631,"A",,"G",631,"A",,"A",,1
433138,"A",,"R",136022,"A",,"G",151,"A",,"G",151,"A",,"A",,1
433165,"R",205,"A",,"A",,"G",7,"A",,"G",7,"A",,"A",,2
433174,"R",9462,"A",,"A",,"G",315,"A",,"G",315,"A",,"A",,2
433217,"A",,"A",,"R",172,"A",,"G",7,"A",,"G",7,"A",,-2
433387,"R",694169,"A",,"R",147278,"G",23139,"G",6137,"G",23139,"G",6137,"A",,2
433420,"R",18264,"A",,"R",118,"G",406,"G",3,"G",406,"G",3,"A",,2
433466,"A",,"R",510988,"A",,"G",568,"A",,"G",568,"A",,"A",,1
433536,"R",12932,"A",,"A",,"G",431,"A",,"G",431,"A",,"A",,2
433563,"R",15829,"A",,"A",,"G",352,"A",,"G",352,"A",,"A",,2
433660,"R",296952,"A",,"R",20592,"G",9898,"G",858,"G",9898,"G",858,"R",123,2
433970,"R",8851,"A",,"A",,"G",295,"A",,"G",295,"A",,"A",,2
434016,"R",3226,"A",,"A",,"G",108,"A",,"G",108,"A",,"A",,2
434034,"R",8239,"A",,"A",,"G",275,"A",,"G",275,"A",,"A",,2
434052,"R",31078,"A",,"A",,"G",691,"A",,"G",691,"A",,"A",,2
434061,"R",78934,"A",,"A",,"G",2631,"A",,"G",2631,"A",,"A",,2
434122,"A",,"R",7500,"A",,"G",8,"A",,"G",8,"A",,"A",,1
434140,"A",,"R",1374074,"A",,"G",1527,"A",,"G",1527,"A",,"A",,1
434159,"A",,"R",228449,"A",,"G",254,"A",,"G",254,"A",,"A",,1
434274,"A",,"R",142200,"A",,"G",158,"A",,"G",158,"A",,"A",,1
434283,"A",,"R",92000,"A",,"G",102,"A",,"G",102,"A",,"A",,1
434308,"A",,"R",803400,"A",,"G",893,"A",,"G",893,"A",,"A",,1
434317,"R",44008,"A",,"A",,"G",1467,"A",,"G",1467,"A",,"A",,2
434326,"A",,"N",35659,"A",,"N",40,"A",,"N",40,"A",,"A",,1
434344,"A",,"R",80752,"A",,"G",90,"A",,"G",90,"A",,"A",,1
434362,"A",,"R",42300,"A",,"G",47,"A",,"G",47,"A",,"A",,1
434380,"A",,"R",64800,"A",,"G",72,"A",,"G",72,"A",,"A",,1
434414,"R",28933,"A",,"A",,"G",964,"A",,"G",964,"A",,"A",,2
434432,"R",2290,"R",3000,"A",,"G",54,"A",,"G",54,"A",,"A",,3
434441,"A",,"A",,"R",8024,"A",,"G",334,"A",,"G",334,"A",,-2
434469,"A",,"R",79185,"A",,"G",88,"A",,"G",88,"A",,"A",,1
434496,"A",,"R",44755,"A",,"G",50,"A",,"G",50,"A",,"A",,1
434502,"A",,"R",165166,"A",,"G",184,"A",,"R",187,"A",,"A",,1
434520,"R",16904,"A",,"A",,"G",563,"A",,"G",563,"A",,"A",,2
434539,"R",13944,"A",,"A",,"G",310,"A",,"G",310,"A",,"A",,2
434548,"R",24879,"A",,"A",,"G",553,"A",,"G",553,"A",,"A",,2
434557,"R",17942,"A",,"A",,"G",399,"A",,"G",399,"A",,"A",,2
434566,"R",15190,"A",,"A",,"G",338,"A",,"G",338,"A",,"A",,2
434575,"R",14103,"A",,"A",,"G",313,"A",,"G",313,"A",,"A",,2
434584,"R",3486,"A",,"A",,"G",116,"A",,"G",116,"A",,"A",,2
434672,"R",479246,"A",,"A",,"G",15975,"A",,"G",15975,"A",,"A",,2
434690,"R",14789,"A",,"A",,"G",493,"A",,"G",493,"A",,"A",,2
434715,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1820,-2
434751,"R",1828,"A",,"A",,"G",61,"A",,"G",61,"A",,"A",,2
434812,"R",7876,"A",,"A",,"G",263,"A",,"G",263,"A",,"A",,2
434821,"R",86522,"A",,"A",,"G",1923,"A",,"G",1923,"A",,"A",,2
434830,"R",236,"R",335885,"A",,"G",381,"A",,"G",381,"A",,"A",,3
434900,"R",33869,"A",,"A",,"G",1129,"A",,"G",1129,"A",,"A",,2
434937,"R",1472,"A",,"A",,"G",49,"A",,"G",49,"A",,"A",,2
434946,"R",42535,"A",,"R",9280,"G",1418,"G",387,"G",1418,"G",387,"A",,2
434955,"R",29445,"A",,"R",4083,"G",982,"G",170,"G",982,"G",170,"A",,2
434964,"R",20073,"A",,"R",3411,"G",669,"G",142,"G",669,"G",142,"A",,2
434973,"R",16775,"A",,"R",2217,"G",559,"G",92,"G",559,"G",92,"A",,2
434982,"R",15649,"A",,"R",1147,"G",522,"G",48,"G",522,"G",48,"A",,2
434991,"R",14770,"A",,"R",975,"G",492,"G",41,"G",492,"G",41,"A",,2
435000,"R",2005,"A",,"R",7814,"G",67,"G",326,"G",67,"G",326,"R",594,2
436003,"A",,"R",103759,"A",,"G",115,"A",,"G",115,"A",,"A",,1
436012,"R",16264,"A",,"A",,"G",542,"A",,"G",542,"A",,"A",,2
436021,"A",,"A",,"R",1285,"A",,"G",54,"A",,"G",54,"A",,-2
436030,"A",,"R",41600,"A",,"G",46,"A",,"G",46,"A",,"A",,1
436067,"A",,"R",110700,"A",,"G",123,"A",,"G",123,"A",,"A",,1
436094,"R",5451,"A",,"R",7385,"G",182,"G",308,"G",182,"G",308,"R",198,2
436100,"A",,"R",49500,"A",,"G",55,"A",,"G",55,"A",,"A",,1
436182,"R",7408,"R",121740,"A",,"G",382,"A",,"G",382,"A",,"A",,3
436191,"R",35196,"A",,"A",,"G",1173,"A",,"G",1173,"A",,"A",,2
436225,"R",20460,"A",,"A",,"G",682,"A",,"G",682,"A",,"A",,2
436261,"A",,"A",,"R",8395,"A",,"G",350,"A",,"G",350,"A",,-2
436270,"A",,"R",250512,"A",,"G",278,"A",,"G",278,"A",,"A",,1
436304,"R",49224,"A",,"A",,"G",1641,"A",,"G",1641,"A",,"A",,2
436377,"A",,"A",,"R",588,"A",,"G",25,"A",,"G",25,"A",,-2
436429,"R",116800,"A",,"A",,"G",3893,"A",,"G",3893,"A",,"A",,2
436438,"R",7128,"A",,"R",7393,"G",238,"G",308,"G",238,"G",308,"R",25,2
436465,"R",18645,"A",,"A",,"G",622,"A",,"G",622,"A",,"A",,2
436483,"R",20940,"A",,"A",,"G",465,"A",,"G",465,"A",,"A",,2
436526,"A",,"R",89496,"A",,"G",99,"A",,"R",102,"A",,"A",,1
436553,"R",14400,"A",,"A",,"G",480,"A",,"G",480,"A",,"A",,2
436599,"R",1815,"A",,"A",,"G",61,"A",,"G",61,"A",,"A",,2
436614,"R",1734,"A",,"R",183,"G",58,"G",8,"G",58,"G",8,"A",,2
436632,"R",15976,"A",,"A",,"G",533,"A",,"R",269,"A",,"A",,2
436641,"R",9060,"A",,"A",,"G",302,"A",,"G",302,"A",,"A",,2
436650,"A",,"R",361224,"A",,"G",401,"A",,"G",401,"A",,"A",,1
436702,"R",16320,"A",,"A",,"G",544,"A",,"G",544,"A",,"A",,2
436775,"A",,"R",295260,"A",,"G",328,"A",,"R",371,"A",,"A",,1
436818,"R",64976,"A",,"A",,"G",2166,"A",,"G",2166,"A",,"A",,2
436827,"R",19491,"A",,"A",,"G",650,"A",,"G",650,"A",,"A",,2
436836,"R",31433,"A",,"A",,"G",1048,"A",,"G",1048,"A",,"A",,2
437042,"R",27965,"A",,"A",,"G",621,"A",,"G",621,"A",,"A",,2
437051,"R",29755,"A",,"A",,"G",661,"A",,"G",661,"A",,"A",,2
437060,"R",16461,"A",,"A",,"G",549,"A",,"G",549,"A",,"A",,2
437097,"R",27108,"A",,"R",9342,"G",904,"G",389,"G",904,"G",389,"A",,2
437103,"R",172233,"A",,"A",,"G",5741,"A",,"G",5741,"A",,"A",,2
437219,"R",26938,"A",,"A",,"G",599,"A",,"G",599,"A",,"A",,2
437237,"A",,"R",72975,"A",,"G",81,"A",,"G",81,"A",,"A",,1
437316,"R",11968,"A",,"A",,"G",399,"A",,"G",399,"A",,"A",,2
437325,"R",11683,"A",,"R",1088,"G",389,"G",45,"G",389,"G",45,"A",,2
437343,"A",,"A",,"R",11281,"A",,"G",470,"A",,"R",418,"A",,-2
437361,"A",,"A",,"R",3634,"A",,"G",151,"A",,"R",135,"A",,-2
437501,"A",,"R",77345,"A",,"G",86,"A",,"R",137,"A",,"A",,1
437529,"A",,"R",300840,"A",,"G",334,"A",,"G",334,"A",,"A",,1
437556,"R",10593,"A",,"A",,"G",353,"A",,"G",353,"A",,"A",,2
437583,"A",,"R",135213,"A",,"G",150,"A",,"G",150,"A",,"A",,1
437608,"A",,"R",220490,"A",,"G",245,"A",,"G",245,"A",,"A",,1
437635,"A",,"R",163672,"A",,"G",182,"A",,"G",182,"A",,"A",,1
437653,"R",5899,"A",,"A",,"G",197,"A",,"G",197,"A",,"A",,2
437662,"A",,"R",2795174,"A",,"G",3106,"A",,"G",3106,"A",,"A",,1
437705,"A",,"R",10050,"A",,"G",11,"A",,"G",11,"A",,"A",,1
437723,"A",,"R",288216,"A",,"G",320,"A",,"G",320,"A",,"A",,1
437732,"A",,"R",2183632,"A",,"G",2426,"A",,"R",1543,"A",,"A",,1
437750,"R",18975,"A",,"A",,"G",633,"A",,"G",633,"A",,"A",,2
437769,"R",25398,"A",,"A",,"G",847,"A",,"G",847,"A",,"A",,2
437778,"A",,"R",803050,"A",,"G",892,"A",,"G",892,"A",,"A",,1
437848,"R",63794,"A",,"A",,"G",1418,"A",,"G",1418,"A",,"A",,2
437857,"A",,"R",153440,"A",,"G",170,"A",,"G",170,"A",,"A",,1
437884,"R",5707,"A",,"A",,"G",190,"A",,"G",190,"A",,"A",,2
437927,"R",12188,"A",,"A",,"G",406,"A",,"G",406,"A",,"A",,2
437936,"R",19870,"A",,"A",,"G",662,"A",,"G",662,"A",,"A",,2
438036,"A",,"R",61652,"A",,"G",69,"A",,"G",69,"A",,"A",,1
438151,"R",200000,"A",,"R",5000,"G",6667,"G",208,"G",6667,"G",208,"A",,2
438179,"R",19729,"A",,"A",,"G",658,"A",,"G",658,"A",,"A",,2
438197,"R",19494,"A",,"A",,"G",650,"A",,"G",650,"A",,"A",,2
438212,"R",153400,"R",176112,"A",,"G",3605,"A",,"G",3605,"A",,"A",,3
438258,"R",11101,"A",,"A",,"G",370,"A",,"G",370,"A",,"A",,2
438267,"A",,"R",262231,"A",,"G",291,"A",,"G",291,"A",,"A",,1
438285,"A",,"R",519504,"A",,"G",577,"A",,"G",577,"A",,"A",,1
438294,"A",,"R",204012,"A",,"G",227,"A",,"G",227,"A",,"A",,1
438337,"A",,"R",442170,"A",,"G",491,"A",,"G",491,"A",,"A",,1
438382,"R",15936,"A",,"R",2705,"G",531,"G",113,"G",531,"G",113,"A",,2
438416,"R",16236,"A",,"R",603,"G",541,"G",25,"G",541,"G",25,"A",,2
438498,"R",64264,"A",,"R",22711,"G",1428,"G",631,"G",1428,"G",631,"A",,2
438504,"R",135122,"A",,"A",,"G",4504,"A",,"G",4504,"A",,"A",,2
438586,"R",70499,"A",,"R",4196,"G",1567,"G",117,"G",1567,"G",117,"A",,2
438601,"R",28361,"A",,"R",3704,"G",630,"G",103,"G",630,"G",103,"A",,2
438610,"R",17638,"A",,"R",1173,"G",588,"G",49,"G",588,"G",49,"A",,2
438629,"R",2898,"A",,"R",264,"G",97,"G",11,"G",97,"G",11,"A",,2
438638,"R",24982,"A",,"A",,"G",833,"A",,"G",833,"A",,"A",,2
438647,"R",30194,"A",,"A",,"G",1006,"A",,"G",1006,"A",,"A",,2
438656,"R",18421,"A",,"A",,"G",614,"A",,"G",614,"A",,"A",,2
438674,"A",,"R",124663,"A",,"G",139,"A",,"G",139,"A",,"A",,1
438708,"R",13678,"A",,"A",,"G",456,"A",,"G",456,"A",,"A",,2
438735,"A",,"R",301860,"A",,"G",335,"A",,"G",335,"A",,"A",,1
438805,"R",22168,"A",,"A",,"G",739,"A",,"G",739,"A",,"A",,2
438869,"R",17133,"A",,"A",,"G",571,"A",,"G",571,"A",,"A",,2
438887,"R",5833,"A",,"A",,"G",194,"A",,"G",194,"A",,"A",,2
438902,"R",23716,"A",,"R",1290,"G",791,"G",54,"G",791,"G",54,"A",,2
438984,"R",3420,"A",,"A",,"G",114,"A",,"G",114,"A",,"A",,2
439020,"R",1207,"A",,"R",3596,"G",27,"G",100,"G",27,"G",100,"A",,2
439039,"A",,"R",337975,"A",,"G",376,"A",,"G",376,"A",,"A",,1
439057,"R",2955,"A",,"R",5123,"G",99,"G",213,"G",99,"G",213,"R",29,2
439118,"R",14479,"A",,"A",,"G",483,"A",,"G",483,"A",,"A",,2
439127,"R",14909,"A",,"A",,"G",497,"A",,"G",497,"A",,"A",,2
439136,"R",19456,"A",,"A",,"G",432,"A",,"G",432,"A",,"A",,2
439145,"R",109815,"A",,"A",,"G",2440,"A",,"G",2440,"A",,"A",,2
439163,"R",106770,"A",,"A",,"G",3559,"A",,"R",2966,"A",,"A",,2
439190,"R",99974,"A",,"A",,"G",2222,"A",,"G",2222,"A",,"A",,2
439279,"R",18171,"A",,"R",891,"G",606,"G",37,"G",606,"G",37,"A",,2
439288,"R",76970,"A",,"A",,"G",1710,"A",,"G",1710,"A",,"A",,2
439297,"R",11424,"A",,"R",1675,"G",381,"G",70,"G",381,"G",70,"A",,2
439303,"R",4140,"A",,"A",,"G",92,"A",,"G",92,"A",,"A",,2
439312,"R",2745,"A",,"A",,"G",61,"A",,"G",61,"A",,"A",,2
439330,"R",3791,"A",,"A",,"G",126,"A",,"R",105,"A",,"A",,2
439367,"A",,"R",227520,"A",,"G",253,"A",,"G",253,"A",,"A",,1
439394,"A",,"A",,"R",4031,"A",,"G",168,"A",,"G",168,"A",,-2
439400,"A",,"R",200000,"A",,"G",222,"A",,"G",222,"A",,"A",,1
439437,"A",,"R",381935,"A",,"G",424,"A",,"G",424,"A",,"A",,1
439446,"R",4380,"A",,"R",6540,"G",146,"G",273,"G",146,"G",273,"A",,2
439455,"R",15250,"R",15000,"A",,"G",525,"A",,"G",525,"A",,"A",,3
439473,"A",,"R",266400,"A",,"G",296,"A",,"G",296,"A",,"A",,1
439482,"R",566,"R",313605,"A",,"G",361,"A",,"G",361,"A",,"A",,3
439491,"R",21720,"R",150000,"A",,"G",649,"A",,"G",649,"A",,"A",,3
439507,"A",,"R",246823,"A",,"G",274,"A",,"G",274,"A",,"A",,1
439525,"R",22489,"A",,"A",,"G",750,"A",,"G",750,"A",,"A",,2
439570,"R",24060,"A",,"A",,"G",802,"A",,"G",802,"A",,"A",,2
439589,"A",,"R",535212,"A",,"G",595,"A",,"G",595,"A",,"A",,1
439613,"R",6889,"A",,"A",,"G",230,"A",,"G",230,"A",,"A",,2
439622,"A",,"R",314500,"A",,"G",349,"A",,"G",349,"A",,"A",,1
439631,"A",,"R",40000,"A",,"G",44,"A",,"G",44,"A",,"A",,1
439668,"A",,"R",111724,"A",,"G",124,"A",,"G",124,"A",,"A",,1
439686,"R",14600,"A",,"A",,"G",487,"A",,"G",487,"A",,"A",,2
439701,"R",6243,"A",,"R",4228,"G",139,"G",117,"G",139,"G",117,"A",,2
439729,"A",,"R",28753,"A",,"G",32,"A",,"G",32,"A",,"A",,1
439738,"R",28590,"A",,"A",,"G",953,"A",,"G",953,"A",,"A",,2
439747,"A",,"R",199000,"A",,"G",221,"A",,"G",221,"A",,"A",,1
439774,"A",,"R",53400,"A",,"G",59,"A",,"G",59,"A",,"A",,1
439783,"R",2390,"A",,"R",2554,"G",80,"G",106,"G",80,"G",106,"A",,2
439792,"R",19440,"A",,"A",,"G",648,"A",,"G",648,"A",,"A",,2
439817,"A",,"A",,"R",2590,"A",,"G",108,"A",,"G",108,"A",,-2
439826,"A",,"R",588060,"A",,"G",653,"A",,"G",653,"A",,"A",,1
439844,"A",,"R",61919,"A",,"G",69,"A",,"G",69,"A",,"A",,1
439862,"R",1984,"A",,"R",45,"G",66,"G",2,"G",66,"G",2,"A",,2
439871,"R",3262,"A",,"A",,"G",109,"A",,"G",109,"A",,"A",,2
439899,"R",2136,"A",,"A",,"G",71,"A",,"R",70,"A",,"A",,2
439905,"A",,"R",128025,"A",,"G",142,"A",,"G",142,"A",,"A",,1
439914,"A",,"A",,"R",2705,"A",,"G",113,"A",,"G",113,"A",,-2
439932,"A",,"R",38700,"A",,"G",43,"A",,"G",43,"A",,"A",,1
439969,"R",1752,"A",,"R",5729,"G",58,"G",239,"G",58,"G",239,"A",,2
439978,"A",,"R",136500,"A",,"G",152,"A",,"G",152,"A",,"A",,1
439996,"R",2356,"A",,"A",,"G",79,"A",,"G",79,"A",,"A",,2
440004,"A",,"A",,"R",1170,"A",,"G",49,"A",,"R",39,"A",,-2
440031,"A",,"A",,"R",4914,"A",,"G",205,"A",,"R",155,"A",,-2
440059,"A",,"R",691080,"A",,"G",768,"A",,"R",720,"A",,"A",,1
440077,"A",,"R",88500,"A",,"G",98,"A",,"R",80,"A",,"A",,1
440086,"R",12528,"A",,"A",,"G",418,"A",,"G",418,"A",,"A",,2
440101,"A",,"R",193635,"A",,"G",215,"A",,"G",215,"A",,"A",,1
440110,"R",21690,"A",,"A",,"G",723,"A",,"G",723,"A",,"A",,2
440129,"R",18330,"A",,"A",,"G",611,"A",,"G",611,"A",,"A",,2
440147,"R",33817,"A",,"A",,"G",751,"A",,"G",751,"A",,"A",,2
440165,"R",20356,"A",,"A",,"G",452,"A",,"G",452,"A",,"A",,2
440174,"A",,"R",42120,"A",,"G",47,"A",,"G",47,"A",,"A",,1
440217,"A",,"R",26470,"A",,"G",29,"A",,"G",29,"A",,"A",,1
440226,"A",,"R",173419,"A",,"G",193,"A",,"G",193,"A",,"A",,1
440262,"A",,"R",387275,"A",,"G",430,"A",,"G",430,"A",,"A",,1
440271,"R",14390,"R",75000,"A",,"G",563,"A",,"G",563,"A",,"A",,3
440299,"R",39009,"A",,"A",,"G",1300,"A",,"G",1300,"A",,"A",,2
440323,"R",18120,"A",,"A",,"G",604,"A",,"G",604,"A",,"A",,2
440332,"R",15198,"A",,"A",,"G",507,"A",,"G",507,"A",,"A",,2
440341,"R",91482,"A",,"A",,"G",2033,"A",,"G",2033,"A",,"A",,2
440369,"R",29383,"A",,"A",,"G",979,"A",,"G",979,"A",,"A",,2
440378,"R",5654,"A",,"A",,"G",188,"A",,"G",188,"A",,"A",,2
440396,"R",4156,"A",,"R",261,"G",139,"G",11,"G",139,"G",11,"A",,2
440402,"R",78842,"A",,"A",,"G",2628,"A",,"R",2776,"A",,"A",,2
440411,"R",309,"A",,"R",2550,"G",10,"G",106,"G",10,"G",106,"A",,2
440420,"R",6077,"A",,"R",1009,"G",203,"G",42,"G",203,"G",42,"A",,2
440439,"R",29369,"A",,"R",4045,"G",979,"G",169,"G",979,"G",169,"A",,2
440448,"R",53760,"A",,"R",5648,"G",1792,"G",235,"G",1792,"G",235,"A",,2
440457,"R",9732,"A",,"R",555,"G",324,"G",23,"G",324,"G",23,"A",,2
440466,"R",11129,"A",,"R",1049,"G",371,"G",44,"G",371,"G",44,"A",,2
440484,"R",71527,"A",,"A",,"G",1589,"A",,"G",1589,"A",,"A",,2
440536,"R",36864,"A",,"A",,"G",1229,"A",,"R",1024,"A",,"A",,2
440545,"R",24904,"A",,"A",,"G",830,"A",,"R",692,"A",,"A",,2
440572,"A",,"A",,"R",20564,"A",,"G",857,"A",,"R",762,"A",,-2
440581,"A",,"A",,"R",24126,"A",,"G",1005,"A",,"R",894,"A",,-2
440590,"R",37426,"A",,"A",,"G",1248,"A",,"R",1040,"A",,"A",,2
440624,"R",64494,"A",,"A",,"G",2150,"A",,"G",2150,"A",,"A",,2
440642,"R",25464,"A",,"A",,"G",566,"A",,"G",566,"A",,"A",,2
440651,"R",59112,"A",,"A",,"G",1970,"A",,"G",1970,"A",,"A",,2
440721,"A",,"R",219388,"A",,"G",244,"A",,"R",343,"A",,"A",,1
440730,"A",,"R",627301,"A",,"G",697,"A",,"G",697,"A",,"A",,1
440749,"R",8800,"A",,"A",,"G",196,"A",,"G",196,"A",,"A",,2
440758,"R",11706,"A",,"A",,"G",260,"A",,"G",260,"A",,"A",,2
440767,"R",29168,"A",,"A",,"G",648,"A",,"G",648,"A",,"A",,2
440776,"A",,"R",38872,"A",,"G",43,"A",,"G",43,"A",,"A",,1
440794,"R",6596,"A",,"A",,"G",220,"A",,"G",220,"A",,"A",,2
440800,"R",2604,"A",,"A",,"G",58,"A",,"G",58,"A",,"A",,2
440819,"R",5556,"A",,"A",,"G",123,"A",,"G",123,"A",,"A",,2
440828,"R",15563,"A",,"R",4619,"G",346,"G",128,"G",346,"G",128,"A",,2
440846,"A",,"R",234840,"A",,"G",261,"A",,"G",261,"A",,"A",,1
440855,"A",,"R",258000,"A",,"G",287,"A",,"G",287,"A",,"A",,1
440873,"R",38657,"R",174340,"A",,"G",1482,"A",,"G",1482,"A",,"A",,3
440882,"R",10911,"A",,"A",,"G",364,"A",,"G",364,"A",,"A",,2
440891,"R",10718,"A",,"A",,"G",357,"A",,"G",357,"A",,"A",,2
440907,"R",20485,"A",,"A",,"G",683,"A",,"G",683,"A",,"A",,2
440916,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",729,-2
440925,"R",33332,"A",,"A",,"G",741,"A",,"G",741,"A",,"A",,2
440952,"A",,"R",245407,"A",,"G",273,"A",,"G",273,"A",,"A",,1
440970,"R",4498,"A",,"A",,"G",150,"A",,"G",150,"A",,"A",,2
440989,"A",,"R",900342,"A",,"G",1000,"A",,"G",1000,"A",,"A",,1
441016,"R",26275,"A",,"A",,"G",876,"A",,"G",876,"A",,"A",,2
441025,"R",28500,"R",81800,"A",,"G",724,"A",,"G",724,"A",,"A",,3
441052,"A",,"R",1349934,"A",,"G",1500,"A",,"G",1500,"A",,"A",,1
441070,"R",2402,"A",,"A",,"G",80,"A",,"G",80,"A",,"A",,2
441089,"R",83268,"A",,"A",,"G",2776,"A",,"G",2776,"A",,"A",,2
441104,"A",,"A",,"R",5915,"A",,"G",246,"A",,"G",246,"A",,-2
441131,"A",,"A",,"R",5223,"A",,"G",218,"A",,"G",218,"A",,-2
441159,"A",,"A",,"R",4802,"A",,"G",200,"A",,"R",178,"A",,-2
441168,"A",,"R",123539,"A",,"G",137,"A",,"G",137,"A",,"A",,1
441186,"R",13001,"A",,"R",2003,"G",433,"G",83,"G",433,"G",83,"A",,2
441195,"A",,"R",54362,"A",,"G",60,"A",,"G",60,"A",,"A",,1
441201,"R",6377,"R",5770,"A",,"G",148,"A",,"G",148,"A",,"A",,3
441210,"A",,"R",220667,"A",,"G",245,"A",,"G",245,"A",,"A",,1
441229,"R",37249,"A",,"A",,"G",828,"A",,"G",828,"A",,"A",,2
441238,"A",,"A",,"R",2150,"A",,"G",90,"A",,"G",90,"A",,-2
441256,"A",,"R",113613,"A",,"G",126,"A",,"G",126,"A",,"A",,1
441274,"A",,"R",169759,"A",,"G",189,"A",,"G",189,"A",,"A",,1
441308,"A",,"A",,"R",44045,"A",,"G",1835,"A",,"G",1835,"A",,-2
441317,"A",,"R",82128,"A",,"G",91,"A",,"G",91,"A",,"A",,1
441335,"A",,"R",36000,"A",,"G",40,"A",,"G",40,"A",,"A",,1
441353,"A",,"R",16200,"A",,"G",18,"A",,"G",18,"A",,"A",,1
441362,"R",17158,"A",,"A",,"G",572,"A",,"G",572,"A",,"A",,2
441371,"R",10905,"A",,"A",,"G",364,"A",,"G",364,"A",,"A",,2
441380,"A",,"R",209785,"A",,"G",233,"A",,"G",233,"A",,"A",,1
441405,"A",,"R",121500,"A",,"G",135,"A",,"G",135,"A",,"A",,1
441414,"A",,"R",253205,"A",,"G",281,"A",,"G",281,"A",,"A",,1
441423,"R",7854,"R",21788,"A",,"G",286,"A",,"G",286,"A",,"A",,3
441432,"A",,"R",221520,"A",,"G",246,"A",,"G",246,"A",,"A",,1
441441,"R",14250,"A",,"A",,"G",475,"A",,"G",475,"A",,"A",,2
441478,"R",1920,"A",,"R",6822,"G",64,"G",284,"G",64,"G",284,"A",,2
441487,"R",6965,"R",850,"A",,"G",233,"A",,"G",233,"A",,"A",,3
