UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
443845,2,  1,"Z",0,"Z",0,"R",442,"R",1851,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",14,"R",49,"R",312,"R",3,"R",2,"R",497,"R",2180,"Z",0,"R",2293,"Z",0,"R",1,"R",17,"R",361,"R",5,"R",2677,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2293,"R",442,"R",1851,"R",17,"R",3,"R",14,"R",361,"R",49,"R",312
443854,1,999,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",41,"R",452,"R",1257,"R",0,"A",,"A",,"A",,"A",,"A",,"R",76,"R",1709,"R",163,"R",420,"R",1,"R",12,"R",14,"R",28,"R",178,"R",499,"R",0,"R",3,"R",59,"R",242,"R",2,"R",12,"R",583,"R",13,"R",42,"R",677,"R",3,"R",301,"R",14,"R",13,"R",1,"R",12,"R",45,"R",14,"R",31,"R",677,"R",178,"R",499,"R",583,"R",163,"R",420,"R",301,"R",59,"R",242
443854,2,  1,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",41,"R",452,"R",1257,"R",0,"A",,"A",,"A",,"A",,"A",,"R",76,"R",1709,"R",163,"R",420,"R",1,"R",12,"R",14,"R",28,"R",178,"R",499,"R",0,"R",3,"R",59,"R",242,"R",2,"R",12,"R",583,"R",13,"R",42,"R",677,"R",3,"R",301,"R",14,"R",13,"R",1,"R",12,"R",45,"R",14,"R",31,"R",677,"R",178,"R",499,"R",583,"R",163,"R",420,"R",301,"R",59,"R",242
443881,1,999,"R",1,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",229,"R",578,"R",465,"R",1345,"R",4,"A",,"A",,"A",,"A",,"A",,"R",807,"R",1810,"R",11,"R",16,"R",2,"R",3,"R",2,"R",1,"R",176,"R",641,"R",1,"R",8,"R",39,"R",92,"R",4,"R",3,"R",27,"R",5,"R",3,"R",817,"R",9,"R",131,"R",7,"R",5,"R",2,"R",3,"R",12,"R",3,"R",9,"R",817,"R",176,"R",641,"R",27,"R",11,"R",16,"R",131,"R",39,"R",92
443881,2,  1,"Z",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",222,"R",569,"R",442,"R",1275,"R",2,"A",,"A",,"A",,"A",,"A",,"R",791,"R",1717,"R",10,"R",16,"R",2,"R",3,"R",1,"Z",0,"R",163,"R",593,"R",1,"R",7,"R",39,"R",82,"R",4,"R",3,"R",26,"R",5,"R",1,"R",756,"R",8,"R",121,"R",7,"R",5,"R",2,"R",3,"R",9,"R",2,"R",7,"R",756,"R",163,"R",593,"R",26,"R",10,"R",16,"R",121,"R",39,"R",82
443881,4,  3,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",9,"R",23,"R",70,"R",2,"A",,"A",,"A",,"A",,"A",,"R",16,"R",93,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",13,"R",48,"Z",0,"R",1,"Z",0,"R",10,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",61,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",61,"R",13,"R",48,"R",1,"R",1,"Z",0,"R",10,"Z",0,"R",10
443890,1,999,"R",5,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",228,"R",533,"R",465,"R",1256,"R",11,"A",,"A",,"A",,"A",,"A",,"R",761,"R",1721,"R",3,"R",4,"R",1,"R",4,"R",4,"R",4,"R",180,"R",646,"R",1,"R",1,"R",42,"R",57,"R",1,"R",1,"R",7,"R",5,"R",8,"R",826,"R",2,"R",99,"R",2,"R",5,"R",1,"R",4,"R",10,"R",5,"R",5,"R",826,"R",180,"R",646,"R",7,"R",3,"R",4,"R",99,"R",42,"R",57
443890,2,  1,"R",3,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",203,"R",504,"R",392,"R",1123,"R",8,"A",,"A",,"A",,"A",,"A",,"R",707,"R",1515,"R",1,"R",2,"R",1,"R",4,"R",2,"R",4,"R",144,"R",555,"Z",0,"R",1,"R",37,"R",47,"R",1,"R",1,"R",3,"R",5,"R",6,"R",699,"R",1,"R",84,"R",2,"R",5,"R",1,"R",4,"R",7,"R",2,"R",5,"R",699,"R",144,"R",555,"R",3,"R",1,"R",2,"R",84,"R",37,"R",47
443890,4,  3,"R",2,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",29,"R",73,"R",133,"R",3,"A",,"A",,"A",,"A",,"A",,"R",54,"R",206,"R",2,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"R",36,"R",91,"R",1,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"R",4,"Z",0,"R",2,"R",127,"R",1,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",127,"R",36,"R",91,"R",4,"R",2,"R",2,"R",15,"R",5,"R",10
443906,1,999,"R",6,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",62,"R",130,"R",198,"R",10,"A",,"A",,"A",,"A",,"A",,"R",112,"R",328,"R",2,"R",2,"Z",0,"R",1,"R",3,"R",1,"R",28,"R",60,"R",1,"Z",0,"R",40,"R",65,"Z",0,"R",3,"R",4,"R",1,"R",4,"R",88,"R",1,"R",105,"R",3,"R",1,"Z",0,"R",1,"R",5,"R",4,"R",1,"R",88,"R",28,"R",60,"R",4,"R",2,"R",2,"R",105,"R",40,"R",65
443906,2,  1,"R",3,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",46,"R",102,"R",148,"R",4,"A",,"A",,"A",,"A",,"A",,"R",87,"R",250,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",21,"R",40,"R",1,"Z",0,"R",34,"R",56,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",61,"R",1,"R",90,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",61,"R",21,"R",40,"R",3,"R",2,"R",1,"R",90,"R",34,"R",56
443906,4,  3,"R",3,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",16,"R",28,"R",50,"R",6,"A",,"A",,"A",,"A",,"A",,"R",25,"R",78,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",1,"R",7,"R",20,"Z",0,"Z",0,"R",6,"R",9,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"R",27,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",27,"R",7,"R",20,"R",1,"Z",0,"R",1,"R",15,"R",6,"R",9
443915,1,999,"R",11,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",29,"R",69,"R",62,"R",16,"A",,"A",,"A",,"A",,"A",,"R",50,"R",131,"R",6,"R",3,"R",1,"Z",0,"Z",0,"R",2,"R",8,"R",3,"R",1,"R",1,"R",21,"R",19,"Z",0,"Z",0,"R",9,"R",1,"R",2,"R",11,"R",2,"R",40,"Z",0,"R",1,"R",1,"Z",0,"R",4,"R",1,"R",3,"R",11,"R",8,"R",3,"R",9,"R",6,"R",3,"R",40,"R",21,"R",19
443915,2,  1,"R",7,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",23,"R",55,"R",53,"R",11,"A",,"A",,"A",,"A",,"A",,"R",42,"R",108,"R",5,"R",3,"R",1,"Z",0,"Z",0,"R",1,"R",8,"R",3,"R",1,"R",1,"R",14,"R",18,"Z",0,"Z",0,"R",8,"R",1,"R",1,"R",11,"R",2,"R",32,"Z",0,"R",1,"R",1,"Z",0,"R",3,"R",1,"R",2,"R",11,"R",8,"R",3,"R",8,"R",5,"R",3,"R",32,"R",14,"R",18
443915,4,  3,"R",4,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",6,"R",14,"R",9,"R",5,"A",,"A",,"A",,"A",,"A",,"R",8,"R",23,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",8,"R",7,"R",1
443924,1,999,"R",2,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234,"R",471,"R",496,"R",1175,"R",5,"A",,"A",,"A",,"A",,"A",,"R",705,"R",1671,"R",5,"R",5,"R",3,"R",6,"R",2,"R",3,"R",165,"R",523,"R",2,"R",2,"R",81,"R",160,"R",2,"R",2,"R",10,"R",9,"R",5,"R",688,"R",4,"R",241,"R",4,"R",9,"R",3,"R",6,"R",9,"R",4,"R",5,"R",688,"R",165,"R",523,"R",10,"R",5,"R",5,"R",241,"R",81,"R",160
443924,2,  1,"R",2,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",214,"R",443,"R",457,"R",1075,"R",5,"A",,"A",,"A",,"A",,"A",,"R",657,"R",1532,"R",5,"R",5,"R",2,"R",6,"R",1,"R",3,"R",151,"R",471,"R",2,"R",1,"R",78,"R",142,"R",2,"R",1,"R",10,"R",8,"R",4,"R",622,"R",3,"R",220,"R",3,"R",8,"R",2,"R",6,"R",7,"R",3,"R",4,"R",622,"R",151,"R",471,"R",10,"R",5,"R",5,"R",220,"R",78,"R",142
443924,4,  3,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",28,"R",39,"R",100,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",48,"R",139,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",14,"R",52,"Z",0,"R",1,"R",3,"R",18,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",66,"R",1,"R",21,"R",1,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",66,"R",14,"R",52,"Z",0,"Z",0,"Z",0,"R",21,"R",3,"R",18
443942,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1,"R",13,"R",193,"R",0,"A",,"A",,"A",,"A",,"A",,"R",1,"R",206,"R",3,"R",8,"R",0,"R",0,"R",0,"R",1,"R",1,"R",5,"R",0,"R",0,"R",9,"R",178,"R",0,"R",0,"R",11,"R",0,"R",1,"R",6,"R",0,"R",187,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",11,"R",3,"R",8,"R",187,"R",9,"R",178
443942,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1,"R",13,"R",193,"R",0,"A",,"A",,"A",,"A",,"A",,"R",1,"R",206,"R",3,"R",8,"R",0,"R",0,"R",0,"R",1,"R",1,"R",5,"R",0,"R",0,"R",9,"R",178,"R",0,"R",0,"R",11,"R",0,"R",1,"R",6,"R",0,"R",187,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",11,"R",3,"R",8,"R",187,"R",9,"R",178
443951,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",121,"R",145,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",266,"R",121,"R",145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",266,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",266,"R",121,"R",145,"Z",0,"Z",0,"Z",0
443951,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",121,"R",145,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",266,"R",121,"R",145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",266,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",266,"R",121,"R",145,"Z",0,"Z",0,"Z",0
443979,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",4,"R",6,"R",132,"R",0,"A",,"A",,"A",,"A",,"A",,"R",4,"R",138,"R",0,"R",2,"R",0,"R",2,"R",0,"R",7,"R",1,"R",19,"R",0,"R",0,"R",5,"R",98,"R",0,"R",0,"R",2,"R",2,"R",7,"R",20,"R",0,"R",103,"R",0,"R",2,"R",0,"R",2,"R",7,"R",0,"R",7,"R",20,"R",1,"R",19,"R",2,"R",0,"R",2,"R",103,"R",5,"R",98
443979,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",4,"R",6,"R",132,"R",0,"A",,"A",,"A",,"A",,"A",,"R",4,"R",138,"R",0,"R",2,"R",0,"R",2,"R",0,"R",7,"R",1,"R",19,"R",0,"R",0,"R",5,"R",98,"R",0,"R",0,"R",2,"R",2,"R",7,"R",20,"R",0,"R",103,"R",0,"R",2,"R",0,"R",2,"R",7,"R",0,"R",7,"R",20,"R",1,"R",19,"R",2,"R",0,"R",2,"R",103,"R",5,"R",98
443997,1,999,"R",1,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",6,"R",334,"R",267,"R",3,"A",,"A",,"A",,"A",,"A",,"R",13,"R",601,"R",61,"R",50,"R",3,"R",1,"R",28,"R",22,"R",70,"R",71,"R",6,"R",7,"R",156,"R",103,"R",2,"R",5,"R",111,"R",4,"R",50,"R",141,"R",13,"R",259,"R",7,"R",4,"R",3,"R",1,"R",63,"R",34,"R",29,"R",141,"R",70,"R",71,"R",111,"R",61,"R",50,"R",259,"R",156,"R",103
443997,2,  1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",1,"R",262,"R",181,"R",1,"A",,"A",,"A",,"A",,"A",,"R",5,"R",443,"R",53,"R",40,"R",2,"R",1,"R",22,"R",16,"R",57,"R",43,"R",6,"R",5,"R",115,"R",73,"R",2,"R",2,"R",93,"R",3,"R",38,"R",100,"R",11,"R",188,"R",4,"R",3,"R",2,"R",1,"R",49,"R",28,"R",21,"R",100,"R",57,"R",43,"R",93,"R",53,"R",40,"R",188,"R",115,"R",73
443997,4,  3,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",5,"R",72,"R",86,"R",2,"A",,"A",,"A",,"A",,"A",,"R",8,"R",158,"R",8,"R",10,"R",1,"R",0,"R",6,"R",6,"R",13,"R",28,"R",0,"R",2,"R",41,"R",30,"R",0,"R",3,"R",18,"R",1,"R",12,"R",41,"R",2,"R",71,"R",3,"R",1,"R",1,"R",0,"R",14,"R",6,"R",8,"R",41,"R",13,"R",28,"R",18,"R",8,"R",10,"R",71,"R",41,"R",30
444015,1,999,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",110,"R",462,"R",2989,"R",3,"A",,"A",,"A",,"A",,"A",,"R",148,"R",3451,"R",78,"R",592,"R",2,"R",7,"R",11,"R",49,"R",322,"R",2172,"R",0,"R",0,"R",8,"R",53,"R",3,"R",3,"R",670,"R",9,"R",60,"R",2494,"R",0,"R",61,"R",6,"R",9,"R",2,"R",7,"R",60,"R",11,"R",49,"R",2494,"R",322,"R",2172,"R",670,"R",78,"R",592,"R",61,"R",8,"R",53
444015,2,  1,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",110,"R",462,"R",2989,"R",3,"A",,"A",,"A",,"A",,"A",,"R",148,"R",3451,"R",78,"R",592,"R",2,"R",7,"R",11,"R",49,"R",322,"R",2172,"R",0,"R",0,"R",8,"R",53,"R",3,"R",3,"R",670,"R",9,"R",60,"R",2494,"R",0,"R",61,"R",6,"R",9,"R",2,"R",7,"R",60,"R",11,"R",49,"R",2494,"R",322,"R",2172,"R",670,"R",78,"R",592,"R",61,"R",8,"R",53
444024,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",8,"R",575,"R",893,"R",0,"A",,"A",,"A",,"A",,"A",,"R",12,"R",1468,"R",54,"R",61,"R",13,"R",17,"R",42,"R",79,"R",94,"R",150,"R",21,"R",24,"R",297,"R",482,"R",50,"R",72,"R",115,"R",30,"R",121,"R",244,"R",45,"R",779,"R",122,"R",30,"R",13,"R",17,"R",166,"R",63,"R",103,"R",244,"R",94,"R",150,"R",115,"R",54,"R",61,"R",779,"R",297,"R",482
444024,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",8,"R",575,"R",893,"R",0,"A",,"A",,"A",,"A",,"A",,"R",12,"R",1468,"R",54,"R",61,"R",13,"R",17,"R",42,"R",79,"R",94,"R",150,"R",21,"R",24,"R",297,"R",482,"R",50,"R",72,"R",115,"R",30,"R",121,"R",244,"R",45,"R",779,"R",122,"R",30,"R",13,"R",17,"R",166,"R",63,"R",103,"R",244,"R",94,"R",150,"R",115,"R",54,"R",61,"R",779,"R",297,"R",482
444033,1,999,"R",2,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",8,"R",238,"R",154,"R",3,"A",,"A",,"A",,"A",,"A",,"R",16,"R",392,"R",13,"R",11,"R",3,"R",5,"R",6,"R",9,"R",19,"R",12,"R",1,"R",0,"R",184,"R",108,"R",2,"R",0,"R",24,"R",8,"R",15,"R",31,"R",1,"R",292,"R",2,"R",8,"R",3,"R",5,"R",16,"R",7,"R",9,"R",31,"R",19,"R",12,"R",24,"R",13,"R",11,"R",292,"R",184,"R",108
444033,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",3,"R",162,"R",92,"R",0,"A",,"A",,"A",,"A",,"A",,"R",7,"R",254,"R",11,"R",8,"R",3,"R",4,"R",2,"R",1,"R",11,"R",8,"R",0,"R",0,"R",129,"R",68,"R",2,"R",0,"R",19,"R",7,"R",3,"R",19,"R",0,"R",197,"R",2,"R",7,"R",3,"R",4,"R",3,"R",2,"R",1,"R",19,"R",11,"R",8,"R",19,"R",11,"R",8,"R",197,"R",129,"R",68
444033,4,  3,"R",2,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",5,"R",76,"R",62,"R",3,"A",,"A",,"A",,"A",,"A",,"R",9,"R",138,"R",2,"R",3,"R",0,"R",1,"R",4,"R",8,"R",8,"R",4,"R",1,"R",0,"R",55,"R",40,"R",0,"R",0,"R",5,"R",1,"R",12,"R",12,"R",1,"R",95,"R",0,"R",1,"R",0,"R",1,"R",13,"R",5,"R",8,"R",12,"R",8,"R",4,"R",5,"R",2,"R",3,"R",95,"R",55,"R",40
444042,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",622,"R",1493,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",2115,"R",622,"R",1493,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2115,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2115,"R",622,"R",1493,"Z",0,"Z",0,"Z",0
444042,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",622,"R",1493,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",2115,"R",622,"R",1493,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2115,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2115,"R",622,"R",1493,"Z",0,"Z",0,"Z",0
444051,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1,"R",29,"R",207,"R",0,"A",,"A",,"A",,"A",,"A",,"R",1,"R",236,"R",0,"R",3,"R",0,"R",1,"R",15,"R",18,"R",2,"R",59,"R",0,"R",0,"R",12,"R",125,"R",0,"R",0,"R",3,"R",1,"R",33,"R",61,"R",0,"R",137,"R",0,"R",1,"R",0,"R",1,"R",33,"R",15,"R",18,"R",61,"R",2,"R",59,"R",3,"R",0,"R",3,"R",137,"R",12,"R",125
444051,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1,"R",29,"R",207,"R",0,"A",,"A",,"A",,"A",,"A",,"R",1,"R",236,"R",0,"R",3,"R",0,"R",1,"R",15,"R",18,"R",2,"R",59,"R",0,"R",0,"R",12,"R",125,"R",0,"R",0,"R",3,"R",1,"R",33,"R",61,"R",0,"R",137,"R",0,"R",1,"R",0,"R",1,"R",33,"R",15,"R",18,"R",61,"R",2,"R",59,"R",3,"R",0,"R",3,"R",137,"R",12,"R",125
444060,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",67,"R",608,"R",442,"R",0,"A",,"A",,"A",,"A",,"A",,"R",146,"R",1050,"R",258,"R",171,"R",2,"R",2,"R",15,"R",5,"R",185,"R",135,"R",0,"R",0,"R",56,"R",46,"R",13,"R",16,"R",429,"R",4,"R",20,"R",320,"R",0,"R",102,"R",29,"R",4,"R",2,"R",2,"R",20,"R",15,"R",5,"R",320,"R",185,"R",135,"R",429,"R",258,"R",171,"R",102,"R",56,"R",46
444060,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",67,"R",608,"R",442,"R",0,"A",,"A",,"A",,"A",,"A",,"R",146,"R",1050,"R",258,"R",171,"R",2,"R",2,"R",15,"R",5,"R",185,"R",135,"R",0,"R",0,"R",56,"R",46,"R",13,"R",16,"R",429,"R",4,"R",20,"R",320,"R",0,"R",102,"R",29,"R",4,"R",2,"R",2,"R",20,"R",15,"R",5,"R",320,"R",185,"R",135,"R",429,"R",258,"R",171,"R",102,"R",56,"R",46
444079,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",27,"R",260,"R",387,"R",0,"A",,"A",,"A",,"A",,"A",,"R",38,"R",647,"R",17,"R",45,"R",2,"R",2,"R",7,"R",16,"R",194,"R",195,"R",0,"R",0,"R",25,"R",97,"R",4,"R",5,"R",62,"R",4,"R",23,"R",389,"R",0,"R",122,"R",9,"R",4,"R",2,"R",2,"R",23,"R",7,"R",16,"R",389,"R",194,"R",195,"R",62,"R",17,"R",45,"R",122,"R",25,"R",97
444079,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",27,"R",260,"R",387,"R",0,"A",,"A",,"A",,"A",,"A",,"R",38,"R",647,"R",17,"R",45,"R",2,"R",2,"R",7,"R",16,"R",194,"R",195,"R",0,"R",0,"R",25,"R",97,"R",4,"R",5,"R",62,"R",4,"R",23,"R",389,"R",0,"R",122,"R",9,"R",4,"R",2,"R",2,"R",23,"R",7,"R",16,"R",389,"R",194,"R",195,"R",62,"R",17,"R",45,"R",122,"R",25,"R",97
444088,1,999,"R",0,"R",0,"R",22,"R",24,"R",20,"R",71,"R",0,"R",3,"R",115,"R",428,"R",30,"R",78,"R",2,"R",7,"R",189,"R",611,"R",0,"R",46,"R",91,"R",3,"R",543,"R",108,"R",9,"R",800,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91,"R",20,"R",71,"R",3,"R",0,"R",3,"R",46,"R",22,"R",24,"R",543,"R",115,"R",428,"R",108,"R",30,"R",78
