UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
448123,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",19,"R",109,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",128,"R",19,"R",109,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",128,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",128,"R",19,"R",109,"Z",0,"Z",0,"Z",0
448132,1,999,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2,"R",31,"R",0,"R",31,"R",0,"R",0,"R",0,"R",2,"R",0,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31,"R",1,"R",30,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
448132,2,  1,"R",0,"R",0,"R",1,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2,"R",31,"R",0,"R",31,"R",0,"R",0,"R",0,"R",2,"R",0,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31,"R",1,"R",30,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
448141,1,999,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",5,"R",93,"Z",0,"Z",0,"R",5,"R",108,"Z",0,"R",12,"Z",0,"Z",0,"R",3,"R",98,"Z",0,"R",113,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12,"R",3,"Z",0,"R",3,"R",98,"R",5,"R",93
448141,2,  1,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",5,"R",93,"Z",0,"Z",0,"R",5,"R",108,"Z",0,"R",12,"Z",0,"Z",0,"R",3,"R",98,"Z",0,"R",113,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12,"R",3,"Z",0,"R",3,"R",98,"R",5,"R",93
448150,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",12,"R",243,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",255,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"R",71,"Z",0,"Z",0,"R",6,"R",167,"Z",0,"Z",0,"R",4,"Z",0,"R",3,"R",75,"Z",0,"R",173,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",75,"R",4,"R",71,"R",4,"R",2,"R",2,"R",173,"R",6,"R",167
448150,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",12,"R",243,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",255,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"R",71,"Z",0,"Z",0,"R",6,"R",167,"Z",0,"Z",0,"R",4,"Z",0,"R",3,"R",75,"Z",0,"R",173,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",75,"R",4,"R",71,"R",4,"R",2,"R",2,"R",173,"R",6,"R",167
448178,1,999,"P",0,"P",0,"P",86,"P",22,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",86,"P",22,"P",0,"P",108,"P",0,"P",0,"P",0,"P",0,"P",0,"P",108,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",108,"P",86,"P",22,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0
448178,2,  1,"P",0,"P",0,"P",86,"P",22,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",86,"P",22,"P",0,"P",108,"P",0,"P",0,"P",0,"P",0,"P",0,"P",108,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",108,"P",86,"P",22,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0
448196,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",52,"R",368,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",420,"R",7,"R",101,"R",0,"R",0,"R",2,"R",13,"R",33,"R",194,"R",1,"R",10,"R",9,"R",50,"R",0,"R",0,"R",108,"R",0,"R",15,"R",227,"R",11,"R",59,"R",0,"R",0,"R",0,"R",0,"R",26,"R",3,"R",23,"R",227,"R",33,"R",194,"R",108,"R",7,"R",101,"R",59,"R",9,"R",50
448196,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",52,"R",368,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",420,"R",7,"R",101,"R",0,"R",0,"R",2,"R",13,"R",33,"R",194,"R",1,"R",10,"R",9,"R",50,"R",0,"R",0,"R",108,"R",0,"R",15,"R",227,"R",11,"R",59,"R",0,"R",0,"R",0,"R",0,"R",26,"R",3,"R",23,"R",227,"R",33,"R",194,"R",108,"R",7,"R",101,"R",59,"R",9,"R",50
448202,1,999,"R",1,"R",21,"R",0,"R",9,"R",0,"R",1,"R",8,"R",47,"R",2,"R",60,"R",3,"R",14,"R",0,"R",2,"R",14,"R",154,"R",22,"R",9,"R",1,"R",55,"R",62,"R",17,"R",2,"R",168,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",55,"R",8,"R",47,"R",9,"R",0,"R",9,"R",62,"R",2,"R",60,"R",17,"R",3,"R",14
448202,2,  1,"R",1,"R",21,"R",0,"R",9,"R",0,"R",1,"R",8,"R",47,"R",2,"R",60,"R",3,"R",14,"R",0,"R",2,"R",14,"R",154,"R",22,"R",9,"R",1,"R",55,"R",62,"R",17,"R",2,"R",168,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",55,"R",8,"R",47,"R",9,"R",0,"R",9,"R",62,"R",2,"R",60,"R",17,"R",3,"R",14
448211,1,999,"Z",0,"Z",0,"R",0,"R",108,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",272,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",380,"Z",0,"R",108,"Z",0,"Z",0,"R",272,"Z",0,"Z",0,"R",380,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",0,"R",108,"R",272,"Z",0,"R",272,"Z",0,"Z",0,"Z",0
448211,2,  1,"Z",0,"Z",0,"R",0,"R",108,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",272,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",380,"Z",0,"R",108,"Z",0,"Z",0,"R",272,"Z",0,"Z",0,"R",380,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",0,"R",108,"R",272,"Z",0,"R",272,"Z",0,"Z",0,"Z",0
448220,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1,"R",35,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",36,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",33,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",34,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",34,"R",1,"R",33
448220,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1,"R",35,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",36,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",33,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",34,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",34,"R",1,"R",33
448239,1,999,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",142,"R",4,"R",142,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",146,"R",146,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
448239,2,  1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",142,"R",4,"R",142,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",146,"R",146,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
448248,1,999,"R",1,"R",1,"R",2,"R",2,"R",3,"R",2,"R",5,"R",8,"R",39,"R",59,"R",240,"R",372,"R",146,"R",147,"R",436,"R",591,"R",2,"R",4,"R",5,"R",13,"R",98,"R",612,"R",293,"R",1027,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",3,"R",2,"R",13,"R",5,"R",8,"R",4,"R",2,"R",2,"R",98,"R",39,"R",59,"R",612,"R",240,"R",372
448248,2,  1,"R",1,"R",1,"R",2,"R",2,"R",3,"R",2,"R",5,"R",8,"R",39,"R",59,"R",240,"R",372,"R",146,"R",147,"R",436,"R",591,"R",2,"R",4,"R",5,"R",13,"R",98,"R",612,"R",293,"R",1027,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",3,"R",2,"R",13,"R",5,"R",8,"R",4,"R",2,"R",2,"R",98,"R",39,"R",59,"R",612,"R",240,"R",372
448257,1,999,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",5,"R",1,"R",12,"Z",0,"R",14,"R",1,"R",42,"Z",0,"R",5,"Z",0,"R",6,"R",5,"R",13,"R",14,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",5,"Z",0,"R",5,"R",5,"Z",0,"R",5,"R",13,"R",1,"R",12
448257,2,  1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",5,"R",1,"R",12,"Z",0,"R",14,"R",1,"R",42,"Z",0,"R",5,"Z",0,"R",6,"R",5,"R",13,"R",14,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",5,"Z",0,"R",5,"R",5,"Z",0,"R",5,"R",13,"R",1,"R",12
448266,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",2,"R",14,"R",3,"R",31,"Z",0,"R",6,"R",5,"R",54,"Z",0,"Z",0,"R",3,"Z",0,"R",16,"R",34,"R",6,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",2,"R",14,"R",34,"R",3,"R",31
448266,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",2,"R",14,"R",3,"R",31,"Z",0,"R",6,"R",5,"R",54,"Z",0,"Z",0,"R",3,"Z",0,"R",16,"R",34,"R",6,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",2,"R",14,"R",34,"R",3,"R",31
448275,1,999,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",52,"Z",0,"Z",0,"R",11,"R",54,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",60,"Z",0,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",60,"R",8,"R",52
448275,2,  1,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",52,"Z",0,"Z",0,"R",11,"R",54,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",60,"Z",0,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",60,"R",8,"R",52
448284,1,999,"R",3,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",105,"R",381,"R",977,"R",2550,"R",5,"A",,"A",,"A",,"A",,"A",,"R",486,"R",3527,"R",8,"R",40,"R",5,"R",6,"R",8,"R",9,"R",30,"R",18,"R",0,"R",2,"R",809,"R",2077,"R",9,"R",15,"R",48,"R",11,"R",17,"R",48,"R",2,"R",2886,"R",24,"R",11,"R",5,"R",6,"R",19,"R",8,"R",11,"R",48,"R",30,"R",18,"R",48,"R",8,"R",40,"R",2886,"R",809,"R",2077
448284,2,  1,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",7,"R",468,"R",657,"R",2,"A",,"A",,"A",,"A",,"A",,"R",17,"R",1125,"R",8,"R",12,"R",4,"R",3,"R",5,"R",7,"R",18,"R",12,"R",0,"R",1,"R",415,"R",603,"R",7,"R",11,"R",20,"R",7,"R",12,"R",30,"R",1,"R",1018,"R",18,"R",7,"R",4,"R",3,"R",13,"R",5,"R",8,"R",30,"R",18,"R",12,"R",20,"R",8,"R",12,"R",1018,"R",415,"R",603
448284,4,  3,"R",2,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",95,"R",374,"R",509,"R",1893,"R",3,"A",,"A",,"A",,"A",,"A",,"R",469,"R",2402,"R",0,"R",28,"R",1,"R",3,"R",3,"R",2,"R",12,"R",6,"R",0,"R",1,"R",394,"R",1474,"R",2,"R",4,"R",28,"R",4,"R",5,"R",18,"R",1,"R",1868,"R",6,"R",4,"R",1,"R",3,"R",6,"R",3,"R",3,"R",18,"R",12,"R",6,"R",28,"R",0,"R",28,"R",1868,"R",394,"R",1474
448309,1,999,"R",0,"R",1,"R",257,"R",1336,"R",33,"R",62,"R",10,"R",10,"R",12,"R",46,"R",300,"R",468,"R",41,"R",137,"R",653,"R",2060,"R",1,"R",1593,"R",95,"R",20,"R",58,"R",768,"R",178,"R",2713,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",95,"R",33,"R",62,"R",20,"R",10,"R",10,"R",1593,"R",257,"R",1336,"R",58,"R",12,"R",46,"R",768,"R",300,"R",468
448309,2,  1,"R",0,"R",0,"R",215,"R",1160,"R",31,"R",60,"R",8,"R",7,"R",11,"R",41,"R",216,"R",389,"R",37,"R",125,"R",518,"R",1782,"R",0,"R",1375,"R",91,"R",15,"R",52,"R",605,"R",162,"R",2300,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91,"R",31,"R",60,"R",15,"R",8,"R",7,"R",1375,"R",215,"R",1160,"R",52,"R",11,"R",41,"R",605,"R",216,"R",389
448309,4,  3,"R",0,"R",1,"R",42,"R",176,"R",2,"R",2,"R",2,"R",3,"R",1,"R",5,"R",84,"R",79,"R",4,"R",12,"R",135,"R",278,"R",1,"R",218,"R",4,"R",5,"R",6,"R",163,"R",16,"R",413,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",2,"R",2,"R",5,"R",2,"R",3,"R",218,"R",42,"R",176,"R",6,"R",1,"R",5,"R",163,"R",84,"R",79
448318,1,999,"Z",0,"R",2,"R",19,"R",29,"R",7,"R",38,"R",7,"R",9,"R",121,"R",362,"R",174,"R",370,"R",97,"R",168,"R",425,"R",978,"R",2,"R",48,"R",45,"R",16,"R",483,"R",544,"R",265,"R",1403,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",45,"R",7,"R",38,"R",16,"R",7,"R",9,"R",48,"R",19,"R",29,"R",483,"R",121,"R",362,"R",544,"R",174,"R",370
448318,2,  1,"Z",0,"R",1,"R",16,"R",18,"R",4,"R",17,"R",6,"R",7,"R",87,"R",201,"R",129,"R",162,"R",73,"R",72,"R",315,"R",478,"R",1,"R",34,"R",21,"R",13,"R",288,"R",291,"R",145,"R",793,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",4,"R",17,"R",13,"R",6,"R",7,"R",34,"R",16,"R",18,"R",288,"R",87,"R",201,"R",291,"R",129,"R",162
448318,4,  3,"Z",0,"R",1,"R",3,"R",11,"R",3,"R",21,"R",1,"R",2,"R",34,"R",161,"R",45,"R",208,"R",24,"R",96,"R",110,"R",500,"R",1,"R",14,"R",24,"R",3,"R",195,"R",253,"R",120,"R",610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",3,"R",21,"R",3,"R",1,"R",2,"R",14,"R",3,"R",11,"R",195,"R",34,"R",161,"R",253,"R",45,"R",208
448345,1,999,"Z",0,"Z",0,"R",58,"R",115,"R",1,"R",4,"R",1,"R",11,"R",10,"R",9,"R",190,"R",317,"R",67,"R",109,"R",327,"R",565,"Z",0,"R",173,"R",5,"R",12,"R",19,"R",507,"R",176,"R",892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",1,"R",4,"R",12,"R",1,"R",11,"R",173,"R",58,"R",115,"R",19,"R",10,"R",9,"R",507,"R",190,"R",317
448345,2,  1,"Z",0,"Z",0,"R",58,"R",115,"R",1,"R",4,"R",1,"R",11,"R",10,"R",9,"R",190,"R",317,"R",67,"R",109,"R",327,"R",565,"Z",0,"R",173,"R",5,"R",12,"R",19,"R",507,"R",176,"R",892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",1,"R",4,"R",12,"R",1,"R",11,"R",173,"R",58,"R",115,"R",19,"R",10,"R",9,"R",507,"R",190,"R",317
448354,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",8,"R",29,"R",207,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",11,"R",236,"R",13,"R",120,"Z",0,"Z",0,"R",2,"R",4,"R",7,"R",52,"R",2,"R",5,"R",2,"R",18,"Z",0,"Z",0,"R",133,"Z",0,"R",6,"R",59,"R",7,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",4,"R",9,"R",59,"R",7,"R",52,"R",133,"R",13,"R",120,"R",20,"R",2,"R",18
448354,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",8,"R",29,"R",207,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",11,"R",236,"R",13,"R",120,"Z",0,"Z",0,"R",2,"R",4,"R",7,"R",52,"R",2,"R",5,"R",2,"R",18,"Z",0,"Z",0,"R",133,"Z",0,"R",6,"R",59,"R",7,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",4,"R",9,"R",59,"R",7,"R",52,"R",133,"R",13,"R",120,"R",20,"R",2,"R",18
448363,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",23,"R",116,"R",733,"R",0,"A",,"A",,"A",,"A",,"A",,"R",34,"R",849,"R",17,"R",78,"R",0,"R",13,"R",3,"R",17,"R",15,"R",224,"R",0,"R",0,"R",70,"R",378,"R",0,"R",0,"R",95,"R",13,"R",20,"R",239,"R",0,"R",448,"R",0,"R",13,"R",0,"R",13,"R",20,"R",3,"R",17,"R",239,"R",15,"R",224,"R",95,"R",17,"R",78,"R",448,"R",70,"R",378
448363,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",23,"R",116,"R",733,"R",0,"A",,"A",,"A",,"A",,"A",,"R",34,"R",849,"R",17,"R",78,"R",0,"R",13,"R",3,"R",17,"R",15,"R",224,"R",0,"R",0,"R",70,"R",378,"R",0,"R",0,"R",95,"R",13,"R",20,"R",239,"R",0,"R",448,"R",0,"R",13,"R",0,"R",13,"R",20,"R",3,"R",17,"R",239,"R",15,"R",224,"R",95,"R",17,"R",78,"R",448,"R",70,"R",378
448372,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",11,"R",201,"R",360,"R",0,"A",,"A",,"A",,"A",,"A",,"R",11,"R",561,"R",29,"R",49,"R",2,"R",3,"R",48,"R",45,"R",19,"R",91,"R",6,"R",3,"R",89,"R",141,"R",8,"R",17,"R",78,"R",5,"R",93,"R",110,"R",9,"R",230,"R",25,"R",5,"R",2,"R",3,"R",102,"R",54,"R",48,"R",110,"R",19,"R",91,"R",78,"R",29,"R",49,"R",230,"R",89,"R",141
