unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
364946,"R",0,"R",457000,"A",
364955,"R",0,"R",906300,"A",
364964,"R",0,"R",90202,"A",
364973,"R",29264,"R",733584,"A",
365055,"R",56976,"R",0,"A",
365073,"R",0,"R",114819,"A",
365091,"R",0,"R",189358,"A",
365125,"R",0,"R",212413,"A",
365198,"R",2625,"R",76125,"A",
365204,"R",18630,"R",372600,"A",
365213,"R",0,"R",626334,"A",
365240,"R",0,"R",42000,"A",
365277,"R",0,"R",10196,"A",
365310,"R",19155,"R",0,"A",
365374,"R",0,"R",707700,"A",
365383,"R",0,"R",218400,"A",
365392,"R",0,"R",27500,"A",
365426,"A",,"A",,"R",6910
365453,"R",0,"R",35000,"A",
365480,"R",0,"R",529500,"A",
365505,"R",0,"R",61283,"A",
365569,"R",0,"R",33245,"A",
365639,"R",8392,"R",83920,"A",
365693,"R",0,"R",180050,"A",
365824,"R",0,"R",79920,"A",
365833,"R",0,"R",89280,"A",
365912,"R",0,"R",415800,"A",
365930,"R",0,"R",56304,"A",
366155,"R",0,"R",57000,"A",
366191,"R",0,"R",4028761,"A",
366252,"R",158215,"R",0,"A",
366261,"R",9100,"R",80276,"A",
366270,"R",0,"R",893910,"A",
366289,"R",4584,"R",0,"A",
366340,"R",2635,"R",0,"A",
366368,"A",,"A",,"R",3725
366395,"R",396496,"R",0,"A",
366401,"R",121374,"R",15257,"A",
366438,"R",0,"R",35520,"A",
366447,"R",53810,"R",0,"A",
366456,"R",62062,"R",0,"A",
366465,"R",86063,"R",0,"A",
366535,"R",53136,"R",0,"A",
366544,"R",34010,"R",371510,"A",
366553,"R",10789,"R",0,"A",
366571,"R",0,"R",63920,"A",
366580,"R",10933,"R",0,"A",
366605,"A",,"A",,"R",4730
366614,"R",0,"R",246900,"A",
366623,"R",0,"R",53550,"A",
366632,"R",70805,"R",1500,"A",
366650,"R",22888,"R",0,"A",
366678,"R",26162,"R",0,"A",
366696,"R",29923,"R",0,"A",
366711,"R",173106,"R",0,"R",8536
366748,"R",276,"R",0,"R",6412
366784,"R",36,"R",0,"R",1274
366793,"A",,"A",,"R",528
366906,"R",13175,"R",252960,"A",
366960,"R",29162,"R",0,"A",
367024,"R",36932,"R",0,"A",
367051,"R",0,"R",114000,"A",
367088,"R",0,"R",35497,"A",
367097,"R",2935,"R",31900,"A",
367103,"R",3996,"R",63825,"A",
367112,"R",30288,"R",1211520,"A",
367130,"R",0,"R",172700,"A",
367158,"R",0,"R",82800,"A",
367176,"R",0,"R",225000,"A",
367194,"R",13725,"R",0,"A",
367316,"R",25500,"R",546000,"A",
367334,"R",0,"R",101520,"A",
367343,"R",19720,"R",43500,"A",
367361,"R",1258,"R",27380,"A",
367389,"R",18855,"R",0,"A",
367398,"R",11399,"R",242750,"A",
367413,"R",69405,"R",0,"A",
367431,"R",0,"R",63000,"A",
367459,"R",83174,"R",0,"A",
367608,"R",0,"R",112360,"A",
367662,"R",0,"R",78289,"A",
367723,"R",0,"R",8829,"A",
367839,"R",801,"R",0,"A",
367875,"R",0,"R",143650,"A",
367884,"R",36312,"R",0,"R",2643
367893,"R",363,"R",0,"R",474
367909,"R",9412,"R",0,"R",2581
367936,"R",861,"R",0,"R",13972
367972,"R",0,"R",172900,"A",
367981,"R",0,"R",102025,"A",
367990,"R",0,"R",179340,"A",
368036,"R",0,"R",68704,"A",
368160,"R",0,"R",93060,"A",
368188,"R",0,"R",157500,"A",
368203,"R",0,"R",127500,"A",
368230,"R",0,"R",176400,"A",
368364,"R",1050,"R",90000,"A",
368407,"R",0,"R",61698,"A",
368443,"R",14827,"R",0,"A",
368452,"R",76,"R",8100,"A",
368540,"R",0,"R",36000,"A",
368601,"R",16280,"R",0,"A",
368629,"R",0,"R",776334,"A",
368771,"R",4272,"R",128160,"A",
368780,"R",0,"R",262271,"A",
368799,"R",0,"R",284072,"A",
368805,"R",0,"R",934920,"A",
368832,"R",0,"R",114995,"A",
368911,"R",55282,"R",0,"A",
368993,"R",0,"R",68887,"A",
369020,"R",0,"R",56000,"A",
369084,"R",19051,"R",0,"A",
369109,"R",0,"R",73560,"A",
369172,"R",51014,"R",0,"A",
369181,"R",15869,"R",0,"A",
369242,"R",0,"R",174000,"A",
369400,"R",0,"R",3047551,"A",
369419,"R",0,"R",2150201,"A",
369446,"R",0,"R",248250,"A",
369455,"R",80,"R",1200,"A",
369516,"R",6936,"R",0,"A",
369622,"R",0,"R",126000,"A",
369659,"A",,"A",,"R",10959
369668,"R",0,"R",58,"A",
369686,"R",0,"R",171608,"A",
369695,"R",0,"R",194554,"A",
369783,"R",0,"R",759557,"A",
369792,"R",0,"R",49080,"A",
369817,"A",,"A",,"R",1830
369853,"R",0,"R",138629,"A",
369862,"R",0,"R",125388,"A",
369905,"R",4659,"R",6212,"A",
369950,"R",0,"R",70972,"A",
371034,"R",0,"R",31500,"A",
371052,"R",0,"R",1369860,"A",
371140,"R",0,"R",85800,"A",
371186,"R",2952,"R",59040,"A",
371265,"R",0,"R",671730,"A",
371760,"R",36932,"R",0,"A",
371779,"R",70688,"R",0,"A",
371830,"R",0,"R",92111,"A",
371928,"R",1159,"R",198189,"A",
371964,"R",7167,"R",215000,"A",
371982,"R",40898,"R",586800,"A",
372028,"R",0,"R",70348,"A",
372037,"R",0,"R",409536,"A",
372073,"R",0,"R",159687,"A",
372082,"R",0,"R",9670,"A",
372143,"R",0,"R",636860,"A",
372161,"R",6840,"R",136800,"A",
372213,"R",611311,"R",0,"R",286736
372222,"R",66122,"R",0,"R",14233
372240,"R",0,"R",19260,"A",
372329,"R",6360,"R",128808,"A",
372356,"R",0,"R",250155,"A",
372462,"R",0,"R",40390,"A",
372480,"R",0,"R",272957,"A",
372505,"R",0,"R",66304,"A",
372578,"R",21228,"R",0,"A",
372718,"R",0,"R",54506,"A",
372772,"R",0,"R",230039,"A",
372833,"R",0,"R",104640,"A",
372921,"R",9956,"R",298680,"A",
372958,"R",22752,"R",324216,"A",
373058,"R",34164,"R",0,"A",
373085,"R",7928,"R",0,"A",
373119,"R",0,"R",192424,"A",
373216,"R",0,"R",128593,"A",
373261,"R",1500,"R",1080,"A",
373340,"R",0,"R",163581,"A",
373447,"R",1824,"R",0,"A",
373535,"R",0,"R",112108,"A",
373605,"R",0,"R",48876,"A",
373669,"R",0,"R",1044,"A",
373678,"R",0,"R",99000,"A",
373696,"R",0,"R",201110,"A",
373711,"R",556,"R",540,"A",
373784,"R",0,"R",197238,"A",
373827,"R",5658,"R",0,"A",
373890,"R",0,"R",366480,"A",
373906,"R",0,"R",72900,"A",
373951,"R",0,"R",32079,"A",
374024,"A",,"A",,"R",950
374060,"R",0,"R",10050,"A",
374112,"R",0,"R",28390,"A",
374291,"R",0,"R",67500,"A",
374316,"R",0,"R",4193625,"A",
374440,"R",0,"R",61500,"A",
374495,"R",0,"R",57000,"A",
374574,"R",21744,"R",0,"A",
374592,"R",0,"R",105546,"A",
374680,"R",0,"R",196352,"A",
374699,"R",0,"R",144364,"A",
374875,"R",23922,"R",514064,"A",
374927,"R",0,"R",99600,"A",
374972,"R",16197,"R",105287,"A",
374990,"R",0,"R",56580,"A",
375009,"R",0,"R",28140,"A",
375106,"R",0,"R",40570,"A",
375230,"R",4170,"R",0,"A",
375300,"R",0,"R",423000,"A",
375319,"R",0,"R",168300,"A",
375373,"R",0,"R",81900,"A",
375407,"R",0,"R",18084,"A",
375416,"R",15648,"R",222984,"A",
375470,"R",0,"R",5760,"Z",0
375489,"R",28656,"R",0,"A",
375540,"R",0,"R",122400,"A",
375559,"R",0,"R",118000,"A",
375568,"R",0,"R",14172,"A",
375647,"R",5320,"R",0,"A",
375656,"R",0,"R",93173,"A",
375683,"R",0,"R",294000,"A",
375692,"R",0,"R",100800,"A",
375708,"R",0,"R",250000,"A",
375717,"R",0,"R",157000,"A",
375726,"R",0,"R",179550,"A",
375735,"R",888,"R",191925,"A",
375744,"R",0,"R",560950,"A",
375753,"R",0,"R",26647,"A",
375762,"R",0,"R",49644,"A",
375841,"R",96942,"R",1035648,"A",
375878,"R",0,"R",168250,"A",
375902,"R",0,"R",15300,"A",
375939,"R",14740,"R",294800,"A",
375948,"R",0,"R",1538200,"A",
375966,"R",0,"R",103275,"A",
375984,"R",0,"R",157796,"A",
376039,"R",2034,"R",109890,"A",
376109,"R",0,"R",23242,"A",
376118,"R",0,"R",247576,"A",
376127,"R",0,"R",183432,"A",
376136,"R",12588,"R",300752,"A",
376224,"R",2340,"R",311484,"A",
376242,"R",0,"R",147600,"A",
376288,"R",1296,"R",38880,"A",
376321,"R",18900,"R",0,"A",
376330,"R",26892,"R",0,"A",
376349,"R",0,"R",337050,"A",
376385,"R",10882,"R",746414,"A",
376446,"R",0,"R",154600,"A",
376631,"R",0,"R",89600,"A",
376668,"R",0,"R",157500,"A",
376677,"R",0,"R",94800,"A",
376695,"R",16700,"R",0,"A",
376950,"R",4103,"R",118000,"A",
376987,"R",0,"R",141000,"A",
377069,"R",37728,"R",0,"A",
377111,"R",14400,"R",728000,"A",
377193,"R",0,"R",9000,"A",
377218,"R",0,"R",74880,"A",
377236,"R",0,"R",54934,"A",
377272,"R",0,"R",42450,"A",
377281,"R",0,"R",164400,"A",
377315,"R",0,"R",151254,"A",
377342,"R",5714,"R",171444,"A",
377403,"R",1500,"R",1500,"A",
377421,"R",0,"R",147750,"A",
377449,"R",0,"R",221760,"A",
377458,"R",0,"R",496128,"A",
377485,"R",0,"R",1494,"A",
377519,"R",16218,"R",326904,"A",
377546,"R",6075,"R",109350,"A",
377555,"R",53781,"R",0,"R",6387
377564,"R",65566,"R",0,"R",8956
377634,"R",402,"R",17224,"A",
377643,"R",0,"R",142460,"A",
377652,"R",3112,"R",0,"A",
377661,"R",2808,"R",0,"A",
377670,"R",1405,"R",0,"A",
377722,"R",0,"R",345328,"A",
377759,"R",0,"R",131520,"A",
378105,"R",7810,"R",0,"A",
378406,"R",28400,"R",0,"A",
378576,"A",,"A",,"R",15334
378956,"R",0,"R",295680,"A",
379029,"R",0,"R",409648,"A",
379074,"R",0,"R",35700,"A",
379135,"R",0,"R",279000,"A",
379463,"R",0,"R",122560,"A",
379621,"R",0,"R",194589,"A",
379685,"R",900,"R",505500,"A",
379746,"R",0,"R",1694,"A",
379782,"R",6594,"R",105504,"R",2010
379889,"R",30,"R",16,"R",30
380067,"R",1293,"R",203647,"A",
380094,"R",16032,"R",288200,"A",
380137,"R",0,"R",137700,"A",
380298,"R",21733,"R",0,"A",
380359,"R",7304,"R",0,"A",
380368,"R",25860,"R",0,"A",
380377,"R",11414,"R",0,"A",
380401,"R",0,"R",211327,"A",
380410,"R",0,"R",447500,"A",
380438,"R",22473,"R",0,"A",
380447,"R",0,"R",163520,"A",
380456,"R",0,"R",235440,"A",
380465,"R",39158,"R",0,"R",18324
380474,"R",42710,"R",718050,"A",
380836,"R",17561,"R",0,"A",
380845,"R",16943,"R",0,"A",
380854,"R",25441,"R",0,"A",
380863,"R",14523,"R",0,"A",
380872,"R",27089,"R",0,"A",
381237,"R",0,"R",136290,"A",
381255,"R",0,"R",113070,"A",
381282,"R",0,"R",193720,"A",
381325,"R",0,"R",151950,"A",
381334,"R",0,"R",48870,"A",
381343,"R",0,"R",60570,"A",
381352,"A",,"A",,"R",3897
381370,"R",0,"R",514680,"A",
381404,"R",0,"R",159842,"A",
381486,"R",0,"R",18975,"A",
381501,"R",24,"R",1000,"A",
381529,"R",28540,"R",0,"A",
381617,"R",39970,"R",410877,"A",
381635,"R",0,"R",125350,"A",
381644,"R",0,"R",298368,"A",
381699,"R",0,"R",46000,"A",
381705,"R",0,"R",65250,"A",
381732,"R",2108,"R",126955,"A",
381741,"R",16912,"R",0,"A",
381750,"R",0,"R",105450,"A",
381787,"R",40830,"R",471810,"Z",0
381796,"R",20743,"R",265680,"A",
381848,"R",5439,"R",8272,"A",
381909,"R",33643,"R",0,"A",
381945,"R",0,"R",200160,"A",
381990,"R",10836,"R",0,"A",
382018,"R",0,"R",30448,"A",
382027,"R",11922,"R",0,"A",
382054,"R",0,"R",445283,"A",
382063,"R",6920,"R",0,"R",24183
382106,"R",0,"R",21000,"A",
382258,"R",0,"R",194250,"A",
382267,"R",0,"R",250343,"A",
382276,"R",0,"R",13000,"A",
382382,"R",0,"R",183060,"A",
382416,"R",0,"R",866663,"A",
382443,"R",0,"R",3832,"A",
382461,"R",0,"R",2081600,"A",
382504,"R",17950,"R",0,"A",
382531,"R",29646,"R",0,"A",
382708,"R",5292,"R",0,"A",
382771,"R",13632,"R",267740,"A",
382780,"R",0,"R",103500,"A",
382896,"R",99,"R",600,"Z",0
382902,"R",0,"R",45342,"A",
382911,"R",3394,"R",0,"A",
382957,"R",0,"R",105660,"A",
382975,"R",0,"R",279726,"A",
383020,"A",,"A",,"R",4576
383084,"R",0,"R",2800001,"A",
383163,"R",0,"R",436520,"A",
383172,"R",0,"R",194320,"A",
383190,"R",41822,"R",0,"A",
383251,"R",0,"R",111000,"A",
383279,"R",0,"R",82920,"A",
383297,"R",0,"R",120449,"A",
383312,"R",0,"R",75480,"A",
383330,"R",0,"R",18909,"A",
383367,"R",0,"R",253008,"A",
383376,"R",0,"R",71665,"A",
383400,"R",2822,"R",0,"A",
383419,"R",0,"R",42469,"A",
383464,"R",0,"R",45000,"A",
383507,"R",876,"R",0,"A",
383525,"R",0,"R",120330,"A",
383765,"R",0,"R",228681,"A",
383792,"R",1293,"R",232238,"A",
383880,"R",0,"R",392326,"A",
383899,"R",14941,"R",346230,"A",
383950,"R",11457,"R",0,"A",
383996,"R",9814,"R",0,"A",
384184,"R",0,"R",427380,"A",
384193,"R",0,"R",298680,"A",
384209,"R",124310,"R",1891680,"A",
384254,"R",2334,"R",0,"A",
384306,"A",,"A",,"R",2549
384333,"R",78544,"R",0,"A",
384342,"R",93312,"R",0,"A",
384360,"R",58812,"R",0,"A",
384379,"R",30026,"R",0,"A",
384388,"R",18400,"R",0,"A",
384397,"R",21272,"R",0,"A",
384412,"R",1835,"R",0,"A",
384421,"R",1860,"R",0,"A",
385008,"R",0,"R",765406,"A",
385132,"R",0,"R",46888,"A",
385503,"R",11498,"R",237250,"A",
385549,"R",0,"R",212050,"A",
385619,"R",7006,"R",0,"R",1120
385929,"R",0,"R",62880,"A",
386153,"R",15630,"R",0,"A",
386472,"R",896,"R",0,"A",
387235,"R",0,"R",17424,"A",
387660,"R",0,"R",5760,"A",
387819,"R",0,"R",60000,"A",
387837,"R",870,"R",0,"R",360
387925,"R",0,"R",199505,"A",
388043,"R",14190,"R",0,"A",
388098,"R",0,"R",944,"A",
388511,"R",0,"R",119400,"A",
388520,"R",19097,"R",0,"A",
388663,"R",0,"R",108090,"A",
388681,"R",0,"R",94500,"A",
389620,"R",0,"R",38220,"A",
389727,"R",0,"R",710558,"A",
389860,"R",0,"R",185649,"A",
390394,"R",0,"R",193000,"A",
390701,"R",154992,"R",1859904,"R",4256
390905,"R",0,"R",58800,"A",
391333,"R",0,"R",70800,"A",
391564,"R",2091,"R",62722,"A",
391582,"R",0,"R",26110,"A",
391616,"R",0,"R",49290,"A",
391759,"R",0,"R",15000,"A",
391810,"R",0,"R",73420,"A",
392257,"R",6732,"R",235620,"A",
392415,"R",1584,"R",0,"A",
392798,"R",0,"R",99000,"A",
392840,"R",7190,"R",0,"R",350
393180,"R",0,"R",359232,"A",
393524,"R",0,"R",170823,"A",
393861,"R",0,"R",268543,"A",
393977,"R",0,"R",39715,"A",
394679,"R",0,"R",163048,"A",
394846,"R",0,"R",130860,"A",
395283,"R",11412,"R",228240,"A",
395362,"R",28039,"R",14333,"A",
395733,"R",2935,"R",88050,"A",
396000,"R",0,"R",95350,"A",
396152,"R",30368,"R",3796,"A",
396310,"R",0,"R",90800,"A",
397270,"R",0,"R",15840,"A",
397641,"R",0,"R",262800,"A",
397942,"R",0,"R",101520,"A",
398130,"R",47886,"R",0,"A",
398574,"R",81702,"R",980424,"A",
399212,"R",191423,"R",49010,"A",
399869,"R",19740,"R",223380,"R",52
399911,"R",8275,"R",0,"R",243
400080,"R",0,"R",381307,"A",
400637,"R",0,"R",619020,"A",
401250,"A",,"A",,"R",8484
401481,"R",0,"R",231650,"A",
402493,"R",22465,"R",0,"R",29177
402563,"R",0,"R",173620,"A",
402615,"R",50923,"R",0,"R",5212
402633,"R",5118,"R",0,"A",
402776,"R",17000,"R",0,"A",
402800,"R",0,"R",672600,"A",
402828,"A",,"A",,"R",725
403405,"R",900,"R",129000,"A",
403414,"R",0,"R",90000,"A",
403469,"R",28485,"R",0,"A",
403478,"R",34354,"R",0,"A",
403487,"R",63723,"R",0,"A",
404055,"R",13550,"R",260160,"A",
404073,"R",78894,"R",0,"R",0
404082,"R",119301,"R",0,"R",0
404329,"R",308,"R",0,"A",
404338,"R",4114,"R",0,"R",2130
404365,"R",24717,"R",0,"A",
404374,"R",7524,"R",16500,"A",
404383,"R",22494,"R",58704,"A",
404426,"R",50491,"R",0,"A",
404499,"R",0,"R",694860,"A",
404505,"R",78500,"R",136800,"A",
404514,"R",0,"R",510919,"A",
404532,"R",0,"R",90000,"A",
404648,"R",37608,"R",0,"A",
404657,"A",,"A",,"R",1320
404675,"R",0,"R",606,"A",
404684,"R",0,"R",613080,"A",
404718,"R",0,"R",102000,"A",
404806,"R",9372,"R",0,"A",
404912,"R",0,"R",1196728,"A",
404921,"R",25221,"R",378320,"A",
404949,"R",58787,"R",0,"R",61486
404994,"R",44280,"R",0,"A",
405003,"R",0,"R",1800,"A",
405012,"R",0,"R",1800,"A",
405021,"R",0,"R",1800,"A",
405058,"R",3510,"R",0,"A",
405076,"R",0,"R",494100,"A",
405173,"R",3396,"R",0,"A",
405562,"R",0,"R",556800,"A",
405748,"R",0,"R",50683,"A",
405784,"A",,"A",,"R",1800
405854,"R",4740,"R",0,"A",
405872,"R",51558,"R",0,"A",
405979,"R",40849,"R",0,"R",19122
405988,"R",38737,"R",0,"R",21364
405997,"R",57306,"R",0,"R",13134
406006,"R",78461,"R",0,"R",19962
406015,"R",181560,"R",0,"R",42196
406024,"R",0,"R",197280,"A",
406033,"R",0,"R",73440,"A",
406051,"R",0,"R",124500,"A",
406060,"R",0,"R",66000,"A",
406149,"R",0,"R",82560,"A",
406194,"R",1385710,"R",18404613,"A",
406200,"R",35684,"R",0,"A",
406219,"R",15712,"R",158425,"A",
406264,"R",32100,"R",348600,"A",
406273,"R",0,"R",43008,"A",
406325,"R",0,"R",78520,"A",
406361,"R",0,"R",59598,"A",
406398,"R",0,"R",416517,"A",
406413,"R",0,"R",60840,"A",
406422,"R",0,"R",84915,"A",
406486,"R",5200,"R",104000,"A",
406495,"R",1500,"R",292500,"A",
406547,"R",17606,"R",0,"A",
406556,"R",0,"R",1944,"A",
407009,"R",122809,"R",0,"R",17752
407054,"R",5275,"R",0,"A",
407063,"R",29882,"R",0,"A",
407090,"R",0,"R",477000,"A",
407106,"R",0,"R",119776,"A",
407142,"R",0,"R",95550,"A",
407151,"R",0,"R",147000,"A",
407179,"R",0,"R",307950,"A",
407258,"R",18187,"R",0,"R",53
407285,"R",27954,"R",0,"A",
407319,"R",14268,"R",0,"A",
407328,"R",0,"R",131000,"A",
407355,"R",0,"R",263790,"A",
407382,"R",0,"R",18819,"A",
407391,"R",0,"R",70412,"A",
407407,"R",0,"R",63351,"A",
407425,"R",0,"R",88872,"A",
407434,"R",0,"R",144900,"A",
407452,"R",0,"R",55472,"A",
407461,"R",0,"R",189900,"A",
407470,"R",0,"R",141855,"A",
407489,"R",1500,"R",67500,"A",
407504,"R",0,"R",108760,"A",
407513,"R",0,"R",148715,"A",
407522,"R",1939,"R",27750,"A",
407568,"R",0,"R",22961,"A",
407577,"R",0,"R",290312,"A",
407595,"R",0,"R",6400,"A",
407601,"R",0,"R",22050,"A",
407629,"A",,"A",,"R",1530
407638,"R",21062,"R",0,"A",
407665,"R",2556,"R",0,"A",
407683,"R",0,"R",107800,"A",
407692,"R",16943,"R",0,"A",
407708,"R",0,"R",315184,"A",
407726,"R",0,"R",147600,"A",
407735,"R",0,"R",187200,"A",
407744,"R",0,"R",101118,"A",
407832,"R",0,"R",24635,"A",
407975,"R",16866,"R",0,"A",
407984,"R",7322,"R",0,"A",
408002,"R",3918,"R",0,"A",
408039,"R",22272,"R",139200,"A",
408057,"R",0,"R",94088,"A",
408066,"R",0,"R",65227,"A",
408163,"R",0,"R",56400,"A",
408312,"R",0,"R",92400,"A",
408385,"R",0,"R",450000,"A",
408394,"R",18333,"R",493160,"A",
408437,"R",1416,"R",0,"A",
408747,"R",770,"R",13090,"A",
408844,"R",87960,"R",0,"A",
408862,"R",0,"R",118800,"A",
408914,"R",19447,"R",0,"A",
409032,"R",0,"R",226800,"A",
409069,"R",28270,"R",0,"A",
409120,"R",780,"R",168180,"A",
409166,"R",0,"R",162071,"A",
409193,"R",0,"R",583200,"A",
409209,"R",0,"R",246000,"A",
409245,"R",0,"R",52800,"A",
409254,"A",,"A",,"R",2768
409281,"R",7732,"R",161250,"A",
409315,"R",262548,"R",0,"A",
409324,"R",0,"R",172198,"A",
409333,"R",1872,"R",0,"A",
409537,"R",0,"R",56232,"A",
409546,"R",0,"R",132480,"A",
409591,"R",0,"R",178900,"A",
409670,"R",0,"R",1735200,"A",
409689,"R",6165,"R",0,"R",2925
409698,"R",94576,"R",0,"R",6838
409829,"R",24623,"R",213760,"A",
409838,"R",37346,"R",146100,"A",
409874,"R",38494,"R",0,"A",
410070,"R",0,"R",187190,"A",
410283,"R",6000,"R",0,"A",
410496,"R",7551,"R",0,"A",
410502,"R",41475,"R",553000,"A",
410520,"R",0,"R",388656,"A",
410539,"R",26992,"R",404880,"A",
410788,"R",0,"R",451200,"A",
410797,"R",0,"R",181188,"A",
411055,"R",20352,"R",217620,"A",
411374,"R",0,"R",238350,"A",
411684,"R",0,"R",516140,"A",
411754,"R",0,"R",59827,"A",
411806,"R",10032,"R",14400,"A",
412003,"R",0,"R",72640,"A",
412173,"R",0,"R",115116,"A",
412535,"R",0,"R",44280,"A",
412544,"R",0,"R",159550,"A",
412599,"R",26992,"R",641800,"A",
412650,"R",0,"R",36485,"A",
412854,"R",0,"R",53200,"A",
413176,"R",0,"R",18034,"A",
413185,"R",4579,"R",0,"A",
413343,"R",0,"R",50400,"A",
413413,"R",10474,"R",0,"R",90688
413501,"R",0,"R",1493,"A",
413565,"R",4212,"R",63180,"A",
413617,"R",8743,"R",0,"A",
413626,"R",4577,"R",0,"A",
413635,"R",378840,"R",441980,"A",
413644,"A",,"A",,"R",3903
413680,"R",0,"R",1500,"A",
413723,"R",9554,"R",0,"A",
413778,"R",1805,"R",0,"A",
413802,"R",175157,"R",525472,"A",
413820,"R",0,"R",57000,"A",
413839,"R",14195,"R",0,"A",
413848,"R",23633,"R",0,"A",
413857,"R",19520,"R",0,"A",
413866,"R",14774,"R",0,"A",
413875,"R",8980,"R",0,"A",
413884,"R",16373,"R",0,"A",
413909,"R",183,"R",0,"A",
413918,"R",1287,"R",0,"A",
413945,"R",0,"R",171756,"A",
413972,"R",0,"R",189000,"A",
414027,"R",13307,"R",0,"A",
414036,"R",15406,"R",0,"A",
414054,"R",0,"R",39200,"A",
414063,"R",0,"R",104400,"A",
414124,"R",0,"R",142447,"A",
414160,"R",41127,"R",0,"R",0
414452,"R",0,"R",92217,"A",
414461,"R",104688,"R",0,"A",
414489,"R",0,"R",143680,"A",
414531,"R",12701,"R",0,"A",
414540,"R",0,"R",193500,"A",
414559,"R",0,"R",57400,"A",
414568,"R",20376,"R",0,"A",
414586,"R",17480,"R",0,"A",
414595,"A",,"A",,"R",19592
414708,"R",79560,"R",0,"R",31300
414823,"R",101015,"R",0,"A",
414832,"R",7428,"R",0,"A",
414841,"R",16032,"R",0,"A",
414850,"R",34177,"R",0,"A",
414878,"R",2896,"R",0,"A",
414911,"R",21694,"R",0,"A",
414939,"R",0,"R",235843,"A",
414966,"A",,"A",,"R",2951
415011,"R",13761,"R",0,"A",
415039,"R",0,"R",48480,"A",
415048,"R",0,"R",107088,"A",
415057,"R",0,"R",52200,"A",
415376,"R",0,"R",480000,"A",
415729,"R",0,"R",23485,"A",
415774,"R",10603,"R",113876,"A",
415987,"R",0,"R",658141,"A",
416458,"R",13517,"R",317945,"A",
416670,"R",0,"R",154500,"A",
416801,"R",2795,"R",0,"Z",0
416962,"R",39806,"R",0,"R",18890
416971,"R",0,"R",67257,"A",
416980,"R",0,"R",103759,"A",
417062,"R",0,"R",100058,"A",
417105,"R",0,"R",1464690,"A",
417114,"R",30054,"R",0,"A",
417123,"R",0,"R",1330,"A",
417132,"R",0,"R",146346,"A",
417318,"R",4115,"R",61719,"A",
417327,"R",15979,"R",0,"A",
417345,"A",,"A",,"R",23360
417381,"R",0,"R",107866,"A",
417406,"R",0,"R",85345,"A",
417415,"P",0,"P",18046,"P",0
417433,"R",0,"R",22500,"A",
417442,"R",0,"R",91318,"A",
417497,"R",0,"R",189000,"A",
417503,"R",0,"R",175000,"A",
417549,"R",8542,"R",297500,"A",
417567,"R",0,"R",146475,"A",
417576,"R",0,"R",1500,"A",
417628,"R",0,"R",41492,"A",
417637,"R",0,"R",95319,"A",
417646,"R",0,"R",32138,"A",
417655,"R",0,"R",56640,"A",
417673,"R",0,"R",66900,"A",
417682,"R",0,"R",28440,"A",
417691,"R",0,"R",1050,"A",
417725,"R",0,"R",40404,"A",
417734,"R",1895,"R",0,"A",
417743,"R",0,"R",1044,"A",
417752,"R",2615,"R",0,"A",
417761,"R",2560,"R",0,"A",
417789,"R",0,"R",141000,"A",
417798,"R",0,"R",64800,"A",
417822,"R",10885,"R",6274,"A",
417831,"R",742,"R",47520,"A",
417840,"R",0,"R",32400,"A",
417868,"R",0,"R",32400,"A",
417886,"R",1768,"R",88410,"A",
417901,"R",0,"R",20400,"R",0
417910,"R",1110,"R",219780,"A",
417947,"R",0,"R",67368,"A",
417974,"R",0,"R",76745,"A",
417983,"R",0,"R",55491,"A",
417992,"R",0,"R",80784,"A",
418001,"R",0,"R",96600,"A",
418010,"R",0,"R",43800,"A",
418029,"R",0,"R",170400,"A",
418038,"R",1100,"R",90200,"A",
418056,"R",0,"R",106800,"A",
418065,"R",0,"R",144905,"A",
418074,"R",0,"R",49200,"A",
418083,"R",0,"R",51840,"A",
418126,"R",27891,"R",0,"R",3600
418162,"R",0,"R",223927,"A",
418171,"R",0,"R",36900,"A",
418199,"R",0,"R",50544,"A",
418205,"R",0,"R",75354,"A",
418223,"R",0,"R",87780,"A",
418250,"R",0,"R",87840,"A",
418269,"R",9216,"R",0,"A",
418278,"R",0,"R",67207,"A",
418287,"R",0,"R",152855,"A",
418296,"R",0,"R",193848,"A",
418302,"R",0,"R",287700,"A",
418320,"R",0,"R",106371,"A",
418339,"R",1059,"R",63550,"A",
418348,"R",0,"R",71511,"A",
418357,"R",0,"R",245011,"A",
418384,"R",0,"R",3100,"A",
418393,"R",1552,"R",1552,"A",
418409,"R",0,"R",1540,"A",
418418,"R",0,"R",79860,"A",
418427,"R",0,"R",100510,"A",
418445,"R",0,"R",44352,"A",
418463,"A",,"A",,"R",3430
418481,"R",0,"R",62263,"A",
418506,"R",0,"R",82367,"A",
418515,"R",0,"R",127428,"A",
418524,"R",0,"R",40663,"A",
418533,"R",0,"R",310142,"A",
418542,"R",0,"R",94290,"A",
418588,"R",0,"R",42560,"A",
418603,"R",0,"R",50592,"A",
418612,"R",0,"R",42142,"A",
418658,"R",0,"R",43680,"A",
418700,"R",0,"R",714000,"A",
418719,"R",2500,"R",0,"A",
418737,"R",0,"R",136800,"A",
418755,"R",0,"R",97300,"A",
418764,"R",0,"R",115200,"A",
418773,"R",73332,"R",0,"A",
418782,"R",8544,"R",0,"A",
