unitid,line,section,lstudy,"xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
378105,22,2,1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",6,"R",10,"R",2,"R",2,"R",5,"R",11,"R",16,"R",23
378105,28,2,4,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",6,"R",10,"R",2,"R",2,"R",5,"R",11,"R",16,"R",23
378105,29,3,4,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",11,"R",8,"R",72,"R",4,"R",13,"R",6,"R",44,"R",22,"R",143
378406,1,1,1,"R",12,"R",6,"R",26,"R",3,"R",0,"R",0,"R",8,"R",5,"R",48,"R",10,"R",16,"R",4,"R",98,"R",3,"R",208,"R",31
378406,3,1,1,"R",58,"R",9,"R",38,"R",12,"R",2,"R",0,"R",29,"R",4,"R",113,"R",20,"R",26,"R",5,"R",1,"R",0,"R",267,"R",50
378406,6,1,1,"R",70,"R",15,"R",64,"R",15,"R",2,"R",0,"R",37,"R",9,"R",161,"R",30,"R",42,"R",9,"R",99,"R",3,"R",475,"R",81
378406,8,1,1,"R",70,"R",15,"R",64,"R",15,"R",2,"R",0,"R",37,"R",9,"R",161,"R",30,"R",42,"R",9,"R",99,"R",3,"R",475,"R",81
378406,14,1,4,"R",70,"R",15,"R",64,"R",15,"R",2,"R",0,"R",37,"R",9,"R",161,"R",30,"R",42,"R",9,"R",99,"R",3,"R",475,"R",81
378406,15,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
378406,17,2,1,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
378406,20,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"Z",0
378406,22,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"Z",0
378406,28,2,4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"Z",0
378406,29,3,4,"R",71,"R",15,"R",64,"R",15,"R",2,"R",0,"R",38,"R",9,"R",163,"R",30,"R",44,"R",9,"R",99,"R",3,"R",481,"R",81
378576,11,1,3,"R",2,"R",3,"R",2,"R",1,"R",2,"R",4,"R",11,"R",28,"R",5,"R",8,"R",64,"R",128,"R",4,"R",7,"R",90,"R",179
378576,14,1,4,"R",2,"R",3,"R",2,"R",1,"R",2,"R",4,"R",11,"R",28,"R",5,"R",8,"R",64,"R",128,"R",4,"R",7,"R",90,"R",179
378576,25,2,3,"R",1,"R",1,"R",1,"R",0,"R",1,"R",2,"R",6,"R",10,"R",5,"R",5,"R",32,"R",62,"R",2,"R",5,"R",48,"R",85
378576,28,2,4,"R",1,"R",1,"R",1,"R",0,"R",1,"R",2,"R",6,"R",10,"R",5,"R",5,"R",32,"R",62,"R",2,"R",5,"R",48,"R",85
378576,29,3,4,"R",3,"R",4,"R",3,"R",1,"R",3,"R",6,"R",17,"R",38,"R",10,"R",13,"R",96,"R",190,"R",6,"R",12,"R",138,"R",264
378938,1,1,1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",3,"R",3,"R",0,"R",0,"R",6,"R",5
378938,6,1,1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",3,"R",3,"R",0,"R",0,"R",6,"R",5
378938,7,1,1,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",8,"R",0,"R",0,"R",0,"R",13,"R",0
378938,8,1,1,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",1,"R",11,"R",3,"R",0,"R",0,"R",19,"R",5
378938,11,1,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",5,"R",1,"R",0,"R",0,"R",6,"R",1
378938,14,1,4,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",1,"R",16,"R",4,"R",0,"R",0,"R",25,"R",6
378938,15,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"Z",0,"Z",0,"R",6,"R",0
378938,20,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"Z",0,"Z",0,"R",6,"R",0
378938,21,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",2,"Z",0,"Z",0,"R",15,"R",2
378938,22,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21,"R",2,"Z",0,"Z",0,"R",21,"R",2
378938,25,2,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",4,"R",0
378938,28,2,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",24,"R",2,"R",0,"R",0,"R",25,"R",2
378938,29,3,4,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0,"R",2,"R",0,"R",3,"R",1,"R",40,"R",6,"R",0,"R",0,"R",50,"R",8
378956,1,1,1,"R",10,"R",1,"R",17,"R",0,"R",1,"R",0,"R",7,"R",1,"R",31,"R",1,"R",181,"R",8,"R",4,"R",0,"R",251,"R",11
378956,6,1,1,"R",10,"R",1,"R",17,"R",0,"R",1,"R",0,"R",7,"R",1,"R",31,"R",1,"R",181,"R",8,"R",4,"R",0,"R",251,"R",11
378956,8,1,1,"R",10,"R",1,"R",17,"R",0,"R",1,"R",0,"R",7,"R",1,"R",31,"R",1,"R",181,"R",8,"R",4,"R",0,"R",251,"R",11
378956,14,1,4,"R",10,"R",1,"R",17,"R",0,"R",1,"R",0,"R",7,"R",1,"R",31,"R",1,"R",181,"R",8,"R",4,"R",0,"R",251,"R",11
378956,29,3,4,"R",10,"R",1,"R",17,"R",0,"R",1,"R",0,"R",7,"R",1,"R",31,"R",1,"R",181,"R",8,"R",4,"R",0,"R",251,"R",11
379029,1,1,1,"Z",0,"Z",0,"R",1,"R",66,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",31,"R",7,"R",108,"Z",0,"Z",0,"R",9,"R",208
379029,3,1,1,"Z",0,"Z",0,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",6,"R",5,"R",84,"Z",0,"Z",0,"R",9,"R",103
379029,6,1,1,"Z",0,"Z",0,"R",2,"R",74,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",37,"R",12,"R",192,"Z",0,"Z",0,"R",18,"R",311
379029,8,1,1,"Z",0,"Z",0,"R",2,"R",74,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",37,"R",12,"R",192,"Z",0,"Z",0,"R",18,"R",311
379029,14,1,4,"Z",0,"Z",0,"R",2,"R",74,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",37,"R",12,"R",192,"Z",0,"Z",0,"R",18,"R",311
379029,29,3,4,"Z",0,"Z",0,"R",2,"R",74,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",37,"R",12,"R",192,"Z",0,"Z",0,"R",18,"R",311
379074,1,1,1,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",2,"R",14,"R",3,"R",28,"R",6
379074,6,1,1,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",2,"R",14,"R",3,"R",28,"R",6
379074,8,1,1,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",2,"R",14,"R",3,"R",28,"R",6
379074,14,1,4,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",2,"R",14,"R",3,"R",28,"R",6
379074,29,3,4,"R",0,"R",0,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",2,"R",14,"R",3,"R",28,"R",6
379135,1,1,1,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",1
379135,3,1,1,"R",0,"R",0,"R",51,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51,"R",13
379135,6,1,1,"R",0,"R",0,"R",57,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57,"R",14
379135,7,1,1,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",1
379135,8,1,1,"R",0,"R",0,"R",63,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63,"R",15
379135,14,1,4,"R",0,"R",0,"R",63,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63,"R",15
379135,15,2,1,"C",0,"C",0,"C",29,"C",9,"C",0,"C",0,"C",0,"C",0,"C",1,"C",0,"C",0,"C",0,"C",0,"C",0,"C",30,"C",9
379135,17,2,1,"C",0,"C",0,"C",1,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",1,"C",0
379135,20,2,1,"R",0,"R",0,"R",30,"R",9,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31,"R",9
379135,22,2,1,"R",0,"R",0,"R",30,"R",9,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31,"R",9
379135,28,2,4,"R",0,"R",0,"R",30,"R",9,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31,"R",9
379135,29,3,4,"R",0,"R",0,"R",93,"R",24,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94,"R",24
379463,1,1,1,"R",0,"R",0,"R",10,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",11,"R",118
379463,6,1,1,"R",0,"R",0,"R",10,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",11,"R",118
379463,8,1,1,"R",0,"R",0,"R",10,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",11,"R",118
379463,14,1,4,"R",0,"R",0,"R",10,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",11,"R",118
379463,29,3,4,"R",0,"R",0,"R",10,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",11,"R",118
379621,1,1,1,"R",0,"R",0,"R",2,"R",15,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",6,"R",56,"R",0,"R",0,"R",8,"R",74
379621,6,1,1,"R",0,"R",0,"R",2,"R",15,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",6,"R",56,"R",0,"R",0,"R",8,"R",74
379621,8,1,1,"R",0,"R",0,"R",2,"R",15,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",6,"R",56,"R",0,"R",0,"R",8,"R",74
379621,14,1,4,"R",0,"R",0,"R",2,"R",15,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",6,"R",56,"R",0,"R",0,"R",8,"R",74
379621,15,2,1,"R",0,"R",0,"R",9,"R",15,"R",3,"R",4,"R",7,"R",4,"R",3,"R",8,"R",220,"R",263,"R",61,"R",64,"R",303,"R",358
379621,20,2,1,"R",0,"R",0,"R",9,"R",15,"R",3,"R",4,"R",7,"R",4,"R",3,"R",8,"R",220,"R",263,"R",61,"R",64,"R",303,"R",358
379621,22,2,1,"R",0,"R",0,"R",9,"R",15,"R",3,"R",4,"R",7,"R",4,"R",3,"R",8,"R",220,"R",263,"R",61,"R",64,"R",303,"R",358
379621,28,2,4,"R",0,"R",0,"R",9,"R",15,"R",3,"R",4,"R",7,"R",4,"R",3,"R",8,"R",220,"R",263,"R",61,"R",64,"R",303,"R",358
379621,29,3,4,"R",0,"R",0,"R",11,"R",30,"R",3,"R",6,"R",7,"R",4,"R",3,"R",9,"R",226,"R",319,"R",61,"R",64,"R",311,"R",432
379685,1,1,1,"Z",0,"Z",0,"R",35,"R",175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",36,"R",175
379685,6,1,1,"Z",0,"Z",0,"R",35,"R",175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",36,"R",175
379685,8,1,1,"Z",0,"Z",0,"R",35,"R",175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",36,"R",175
379685,14,1,4,"Z",0,"Z",0,"R",35,"R",175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",36,"R",175
379685,15,2,1,"Z",0,"Z",0,"R",24,"R",122,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",122
379685,20,2,1,"Z",0,"Z",0,"R",24,"R",122,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",122
379685,22,2,1,"Z",0,"Z",0,"R",24,"R",122,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",122
379685,28,2,4,"Z",0,"Z",0,"R",24,"R",122,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",122
379685,29,3,4,"Z",0,"Z",0,"R",59,"R",297,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",60,"R",297
379746,1,1,1,"Z",0,"Z",0,"R",3,"R",30,"Z",0,"Z",0,"R",2,"R",5,"R",5,"R",57,"Z",0,"R",10,"Z",0,"Z",0,"R",10,"R",102
379746,6,1,1,"Z",0,"Z",0,"R",3,"R",30,"Z",0,"Z",0,"R",2,"R",5,"R",5,"R",57,"Z",0,"R",10,"Z",0,"Z",0,"R",10,"R",102
379746,8,1,1,"Z",0,"Z",0,"R",3,"R",30,"Z",0,"Z",0,"R",2,"R",5,"R",5,"R",57,"Z",0,"R",10,"Z",0,"Z",0,"R",10,"R",102
379746,14,1,4,"Z",0,"Z",0,"R",3,"R",30,"Z",0,"Z",0,"R",2,"R",5,"R",5,"R",57,"Z",0,"R",10,"Z",0,"Z",0,"R",10,"R",102
379746,29,3,4,"Z",0,"Z",0,"R",3,"R",30,"Z",0,"Z",0,"R",2,"R",5,"R",5,"R",57,"Z",0,"R",10,"Z",0,"Z",0,"R",10,"R",102
379782,1,1,1,"Z",0,"R",0,"R",3,"R",8,"R",0,"R",0,"R",0,"R",0,"R",5,"R",9,"R",3,"R",11,"R",0,"R",0,"R",11,"R",28
379782,3,1,1,"R",0,"R",0,"R",7,"R",29,"R",0,"R",0,"R",0,"R",2,"R",3,"R",21,"R",4,"R",33,"R",0,"R",0,"R",14,"R",85
379782,6,1,1,"R",0,"R",0,"R",10,"R",37,"R",0,"R",0,"R",0,"R",2,"R",8,"R",30,"R",7,"R",44,"R",0,"R",0,"R",25,"R",113
379782,7,1,1,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",1,"R",7,"R",1,"R",8,"R",0,"R",0,"R",2,"R",22
379782,8,1,1,"R",0,"R",0,"R",10,"R",44,"R",0,"R",0,"R",0,"R",2,"R",9,"R",37,"R",8,"R",52,"R",0,"R",0,"R",27,"R",135
379782,11,1,3,"R",0,"R",0,"R",6,"R",6,"R",0,"R",0,"R",1,"R",2,"R",2,"R",7,"R",7,"R",17,"R",1,"R",1,"R",17,"R",33
379782,14,1,4,"R",0,"R",0,"R",16,"R",50,"R",0,"R",0,"R",1,"R",4,"R",11,"R",44,"R",15,"R",69,"R",1,"R",1,"R",44,"R",168
379782,29,3,4,"R",0,"R",0,"R",16,"R",50,"R",0,"R",0,"R",1,"R",4,"R",11,"R",44,"R",15,"R",69,"R",1,"R",1,"R",44,"R",168
380067,1,1,1,"Z",0,"Z",0,"R",4,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",183
380067,6,1,1,"Z",0,"Z",0,"R",4,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",183
380067,8,1,1,"Z",0,"Z",0,"R",4,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",183
380067,14,1,4,"Z",0,"Z",0,"R",4,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",183
380067,29,3,4,"Z",0,"Z",0,"R",4,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",183
380094,1,1,1,"Z",0,"R",0,"R",29,"R",23,"R",0,"R",0,"R",9,"R",4,"R",27,"R",19,"R",9,"R",10,"R",0,"R",0,"R",74,"R",56
380094,6,1,1,"Z",0,"Z",0,"R",29,"R",23,"Z",0,"Z",0,"R",9,"R",4,"R",27,"R",19,"R",9,"R",10,"Z",0,"Z",0,"R",74,"R",56
380094,7,1,1,"R",0,"R",0,"R",6,"R",57,"R",0,"R",0,"R",0,"R",2,"R",8,"R",42,"R",1,"R",11,"R",1,"R",1,"R",16,"R",113
380094,8,1,1,"R",0,"R",0,"R",35,"R",80,"R",0,"R",0,"R",9,"R",6,"R",35,"R",61,"R",10,"R",21,"R",1,"R",1,"R",90,"R",169
380094,14,1,4,"R",0,"R",0,"R",35,"R",80,"R",0,"R",0,"R",9,"R",6,"R",35,"R",61,"R",10,"R",21,"R",1,"R",1,"R",90,"R",169
380094,29,3,4,"R",0,"R",0,"R",35,"R",80,"R",0,"R",0,"R",9,"R",6,"R",35,"R",61,"R",10,"R",21,"R",1,"R",1,"R",90,"R",169
380137,1,1,1,"R",0,"R",0,"R",10,"R",54,"R",0,"R",0,"R",0,"R",0,"R",15,"R",115,"R",0,"R",14,"R",0,"R",0,"R",25,"R",183
380137,6,1,1,"R",0,"R",0,"R",10,"R",54,"R",0,"R",0,"R",0,"R",0,"R",15,"R",115,"R",0,"R",14,"R",0,"R",0,"R",25,"R",183
380137,8,1,1,"R",0,"R",0,"R",10,"R",54,"R",0,"R",0,"R",0,"R",0,"R",15,"R",115,"R",0,"R",14,"R",0,"R",0,"R",25,"R",183
380137,14,1,4,"R",0,"R",0,"R",10,"R",54,"R",0,"R",0,"R",0,"R",0,"R",15,"R",115,"R",0,"R",14,"R",0,"R",0,"R",25,"R",183
380137,29,3,4,"R",0,"R",0,"R",10,"R",54,"R",0,"R",0,"R",0,"R",0,"R",15,"R",115,"R",0,"R",14,"R",0,"R",0,"R",25,"R",183
380298,1,1,1,"R",0,"R",0,"R",8,"R",4,"R",1,"R",4,"R",3,"R",3,"R",9,"R",6,"R",30,"R",66,"R",1,"R",0,"R",52,"R",83
380298,6,1,1,"R",0,"R",0,"R",8,"R",4,"R",1,"R",4,"R",3,"R",3,"R",9,"R",6,"R",30,"R",66,"R",1,"R",0,"R",52,"R",83
380298,8,1,1,"R",0,"R",0,"R",8,"R",4,"R",1,"R",4,"R",3,"R",3,"R",9,"R",6,"R",30,"R",66,"R",1,"R",0,"R",52,"R",83
380298,14,1,4,"R",0,"R",0,"R",8,"R",4,"R",1,"R",4,"R",3,"R",3,"R",9,"R",6,"R",30,"R",66,"R",1,"R",0,"R",52,"R",83
380298,29,3,4,"R",0,"R",0,"R",8,"R",4,"R",1,"R",4,"R",3,"R",3,"R",9,"R",6,"R",30,"R",66,"R",1,"R",0,"R",52,"R",83
380359,1,1,1,"R",0,"R",0,"R",0,"R",0,"R",5,"R",19,"R",0,"R",0,"R",0,"R",0,"R",1,"R",6,"R",0,"R",0,"R",6,"R",25
380359,3,1,1,"R",0,"R",0,"R",0,"R",1,"R",30,"R",58,"R",0,"R",0,"R",0,"R",0,"R",16,"R",16,"R",0,"R",0,"R",46,"R",75
380359,6,1,1,"R",0,"R",0,"R",0,"R",1,"R",35,"R",77,"R",0,"R",0,"R",0,"R",0,"R",17,"R",22,"R",0,"R",0,"R",52,"R",100
380359,7,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0,"R",9
380359,8,1,1,"R",0,"R",0,"R",0,"R",1,"R",35,"R",77,"R",0,"R",0,"R",0,"R",0,"R",17,"R",31,"R",0,"R",0,"R",52,"R",109
380359,14,1,4,"R",0,"R",0,"R",0,"R",1,"R",35,"R",77,"R",0,"R",0,"R",0,"R",0,"R",17,"R",31,"R",0,"R",0,"R",52,"R",109
380359,15,2,1,"R",0,"R",0,"R",1,"R",0,"R",7,"R",17,"R",0,"R",0,"R",0,"R",2,"R",15,"R",11,"R",0,"R",0,"R",23,"R",30
380359,17,2,1,"R",0,"R",0,"R",0,"R",1,"R",10,"R",70,"R",0,"R",0,"R",0,"R",1,"R",10,"R",52,"R",0,"R",0,"R",20,"R",124
380359,20,2,1,"R",0,"R",0,"R",1,"R",1,"R",17,"R",87,"R",0,"R",0,"R",0,"R",3,"R",25,"R",63,"R",0,"R",0,"R",43,"R",154
380359,21,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0,"R",1,"R",9
380359,22,2,1,"R",0,"R",0,"R",1,"R",1,"R",17,"R",91,"R",0,"R",0,"R",0,"R",3,"R",26,"R",68,"R",0,"R",0,"R",44,"R",163
380359,28,2,4,"R",0,"R",0,"R",1,"R",1,"R",17,"R",91,"R",0,"R",0,"R",0,"R",3,"R",26,"R",68,"R",0,"R",0,"R",44,"R",163
380359,29,3,4,"R",0,"R",0,"R",1,"R",2,"R",52,"R",168,"R",0,"R",0,"R",0,"R",3,"R",43,"R",99,"R",0,"R",0,"R",96,"R",272
380368,1,1,1,"R",0,"R",0,"R",1,"R",0,"R",20,"R",31,"R",1,"R",1,"R",0,"R",0,"R",44,"R",33,"R",2,"R",7,"R",68,"R",72
380368,3,1,1,"R",0,"R",0,"R",0,"R",1,"R",30,"R",52,"R",0,"R",1,"R",2,"R",0,"R",69,"R",111,"R",3,"R",5,"R",104,"R",170
380368,6,1,1,"R",0,"R",0,"R",1,"R",1,"R",50,"R",83,"R",1,"R",2,"R",2,"R",0,"R",113,"R",144,"R",5,"R",12,"R",172,"R",242
380368,7,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",1,"R",0,"R",0,"R",15,"R",58,"R",3,"R",2,"R",18,"R",65
380368,8,1,1,"R",0,"R",0,"R",1,"R",1,"R",50,"R",87,"R",1,"R",3,"R",2,"R",0,"R",128,"R",202,"R",8,"R",14,"R",190,"R",307
380368,14,1,4,"R",0,"R",0,"R",1,"R",1,"R",50,"R",87,"R",1,"R",3,"R",2,"R",0,"R",128,"R",202,"R",8,"R",14,"R",190,"R",307
380368,15,2,1,"R",0,"R",0,"R",0,"R",0,"R",31,"R",33,"R",0,"R",0,"R",1,"R",0,"R",15,"R",33,"R",3,"R",5,"R",50,"R",71
380368,17,2,1,"R",0,"R",0,"R",1,"R",0,"R",21,"R",38,"R",0,"R",1,"R",1,"R",0,"R",25,"R",94,"R",4,"R",3,"R",52,"R",136
380368,20,2,1,"R",0,"R",0,"R",1,"R",0,"R",52,"R",71,"R",0,"R",1,"R",2,"R",0,"R",40,"R",127,"R",7,"R",8,"R",102,"R",207
380368,21,2,1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",0,"R",1,"R",0,"R",1,"R",69,"R",116,"R",11,"R",15,"R",83,"R",134
380368,22,2,1,"R",0,"R",0,"R",1,"R",0,"R",55,"R",72,"R",0,"R",2,"R",2,"R",1,"R",109,"R",243,"R",18,"R",23,"R",185,"R",341
380368,28,2,4,"R",0,"R",0,"R",1,"R",0,"R",55,"R",72,"R",0,"R",2,"R",2,"R",1,"R",109,"R",243,"R",18,"R",23,"R",185,"R",341
380368,29,3,4,"R",0,"R",0,"R",2,"R",1,"R",105,"R",159,"R",1,"R",5,"R",4,"R",1,"R",237,"R",445,"R",26,"R",37,"R",375,"R",648
380377,1,1,1,"R",0,"R",0,"R",1,"R",1,"R",24,"R",26,"R",1,"R",1,"R",1,"R",0,"R",1,"R",4,"R",1,"R",1,"R",29,"R",33
380377,3,1,1,"R",0,"R",0,"R",1,"R",0,"R",67,"R",111,"R",0,"R",0,"R",1,"R",2,"R",2,"R",8,"R",0,"R",0,"R",71,"R",121
380377,6,1,1,"R",0,"R",0,"R",2,"R",1,"R",91,"R",137,"R",1,"R",1,"R",2,"R",2,"R",3,"R",12,"R",1,"R",1,"R",100,"R",154
380377,7,1,1,"R",0,"R",0,"R",0,"R",0,"R",13,"R",23,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",24
380377,8,1,1,"R",0,"R",0,"R",2,"R",1,"R",104,"R",160,"R",1,"R",2,"R",2,"R",2,"R",3,"R",12,"R",1,"R",1,"R",113,"R",178
380377,14,1,4,"R",0,"R",0,"R",2,"R",1,"R",104,"R",160,"R",1,"R",2,"R",2,"R",2,"R",3,"R",12,"R",1,"R",1,"R",113,"R",178
380377,15,2,1,"R",0,"R",0,"R",0,"R",1,"R",4,"R",23,"R",2,"R",2,"R",1,"R",2,"R",9,"R",24,"R",2,"R",1,"R",18,"R",53
380377,17,2,1,"R",0,"R",0,"R",4,"R",1,"R",20,"R",87,"R",0,"R",0,"R",1,"R",1,"R",5,"R",23,"R",0,"R",0,"R",30,"R",112
