UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
367264,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",14,"R",122,"R",861,"R",0,"A",,"A",,"A",,"A",,"A",,"R",16,"R",983,"R",30,"R",216,"R",0,"R",8,"R",7,"R",52,"R",58,"R",392,"R",0,"R",0,"R",25,"R",176,"R",0,"R",3,"R",246,"R",8,"R",59,"R",450,"R",0,"R",201,"R",3,"R",8,"R",0,"R",8,"R",59,"R",7,"R",52,"R",450,"R",58,"R",392,"R",246,"R",30,"R",216,"R",201,"R",25,"R",176
367316,1,999,"R",0,"R",0,"R",14,"R",44,"R",0,"R",1,"R",3,"R",6,"R",47,"R",135,"R",20,"R",111,"R",4,"R",8,"R",88,"R",305,"R",0,"R",58,"R",1,"R",9,"R",182,"R",131,"R",12,"R",393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",9,"R",3,"R",6,"R",58,"R",14,"R",44,"R",182,"R",47,"R",135,"R",131,"R",20,"R",111
367316,2,  1,"R",0,"R",0,"R",14,"R",44,"R",0,"R",1,"R",3,"R",6,"R",47,"R",135,"R",20,"R",111,"R",4,"R",8,"R",88,"R",305,"R",0,"R",58,"R",1,"R",9,"R",182,"R",131,"R",12,"R",393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",9,"R",3,"R",6,"R",58,"R",14,"R",44,"R",182,"R",47,"R",135,"R",131,"R",20,"R",111
367334,1,999,"R",0,"R",0,"R",63,"R",2,"R",8,"R",1,"R",4,"R",0,"R",17,"R",0,"R",432,"R",16,"R",23,"R",0,"R",547,"R",19,"R",0,"R",65,"R",9,"R",4,"R",17,"R",448,"R",23,"R",566,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",8,"R",1,"R",4,"R",4,"R",0,"R",65,"R",63,"R",2,"R",17,"R",17,"R",0,"R",448,"R",432,"R",16
367334,2,  1,"R",0,"R",0,"R",63,"R",2,"R",8,"R",1,"R",4,"R",0,"R",17,"R",0,"R",432,"R",16,"R",23,"R",0,"R",547,"R",19,"R",0,"R",65,"R",9,"R",4,"R",17,"R",448,"R",23,"R",566,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",8,"R",1,"R",4,"R",4,"R",0,"R",65,"R",63,"R",2,"R",17,"R",17,"R",0,"R",448,"R",432,"R",16
367361,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",1,"R",11,"R",19,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",4,"R",30,"R",5,"R",6,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",11,"Z",0,"R",1,"R",13,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",13,"R",2,"R",11,"R",11,"R",5,"R",6,"R",1,"Z",0,"R",1
367361,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",1,"R",11,"R",19,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",4,"R",30,"R",5,"R",6,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",11,"Z",0,"R",1,"R",13,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",13,"R",2,"R",11,"R",11,"R",5,"R",6,"R",1,"Z",0,"R",1
367398,1,999,"R",0,"R",0,"R",9,"R",57,"R",0,"R",0,"R",1,"R",2,"R",6,"R",35,"R",21,"R",147,"R",9,"R",59,"R",46,"R",300,"R",0,"R",66,"R",0,"R",3,"R",41,"R",168,"R",68,"R",346,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",66,"R",9,"R",57,"R",41,"R",6,"R",35,"R",168,"R",21,"R",147
367398,2,  1,"R",0,"R",0,"R",9,"R",57,"R",0,"R",0,"R",1,"R",2,"R",6,"R",35,"R",21,"R",147,"R",9,"R",59,"R",46,"R",300,"R",0,"R",66,"R",0,"R",3,"R",41,"R",168,"R",68,"R",346,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",66,"R",9,"R",57,"R",41,"R",6,"R",35,"R",168,"R",21,"R",147
367413,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",2,"R",747,"R",566,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",6,"R",1313,"R",31,"R",15,"R",1,"R",2,"R",10,"R",9,"R",148,"R",101,"Z",0,"Z",0,"R",547,"R",428,"R",6,"R",9,"R",46,"R",3,"R",19,"R",249,"Z",0,"R",975,"R",15,"R",3,"R",1,"R",2,"R",19,"R",10,"R",9,"R",249,"R",148,"R",101,"R",46,"R",31,"R",15,"R",975,"R",547,"R",428
367413,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",2,"R",747,"R",566,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",6,"R",1313,"R",31,"R",15,"R",1,"R",2,"R",10,"R",9,"R",148,"R",101,"Z",0,"Z",0,"R",547,"R",428,"R",6,"R",9,"R",46,"R",3,"R",19,"R",249,"Z",0,"R",975,"R",15,"R",3,"R",1,"R",2,"R",19,"R",10,"R",9,"R",249,"R",148,"R",101,"R",46,"R",31,"R",15,"R",975,"R",547,"R",428
367431,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",9,"R",44,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",12,"Z",0,"Z",0,"R",3,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",6,"R",12,"Z",0,"Z",0,"Z",0,"R",35,"R",3,"R",32
367431,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",9,"R",44,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",12,"Z",0,"Z",0,"R",3,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",6,"R",12,"Z",0,"Z",0,"Z",0,"R",35,"R",3,"R",32
367459,1,999,"R",2,"R",1,"R",123,"R",163,"R",69,"R",123,"R",193,"R",209,"R",440,"R",584,"R",3558,"R",5028,"R",182,"R",229,"R",4567,"R",6337,"R",3,"R",286,"R",192,"R",402,"R",1024,"R",8586,"R",411,"R",10904,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",192,"R",69,"R",123,"R",402,"R",193,"R",209,"R",286,"R",123,"R",163,"R",1024,"R",440,"R",584,"R",8586,"R",3558,"R",5028
367459,2,  1,"R",2,"R",1,"R",123,"R",163,"R",69,"R",123,"R",193,"R",209,"R",440,"R",584,"R",3558,"R",5028,"R",182,"R",229,"R",4567,"R",6337,"R",3,"R",286,"R",192,"R",402,"R",1024,"R",8586,"R",411,"R",10904,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",192,"R",69,"R",123,"R",402,"R",193,"R",209,"R",286,"R",123,"R",163,"R",1024,"R",440,"R",584,"R",8586,"R",3558,"R",5028
367662,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",5,"R",213,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",218,"R",4,"R",129,"Z",0,"R",1,"R",1,"R",15,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",63,"Z",0,"Z",0,"R",133,"R",1,"R",16,"R",5,"Z",0,"R",63,"Z",0,"R",1,"Z",0,"R",1,"R",16,"R",1,"R",15,"R",5,"Z",0,"R",5,"R",133,"R",4,"R",129,"R",63,"Z",0,"R",63
367662,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",5,"R",213,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",218,"R",4,"R",129,"Z",0,"R",1,"R",1,"R",15,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",63,"Z",0,"Z",0,"R",133,"R",1,"R",16,"R",5,"Z",0,"R",63,"Z",0,"R",1,"Z",0,"R",1,"R",16,"R",1,"R",15,"R",5,"Z",0,"R",5,"R",133,"R",4,"R",129,"R",63,"Z",0,"R",63
367839,1,999,"R",38,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",46,"R",49,"R",71,"A",,"A",,"A",,"A",,"A",,"R",0,"R",95,"R",2,"R",2,"R",0,"R",0,"R",6,"R",6,"R",0,"R",5,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",4,"R",0,"R",12,"R",5,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",12,"R",6,"R",6,"R",5,"R",0,"R",5,"R",4,"R",2,"R",2,"R",3,"R",0,"R",3
367839,2,  1,"R",24,"R",26,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",26,"R",29,"R",50,"A",,"A",,"A",,"A",,"A",,"R",0,"R",55,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
367839,4,  3,"R",14,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",20,"R",20,"R",21,"A",,"A",,"A",,"A",,"A",,"R",0,"R",40,"R",1,"R",2,"R",0,"R",0,"R",5,"R",6,"R",0,"R",2,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",3,"R",0,"R",11,"R",2,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",2,"R",0,"R",2,"R",3,"R",1,"R",2,"R",3,"R",0,"R",3
367875,1,999,"R",1,"R",0,"R",127,"R",191,"R",0,"R",1,"R",3,"R",10,"R",60,"R",67,"R",66,"R",74,"R",9,"R",15,"R",266,"R",358,"R",1,"R",318,"R",1,"R",13,"R",127,"R",140,"R",24,"R",624,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",13,"R",3,"R",10,"R",318,"R",127,"R",191,"R",127,"R",60,"R",67,"R",140,"R",66,"R",74
367875,2,  1,"R",1,"R",0,"R",127,"R",191,"R",0,"R",1,"R",3,"R",10,"R",60,"R",67,"R",66,"R",74,"R",9,"R",15,"R",266,"R",358,"R",1,"R",318,"R",1,"R",13,"R",127,"R",140,"R",24,"R",624,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",13,"R",3,"R",10,"R",318,"R",127,"R",191,"R",127,"R",60,"R",67,"R",140,"R",66,"R",74
367884,1,999,"R",0,"R",0,"R",155,"R",363,"R",4,"R",8,"R",18,"R",30,"R",209,"R",531,"R",482,"R",1023,"R",32,"R",52,"R",900,"R",2007,"R",0,"R",518,"R",12,"R",48,"R",740,"R",1505,"R",84,"R",2907,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",4,"R",8,"R",48,"R",18,"R",30,"R",518,"R",155,"R",363,"R",740,"R",209,"R",531,"R",1505,"R",482,"R",1023
367884,2,  1,"R",0,"R",0,"R",139,"R",324,"R",4,"R",8,"R",16,"R",27,"R",190,"R",500,"R",390,"R",879,"R",29,"R",48,"R",768,"R",1786,"R",0,"R",463,"R",12,"R",43,"R",690,"R",1269,"R",77,"R",2554,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",4,"R",8,"R",43,"R",16,"R",27,"R",463,"R",139,"R",324,"R",690,"R",190,"R",500,"R",1269,"R",390,"R",879
367884,4,  3,"R",0,"R",0,"R",16,"R",39,"R",0,"R",0,"R",2,"R",3,"R",19,"R",31,"R",92,"R",144,"R",3,"R",4,"R",132,"R",221,"R",0,"R",55,"R",0,"R",5,"R",50,"R",236,"R",7,"R",353,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",55,"R",16,"R",39,"R",50,"R",19,"R",31,"R",236,"R",92,"R",144
367893,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",38,"R",32,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",70,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",10,"R",12,"R",0,"R",0,"R",27,"R",17,"R",0,"R",0,"R",4,"R",0,"R",0,"R",22,"R",0,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22,"R",10,"R",12,"R",4,"R",1,"R",3,"R",44,"R",27,"R",17
367893,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",5,"R",6,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3
367893,4,  3,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",33,"R",26,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",59,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",7,"R",9,"R",0,"R",0,"R",25,"R",14,"R",0,"R",0,"R",4,"R",0,"R",0,"R",16,"R",0,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",7,"R",9,"R",4,"R",1,"R",3,"R",39,"R",25,"R",14
367909,1,999,"R",0,"R",2,"R",166,"R",692,"R",0,"R",3,"R",6,"R",13,"R",7,"R",59,"R",62,"R",309,"R",258,"R",1137,"R",499,"R",2215,"R",2,"R",858,"R",3,"R",19,"R",66,"R",371,"R",1395,"R",2714,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",19,"R",6,"R",13,"R",858,"R",166,"R",692,"R",66,"R",7,"R",59,"R",371,"R",62,"R",309
367909,2,  1,"R",0,"R",2,"R",160,"R",663,"R",0,"R",3,"R",6,"R",13,"R",6,"R",54,"R",57,"R",300,"R",240,"R",1115,"R",469,"R",2150,"R",2,"R",823,"R",3,"R",19,"R",60,"R",357,"R",1355,"R",2619,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",19,"R",6,"R",13,"R",823,"R",160,"R",663,"R",60,"R",6,"R",54,"R",357,"R",57,"R",300
367909,4,  3,"R",0,"R",0,"R",6,"R",29,"R",0,"R",0,"R",0,"R",0,"R",1,"R",5,"R",5,"R",9,"R",18,"R",22,"R",30,"R",65,"R",0,"R",35,"R",0,"R",0,"R",6,"R",14,"R",40,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35,"R",6,"R",29,"R",6,"R",1,"R",5,"R",14,"R",5,"R",9
367936,1,999,"R",0,"R",0,"R",456,"R",1842,"R",4,"R",4,"R",8,"R",21,"R",9,"R",51,"R",157,"R",475,"R",73,"R",222,"R",707,"R",2615,"R",0,"R",2298,"R",8,"R",29,"R",60,"R",632,"R",295,"R",3322,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",4,"R",4,"R",29,"R",8,"R",21,"R",2298,"R",456,"R",1842,"R",60,"R",9,"R",51,"R",632,"R",157,"R",475
367936,2,  1,"R",0,"R",0,"R",43,"R",169,"R",1,"R",0,"R",0,"R",4,"R",3,"R",9,"R",11,"R",21,"R",10,"R",30,"R",68,"R",233,"R",0,"R",212,"R",1,"R",4,"R",12,"R",32,"R",40,"R",301,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"R",0,"R",4,"R",0,"R",4,"R",212,"R",43,"R",169,"R",12,"R",3,"R",9,"R",32,"R",11,"R",21
367936,4,  3,"R",0,"R",0,"R",413,"R",1673,"R",3,"R",4,"R",8,"R",17,"R",6,"R",42,"R",146,"R",454,"R",63,"R",192,"R",639,"R",2382,"R",0,"R",2086,"R",7,"R",25,"R",48,"R",600,"R",255,"R",3021,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",3,"R",4,"R",25,"R",8,"R",17,"R",2086,"R",413,"R",1673,"R",48,"R",6,"R",42,"R",600,"R",146,"R",454
367954,1,999,"R",0,"R",0,"R",32,"R",69,"R",5,"R",3,"R",73,"R",86,"R",41,"R",45,"R",485,"R",780,"R",18,"R",35,"R",654,"R",1018,"R",0,"R",101,"R",8,"R",159,"R",86,"R",1265,"R",53,"R",1672,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",5,"R",3,"R",159,"R",73,"R",86,"R",101,"R",32,"R",69,"R",86,"R",41,"R",45,"R",1265,"R",485,"R",780
367954,4,  3,"R",0,"R",0,"R",32,"R",69,"R",5,"R",3,"R",73,"R",86,"R",41,"R",45,"R",485,"R",780,"R",18,"R",35,"R",654,"R",1018,"R",0,"R",101,"R",8,"R",159,"R",86,"R",1265,"R",53,"R",1672,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",5,"R",3,"R",159,"R",73,"R",86,"R",101,"R",32,"R",69,"R",86,"R",41,"R",45,"R",1265,"R",485,"R",780
367972,1,999,"R",0,"R",0,"R",2,"R",33,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9,"R",114,"R",0,"R",1,"R",11,"R",149,"R",0,"R",35,"R",0,"R",1,"R",0,"R",123,"R",1,"R",160,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",35,"R",2,"R",33,"R",0,"R",0,"R",0,"R",123,"R",9,"R",114
367972,2,  1,"R",0,"R",0,"R",2,"R",33,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9,"R",114,"R",0,"R",1,"R",11,"R",149,"R",0,"R",35,"R",0,"R",1,"R",0,"R",123,"R",1,"R",160,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",35,"R",2,"R",33,"R",0,"R",0,"R",0,"R",123,"R",9,"R",114
367981,1,999,"Z",0,"Z",0,"Z",0,"R",36,"Z",0,"R",1,"Z",0,"R",4,"R",1,"R",41,"R",2,"R",200,"R",0,"R",5,"R",3,"R",287,"Z",0,"R",36,"R",1,"R",4,"R",42,"R",202,"R",5,"R",290,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",4,"Z",0,"R",4,"R",36,"Z",0,"R",36,"R",42,"R",1,"R",41,"R",202,"R",2,"R",200
367981,2,  1,"Z",0,"Z",0,"Z",0,"R",36,"Z",0,"R",1,"Z",0,"R",4,"R",1,"R",41,"R",2,"R",200,"R",0,"R",5,"R",3,"R",287,"Z",0,"R",36,"R",1,"R",4,"R",42,"R",202,"R",5,"R",290,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",4,"Z",0,"R",4,"R",36,"Z",0,"R",36,"R",42,"R",1,"R",41,"R",202,"R",2,"R",200
368036,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",8,"R",49,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",57,"R",0,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",8,"R",43,"R",0,"R",1,"R",1,"R",2,"R",0,"R",2,"R",0,"R",51,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",51,"R",8,"R",43
368036,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",8,"R",49,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",57,"R",0,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",8,"R",43,"R",0,"R",1,"R",1,"R",2,"R",0,"R",2,"R",0,"R",51,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",51,"R",8,"R",43
368160,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",7,"R",75,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",6,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",78,"R",6,"R",72
368160,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",7,"R",75,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",6,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",78,"R",6,"R",72
